"title","question","correct","wrong1","wrong2","wrong3","explanation"
"IT B1+ Vocab 1: Società, Ambiente, Notizie","L'inquinamento atmosferico nelle grandi città causa gravi problemi _____.","respiratori","digestivi","muscolari","visivi","Respiratorio si riferisce alla respirazione. L'aria inquinata danneggia i polmoni e le vie respiratorie."
"IT B1+ Vocab 1: Società, Ambiente, Notizie","Il governo ha approvato una nuova legge per ridurre le _____ di CO2.","emissioni","esplosioni","espressioni","esposizioni","Le emissioni sono i gas rilasciati nell'atmosfera, soprattutto dalla combustione di carburanti fossili."
"IT B1+ Vocab 1: Società, Ambiente, Notizie","Molti paesi stanno investendo nelle energie _____ come il solare e l'eolico.","rinnovabili","rimovibili","riparabili","riciclabili","Le energie rinnovabili provengono da fonti che si rigenerano naturalmente: sole, vento, acqua."
"IT B1+ Vocab 1: Società, Ambiente, Notizie","La _____ delle foreste tropicali è una delle principali cause del cambiamento climatico.","deforestazione","desertificazione","degradazione","deviazione","La deforestazione è l'eliminazione su larga scala degli alberi. Riduce la capacità della Terra di assorbire CO2."
"IT B1+ Vocab 1: Società, Ambiente, Notizie","La raccolta _____ aiuta a ridurre i rifiuti nelle discariche.","differenziata","diversificata","distribuita","determinata","La raccolta differenziata consiste nel separare i rifiuti per tipo (carta, plastica, vetro) per facilitare il riciclo."
"IT B1+ Vocab 1: Società, Ambiente, Notizie","L'effetto _____ provoca un aumento della temperatura terrestre.","serra","specchio","scudo","schermo","L'effetto serra è il fenomeno per cui certi gas trattengono il calore nell'atmosfera, riscaldando il pianeta."
"IT B1+ Vocab 1: Società, Ambiente, Notizie","Diverse specie animali rischiano l'_____ a causa della distruzione del loro habitat.","estinzione","esclusione","esportazione","estrazione","L'estinzione significa che una specie scompare completamente dalla Terra. La perdita di habitat è la causa principale."
"IT B1+ Vocab 1: Società, Ambiente, Notizie","La _____ prolungata ha causato gravi danni all'agricoltura nel sud del paese.","siccità","sicurezza","salinità","sonorità","La siccità è un lungo periodo senza piogge che provoca carenza d'acqua e danni ai raccolti."
"IT B1+ Vocab 1: Società, Ambiente, Notizie","I pannelli _____ trasformano la luce del sole in energia elettrica.","solari","lunari","ottici","nucleari","I pannelli solari catturano la luce solare e la convertono in elettricità. Sono una fonte di energia pulita."
"IT B1+ Vocab 1: Società, Ambiente, Notizie","L'_____ idrica è un problema grave in molte regioni del mondo.","emergenza","energia","efficienza","eleganza","L'emergenza idrica indica una crisi nella disponibilità di acqua potabile, spesso causata da siccità o inquinamento."
"IT B1+ Vocab 1: Società, Ambiente, Notizie","Il riscaldamento _____ è causato principalmente dall'attività umana.","globale","locale","parziale","laterale","Il riscaldamento globale è l'aumento della temperatura media della Terra, dovuto soprattutto alle emissioni di gas serra."
"IT B1+ Vocab 1: Società, Ambiente, Notizie","Bisogna _____ il consumo di plastica monouso per proteggere gli oceani.","ridurre","produrre","condurre","introdurre","Ridurre significa diminuire la quantità. Meno plastica monouso significa meno inquinamento nei mari."
"IT B1+ Vocab 1: Società, Ambiente, Notizie","L'impronta _____ misura l'impatto delle nostre attività sull'ambiente.","ecologica","economica","geologica","elettronica","L'impronta ecologica calcola quante risorse naturali consumiamo rispetto a quelle che la Terra può rigenerare."
