"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Presente: -are (io)","'Io ___ italiano e inglese.' Qual è la forma corretta?","parlo","parli","parlare","parla","Con 'io' i verbi in -are finiscono in -o: io parlo, io mangio, io guardo."
"Presente: -are (tu)","'Tu ___ la pizza.' Qual è la forma corretta?","mangi","mangia","mangio","mangiare","Con 'tu' i verbi in -are finiscono in -i: tu mangi, tu parli, tu guardi."
"Presente: -are (lui)","'Marco ___ la televisione.' Qual è la forma corretta?","guarda","guardi","guardo","guardano","Con 'lui/lei' i verbi in -are finiscono in -a: lui guarda, lei parla."
"Presente: -are (noi)","'Noi ___ a casa.' Qual è la forma corretta?","arriviamo","arrivate","arrivo","arrivano","Con 'noi' i verbi in -are finiscono in -iamo: noi arriviamo, noi parliamo."
"Presente: -are (voi)","'Voi ___ bene l'italiano.' Qual è la forma corretta?","parlate","parlano","parlamo","parli","Con 'voi' i verbi in -are finiscono in -ate: voi parlate, voi guardate."
"Presente: -are (loro)","'I bambini ___ nel parco.' Qual è la forma corretta?","giocano","gioca","giochiamo","giocate","Con 'loro' i verbi in -are finiscono in -ano: loro giocano, loro parlano."
"Presente: -ere (io)","'Io ___ un libro.' Qual è la forma corretta?","leggo","legge","leggere","leggi","Con 'io' i verbi in -ere finiscono in -o: io leggo, io scrivo, io prendo."
"Presente: -ere (tu)","'Tu ___ una lettera.' Qual è la forma corretta?","scrivi","scrive","scrivo","scrivono","Con 'tu' i verbi in -ere finiscono in -i: tu scrivi, tu leggi, tu prendi."
"Presente: -ere (lei)","'Maria ___ il giornale.' Qual è la forma corretta?","legge","leggo","leggi","leggono","Con 'lui/lei' i verbi in -ere finiscono in -e: lei legge, lui scrive."
"Presente: -ere (noi)","'Noi ___ una email.' Qual è la forma corretta?","scriviamo","scrivete","scrivono","scrivo","Con 'noi' i verbi in -ere finiscono in -iamo: noi scriviamo, noi leggiamo."
"Presente: -ire (io)","'Io ___ la porta.' Qual è la forma corretta?","apro","apre","aprire","apri","Con 'io' i verbi in -ire finiscono in -o: io apro, io dormo, io parto."
"Presente: -ire (tu)","'Tu ___ troppo.' Qual è la forma corretta?","dormi","dormo","dorme","dormono","Con 'tu' i verbi in -ire finiscono in -i: tu dormi, tu parti, tu apri."
"Presente: -ire (lui)","'Il treno ___ alle otto.' Qual è la forma corretta?","parte","parti","parto","partono","Con 'lui/lei' i verbi in -ire finiscono in -e: lui parte, lei dorme."
