"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Casa: cucina","Dove cucini il cibo?","la cucina","il bagno","la camera","il salotto","La cucina è la stanza dove prepari il cibo. Lì ci sono il fornello e il frigorifero."
"Casa: bagno","Dove fai la doccia?","il bagno","la cucina","il garage","il giardino","Il bagno è la stanza con la doccia e il lavandino."
"Casa: camera da letto","Dove dormi la notte?","la camera da letto","il bagno","la cucina","il giardino","La camera da letto è dove dormi. Lì c'è il letto."
"Casa: salotto","Dove guardi la televisione con la famiglia?","il salotto","la cucina","il bagno","il garage","Il salotto è la stanza dove la famiglia sta insieme. Lì c'è il divano."
"Casa: giardino","Quale parte della casa è fuori, con le piante?","il giardino","il garage","la cantina","il balcone","Il giardino è fuori dalla casa. Lì crescono le piante e i fiori."
"Casa: balcone","Come si chiama lo spazio aperto fuori dalla finestra?","il balcone","il giardino","il tetto","la cantina","Il balcone è uno spazio piccolo fuori dalla finestra. Puoi stare all'aperto."
"Casa: garage","Dove metti la macchina?","il garage","la cantina","il giardino","il balcone","Il garage è lo spazio per la macchina. Di solito è vicino alla casa."
"Casa: cantina","Quale stanza è sotto la casa?","la cantina","il balcone","il tetto","il salotto","La cantina è sotto la casa, sotto terra."
"Mobili: tavolo","Dove mangi con la famiglia?","il tavolo","la sedia","il divano","il letto","Mangi al tavolo. Le sedie sono intorno al tavolo."
"Mobili: sedia","Su cosa ti siedi per mangiare?","la sedia","il tavolo","il divano","l'armadio","Ti siedi sulla sedia. La sedia è al tavolo."
"Mobili: letto","Su cosa dormi nella camera da letto?","il letto","il divano","la sedia","la scrivania","Dormi nel letto. Il letto è nella camera da letto."
"Mobili: divano","Su cosa ti siedi nel salotto?","il divano","la sedia","il letto","il tavolo","Il divano è nel salotto. È grande e comodo."
"Mobili: armadio","Dove metti i vestiti?","l'armadio","il tavolo","la sedia","il letto","I vestiti sono nell'armadio. L'armadio è nella camera."
"Mobili: scrivania","Dove studi o lavori a casa?","la scrivania","il tavolo","il divano","il letto","Studi alla scrivania. Lì c'è anche il computer."
"Mobili: scaffale","Dove metti i libri?","lo scaffale","l'armadio","il tavolo","la sedia","I libri sono sullo scaffale. Lo scaffale è contro il muro."
"Mobili: specchio","Cosa usi per vedere il tuo viso?","lo specchio","la finestra","il quadro","lo scaffale","Lo specchio riflette la tua immagine. È spesso nel bagno."
