"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Si impersonale: presente","In Italia ___ molta pasta.","si mangia","si mangiano","si mangiati","si ha mangiato","Con il 'si impersonale' + verbo singolare si esprime un'azione generale. 'Si mangia' = la gente mangia."
"Si impersonale: con aggettivo","Quando ___ stanchi, è meglio riposare.","si è","si sono","si sta","si ha","Con il si impersonale + aggettivo, si usa 'si è' + aggettivo plurale. 'Quando si è stanchi' è la forma corretta."
"Si impersonale: verbo riflessivo","La mattina ___ presto in campagna.","ci si alza","si si alza","ci si alzano","si ci alza","Con i verbi riflessivi, il si impersonale diventa 'ci si' + verbo singolare. 'Ci si alza' evita la ripetizione di 'si si'. Le altre forme combinano i clitici in modo scorretto."
"Si impersonale: con dovere","Non ___ parlare in biblioteca.","si deve","si devono","si dovere","si ha","'Si deve' + infinito esprime un obbligo generale. È come dire 'non è permesso parlare'."
"Si impersonale: passato prossimo","Ieri ___ troppo al ristorante.","si è mangiato","si ha mangiato","si è mangiati","si essere mangiato","Il si impersonale al passato prossimo usa l'ausiliare 'essere': 'si è mangiato'."
"Si passivante: singolare","In questo negozio ___ il pane fresco.","si vende","si vendono","si venduto","si vendere","Il si passivante con soggetto singolare ('il pane') richiede il verbo al singolare: 'si vende'."
"Si passivante: plurale","In quella libreria ___ molti libri usati.","si vendono","si vende","si è venduti","si vendere","Con il si passivante, il verbo concorda con il soggetto. 'Libri' è plurale, quindi 'si vendono'."
"Si passivante: singolare vs plurale","Qui ___ il caffè migliore della città.","si beve","si bevono","si bevuto","si bevere","Il soggetto è 'il caffè' (singolare), quindi il verbo è singolare: 'si beve'."
"Si passivante: plurale con soggetto","In questa scuola ___ molte lingue straniere.","si parlano","si parla","si è parlati","si parlare","'Molte lingue' è plurale, quindi con il si passivante il verbo concorda al plurale: 'si parlano'."
"Si passivante: con verbo servile","Questi documenti ___ entro domani.","si devono firmare","si devono firmati","si deve firmarono","si hanno firmato","Con il si passivante e un verbo servile, il verbo concorda con il soggetto plurale: 'si devono firmare'. Dopo il modale si usa l'infinito, non il participio."
"Congiuntivo passato: con credere","Credo che Maria ___ già.","sia partita","è partita","ha partito","abbia partendo","Dopo 'credere che' si usa il congiuntivo. Al passato: 'sia partita' (essere + participio passato)."
"Congiuntivo passato: con pensare","Penso che loro ___ un errore.","abbiano fatto","hanno fatto","avessero fatto","facciano","'Pensare che' + congiuntivo passato = 'abbiano fatto'. Esprime un'opinione su un'azione passata."
"Congiuntivo passato: con sperare","Spero che voi ___ bene all'esame.","abbiate fatto","avete fatto","aveste fatto","fate","Dopo 'sperare che' si usa il congiuntivo. Il congiuntivo passato di 'fare' con voi è 'abbiate fatto'."
"Congiuntivo passato: con dubitare","Dubito che Marco ___ la verità.","abbia detto","ha detto","avesse detto","dice","'Dubitare che' richiede il congiuntivo. Il congiuntivo passato di 'dire' è 'abbia detto'."
"Congiuntivo passato: con essere felice","Sono felice che tu ___ a trovarmi.","sia venuto","sei venuto","eri venuto","venissi","Le espressioni di emozione richiedono il congiuntivo. 'Venire' usa 'essere': 'sia venuto'."
"Congiuntivo passato: con temere","Temo che l'aereo ___ in ritardo.","sia arrivato","è arrivato","ha arrivato","arrivasse","Dopo 'temere che' si usa il congiuntivo. 'Arrivare' usa 'essere' al passato: 'sia arrivato'."
"Congiuntivo passato: con sembrare","Sembra che ___ molto durante la notte.","abbia piovuto","ha piovuto","pioveva","avesse piovuto","Dopo 'sembra che' si usa il congiuntivo. Il congiuntivo passato di 'piovere' è 'abbia piovuto'."
"Congiuntivo passato: con benché","Benché Luca ___ molto, non ha superato l'esame.","abbia studiato","ha studiato","studiasse","avrebbe studiato","'Benché' richiede sempre il congiuntivo. Per un'azione passata: 'abbia studiato'."
"Congiuntivo passato: con non è che","Non è che io non ___ il tuo messaggio.","abbia letto","ho letto","avessi letto","legga","'Non è che' + congiuntivo passato per negare un fatto passato. 'Abbia letto' è la forma corretta."
"Congiuntivo passato: con è possibile","È possibile che loro non ___ l'invito.","abbiano ricevuto","hanno ricevuto","ricevessero","avessero ricevuto","'È possibile che' esprime incertezza e richiede il congiuntivo. Il passato è 'abbiano ricevuto'."
"Periodo ipotetico I tipo: presente","Se ___ bel tempo, andiamo al parco.","fa","faccia","facesse","farebbe","Il primo tipo (realtà) usa: se + presente indicativo, + presente indicativo. 'Se fa bel tempo' esprime una condizione reale."
"Periodo ipotetico I tipo: futuro","Se domani ___, anche tu dovrai portare l'ombrello.","pioverà","piovesse","pioverebbe","avesse piovuto","Nel primo tipo si può usare il futuro in entrambe le frasi: 'se pioverà… dovrai' indica una condizione reale futura."
"Periodo ipotetico I tipo: imperativo","Se hai fame, ___ pure qualcosa dal frigo.","prendi","prenderesti","prendessi","avresti preso","Il primo tipo può avere l'imperativo nella frase principale. 'Prendi' è imperativo, adatto a una condizione reale."
"Periodo ipotetico I tipo: scelta della congiunzione","___ hai tempo, vieni a trovarmi.","Se","Qualora","Purché","Sebbene","Il primo tipo usa 'se' + indicativo. 'Hai' è indicativo presente. 'Qualora', 'purché' e 'sebbene' richiedono il congiuntivo ('abbia')."
"Periodo ipotetico I tipo: presente + presente","Se non ___ bene, resta a casa.","ti senti","ti sentissi","ti sentiresti","ti sia sentito","Nel primo tipo (realtà) la condizione è al presente indicativo: 'se non ti senti bene'."
"Periodo ipotetico II tipo: congiuntivo imperfetto","Se ___ più tempo, viaggerei di più.","avessi","avrei","ho","abbia","Il secondo tipo (possibilità) usa: se + congiuntivo imperfetto. 'Se avessi' esprime una condizione possibile ma non reale."
"Periodo ipotetico II tipo: condizionale","Se vincessi la lotteria, ___ una casa al mare.","comprerei","comprassi","compro","avrei comprato","Nel secondo tipo, la frase principale usa il condizionale presente: 'comprerei'."
"Periodo ipotetico II tipo: essere","Se io ___ più alto, giocherei a basket.","fossi","sarei","ero","sia","Il congiuntivo imperfetto di 'essere' con io è 'fossi'. 'Se fossi più alto' = condizione irreale."
"Periodo ipotetico II tipo: completo","Se tu ___ in Italia, potresti visitare Roma ogni fine settimana.","vivessi","vivresti","vivi","abbia vissuto","Nel secondo tipo, dopo 'se' si usa il congiuntivo imperfetto: 'se tu vivessi'."
"Periodo ipotetico II tipo: negativo","Se non ___ così stanco, uscirei con voi.","fossi","sarei","sono","sia stato","La condizione irreale negativa usa 'se non' + congiuntivo imperfetto: 'se non fossi così stanco'."
"Ne partitivo: quantità","Quante mele vuoi? — ___ vorrei tre.","Ne","Ci","Le","Li","'Ne' sostituisce 'di mele' (partitivo). 'Ne vorrei tre' = vorrei tre di queste mele."
"Ne partitivo: con un po'","Vuoi del vino? — Sì, ___ prendo un po'.","ne","ci","lo","li","'Ne' ha valore partitivo: sostituisce 'del vino'. 'Ne prendo un po'' = prendo un po' di vino."
"Ne partitivo: negazione","Hai comprato delle uova? — No, non ___ ho comprate.","ne","ci","lo","ce","'Ne' sostituisce 'delle uova' (partitivo indefinito). Con il passato prossimo, il participio concorda: 'comprate'. 'Lo' è maschile singolare e non concorda."
"Ne partitivo: con nessuno","Quanti di questi ristoranti conosci? — Non ___ conosco nessuno.","ne","ci","li","ce","'Ne' sostituisce 'di questi ristoranti' (partitivo). 'Non ne conosco nessuno' = non conosco nessuno di questi ristoranti. 'Li' non può coesistere con 'nessuno'; 'ci'/'ce' non hanno valore partitivo."
"Ne locativo: moto da luogo","Sei stato in palestra? — Sì, ___ sono appena uscito.","ne","ci","lo","vi","'Ne' con valore locativo significa 'da lì/da quel luogo'. 'Ne sono uscito' = sono uscito dalla palestra."
"Ne: parlare di qualcosa","Cosa pensi della proposta di Luca? — Non so, ___ dovremmo discutere insieme.","ne","ci","ce","gli","'Ne' sostituisce 'di + cosa' (della proposta): 'ne dovremmo discutere' = dovremmo discutere di ciò. 'Ci'/'ce' non hanno valore di 'di + cosa'; 'gli' è dativo e non fa da complemento d'argomento."
"Ne partitivo: con avere","Hai delle idee? — Sì, ___ ho alcune.","ne","ci","le","ce","'Ne' sostituisce 'delle idee'. 'Ne ho alcune' = ho alcune idee."
"Ne: con essere + aggettivo","Sei sicuro della tua scelta? — Sì, ___ sono sicuro.","ne","ci","lo","ce ne","'Ne' sostituisce 'della tua scelta' (di + qualcosa). 'Ne sono sicuro' = sono sicuro di questa cosa."
"Ne: con averne abbastanza","Lavori troppo! ___ ho abbastanza di tutto questo stress.","Ne","Ci","Lo","Ce","'Averne abbastanza' è un'espressione idiomatica. 'Ne ho abbastanza' = ho abbastanza di questa cosa."
"Ne partitivo: accordo participio","Quante lettere hai scritto? — ___ ho scritte cinque.","Ne","Ci","Le","Li","'Ne' partitivo con il passato prossimo: il participio concorda con il nome. 'Ne ho scritte cinque' (lettere)."
"Ci locativo: stato in luogo","Vai spesso in biblioteca? — Sì, ___ vado ogni settimana.","ci","ne","la","lo","'Ci' ha valore locativo: sostituisce 'in biblioteca'. 'Ci vado' = vado in quel luogo. 'La'/'lo' sono pronomi diretti e non hanno valore locativo con 'andare'."
"Ci locativo: con essere","C'è un supermercato qui vicino? — Sì, ___ è uno dietro l'angolo.","ce n'","ci n'","c'è n'","ne c'","'Ce n'è' combina 'ci' (luogo) + 'ne' (partitivo) + 'è'. Significa 'c'è uno (di quelli) in quel posto'."
"Ci idiomatico: volerci","Per arrivare in centro ___ vogliono venti minuti.","ci","gli","ce","la","'Volerci' è un verbo idiomatico con 'ci'. 'Ci vogliono' = sono necessari. Il verbo concorda con 'venti minuti'. Le altre forme non formano il verbo idiomatico."
"Ci idiomatico: metterci","Quanto ___ metti ad arrivare al lavoro?","ci","la","ti","gli","'Metterci' significa 'impiegare tempo'. 'Quanto ci metti?' = quanto tempo impieghi? Le altre forme non formano il verbo idiomatico 'metterci'."
"Ci locativo: con rimanere","Quanto tempo sei rimasto a Milano? — ___ sono rimasto tre giorni.","Ci","Ne","Lo","Gli","'Ci' sostituisce 'a Milano' (stato in luogo). Le altre forme non hanno valore locativo di stato in luogo."
"Ci idiomatico: pensarci","Devo cambiare lavoro. — ___ penso da settimane.","Ci","Ne","Gli","La","'Pensarci' = riflettere su qualcosa. 'Ci penso da settimane' = sto riflettendo da settimane. 'Ne' non va con la durata 'da settimane'; 'gli'/'la' non formano l'idioma."
"Ci idiomatico: tenerci","___ tengo molto alla tua amicizia.","Ci","Ne","La","Gli","L'idioma 'tenerci a qualcosa' = dare importanza. 'Ci tengo molto' = è molto importante per me. Le altre forme non compongono l'idioma."
"Ci locativo: con andare","Sei mai stato a Napoli? — No, ma ___ andrò quest'estate.","ci","ne","la","gli","'Ci' sostituisce 'a Napoli' (moto a luogo). 'Ci andrò' = andrò in quel posto. 'La'/'gli' sono pronomi oggetto; 'ne' non esprime moto a luogo."
"Ci idiomatico: farcela","Non ___ faccio più ad aspettare, sono troppo stanco!","ce la","ci la","ne la","la ci","L'idioma è 'farcela' = riuscire. 'Non ce la faccio' = non riesco. Davanti a 'la', 'ci' diventa 'ce'. Le altre combinazioni di clitici sono scorrette."
"Ci e ne insieme: in un negozio","Quanti clienti ci sono nel negozio? — ___ sono una decina.","Ce ne","Ci ne","Ne ci","Ce li","Quando 'ci' e 'ne' si combinano, 'ci' diventa 'ce'. 'Ce ne sono una decina' = ci sono circa dieci clienti."
