"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Congiuntivo imperfetto: volere","Volevo che tu ___ alla festa.","venissi","venivi","verresti","vieni","Dopo 'volevo che' si usa il congiuntivo imperfetto. La forma corretta di 'venire' è 'venissi'."
"Congiuntivo imperfetto: pensare","Pensavo che Marco ___ più alto.","fosse","era","sarebbe","sia","Il verbo 'pensavo' al passato richiede il congiuntivo imperfetto nella subordinata: 'fosse'."
"Congiuntivo imperfetto: sembrare","Sembrava che ___ molto freddo fuori.","facesse","faceva","farebbe","fa","'Sembrava che' introduce il congiuntivo imperfetto. 'Facesse' è la forma corretta di 'fare'."
"Congiuntivo imperfetto: sperare","Speravo che voi ___ capire la situazione.","poteste","potevate","potreste","potete","Dopo 'speravo che' si usa il congiuntivo imperfetto: 'poteste' per la seconda persona plurale."
"Congiuntivo imperfetto: credere","Non credevo che lei ___ così brava a cucinare.","fosse","era","sarebbe","è","'Non credevo che' esprime un'opinione passata e richiede il congiuntivo imperfetto: 'fosse'."
"Congiuntivo imperfetto: bisognare","Bisognava che noi ___ prima delle otto.","partissimo","partivamo","partiremmo","partiamo","L'espressione impersonale 'bisognava che' richiede il congiuntivo imperfetto: 'partissimo'."
"Congiuntivo imperfetto: dubitare","Dubitavo che loro ___ la verità.","dicessero","dicevano","direbbero","dicono","'Dubitavo che' esprime incertezza nel passato e richiede il congiuntivo imperfetto: 'dicessero'."
"Congiuntivo imperfetto: desiderare","Desideravo che tu ___ più tempo libero.","avessi","avevi","avresti","hai","'Desideravo che' esprime un desiderio passato e vuole il congiuntivo imperfetto: 'avessi'."
"Periodo ipotetico III: condizionale passato","Se avessi saputo, ti ___ aiutato.","avrei","avevo","ho","abbia","Nel periodo ipotetico dell'irrealtà nel passato, la conseguenza si esprime con il condizionale passato: 'avrei'."
"Congiuntivo trapassato: pensare","Pensavo che loro ___ già partiti.","fossero","erano","sarebbero","sono","Per un'azione passata anteriore a un'altra azione passata, si usa il congiuntivo trapassato: 'fossero'."
"Congiuntivo trapassato: credere","Credevo che tu ___ già mangiato.","avessi","avevi","avresti","hai","Il congiuntivo trapassato 'avessi mangiato' indica un'azione completata prima del momento passato di riferimento."
"Congiuntivo trapassato: sperare","Speravo che voi ___ finito il lavoro.","aveste","avevate","avreste","avete","Dopo 'speravo che', per indicare un'azione già conclusa nel passato, si usa il congiuntivo trapassato: 'aveste'."
"Congiuntivo trapassato: dubitare","Dubitavo che Maria ___ detto tutta la verità.","avesse","aveva","avrebbe","ha","'Dubitavo che' + congiuntivo trapassato per esprimere dubbio su un'azione anteriore: 'avesse detto'."
"Congiuntivo trapassato: sembrare","Sembrava che non ___ capito niente.","avessero","avevano","avrebbero","hanno","'Sembrava che' al passato, con azione anteriore, richiede il congiuntivo trapassato: 'avessero'."
"Periodo ipotetico I: realtà","Se piove domani, ___ a casa.","restiamo","resteremmo","restassimo","saremmo restati","Il periodo ipotetico della realtà usa l'indicativo: 'se + presente, presente/futuro'."
"Periodo ipotetico I: realtà","Se ___ tempo, vengo a trovarti.","ho","avessi","avrei","abbia","Nel periodo ipotetico della realtà si usa 'se + indicativo presente'. 'Ho' è la forma corretta."
"Periodo ipotetico I: realtà","Se studi molto, ___ l'esame.","superi","supereresti","superassi","avresti superato","Nel primo tipo di periodo ipotetico, sia la condizione sia la conseguenza sono al presente indicativo o futuro."
"Periodo ipotetico I: realtà","Se non ___ il treno, prenderò un taxi.","trovo","trovassi","troverei","abbia trovato","La condizione reale si esprime con 'se + presente indicativo': 'se non trovo'."
"Periodo ipotetico II: possibilità","Se avessi più soldi, ___ una casa al mare.","comprerei","compro","comprassi","ho comprato","Il periodo ipotetico della possibilità usa: 'se + congiuntivo imperfetto, condizionale presente'. 'Comprerei' è corretto."
"Periodo ipotetico II: possibilità","Se ___ in Italia, mangerei pasta ogni giorno.","vivessi","vivo","vivrei","sono vissuto","Nella condizione del secondo tipo si usa 'se + congiuntivo imperfetto': 'se vivessi'."
"Periodo ipotetico II: possibilità","Se lui ___ più gentile, avrebbe più amici.","fosse","è","sarebbe","sia","Nel periodo ipotetico della possibilità, la condizione richiede il congiuntivo imperfetto: 'se fosse'."
"Periodo ipotetico II: possibilità","Se potessi scegliere, ___ in Giappone.","andrei","vado","andassi","sono andato","La conseguenza nel secondo tipo usa il condizionale presente: 'andrei'."
"Periodo ipotetico II: possibilità","Se non ___ così stanco, uscirei con voi.","fossi","sono","sarei","sia","'Se fossi' è il congiuntivo imperfetto di 'essere', necessario nel periodo ipotetico della possibilità."
"Periodo ipotetico III: irrealtà","Se avessi studiato di più, ___ l'esame.","avrei superato","superavo","supererei","supero","Il terzo tipo usa: 'se + congiuntivo trapassato, condizionale passato'. 'Avrei superato' è la forma corretta."
"Periodo ipotetico III: irrealtà","Se ___ il suo numero, l'avrei chiamata.","avessi avuto","avevo","ho avuto","abbia avuto","La condizione irreale nel passato richiede 'se + congiuntivo trapassato': 'se avessi avuto'."
"Periodo ipotetico III: irrealtà","Se fossimo partiti prima, non ___ perso il treno.","avremmo","abbiamo","avevamo","avremo","La conseguenza irreale nel passato usa il condizionale passato: 'avremmo perso'."
"Periodo ipotetico III: irrealtà","Se lei non ___ caduta, non si sarebbe rotta il braccio.","fosse","era","sarebbe","è","Nel terzo tipo, la condizione usa 'se + congiuntivo trapassato': 'se fosse caduta'."
"Periodo ipotetico III: irrealtà","Se avessero ascoltato il medico, ___ guariti prima.","sarebbero","erano","sono","saranno","La conseguenza del periodo ipotetico dell'irrealtà usa il condizionale passato: 'sarebbero guariti'."
"Gerundio presente: causa","___ molto stanco, Marco è andato a letto presto.","Essendo","Essere","Stato","Era","Il gerundio presente di 'essere' è 'essendo'. Qui esprime la causa: poiché era stanco."
"Gerundio presente: modo","Ha risposto ___ con calma.","parlando","parlare","parlato","parla","Il gerundio presente indica il modo in cui si compie l'azione: ha risposto parlando con calma."
"Gerundio presente: simultaneità","___ la radio, ho sentito la notizia.","Ascoltando","Ascoltare","Ascoltato","Ascolto","Il gerundio presente esprime simultaneità: mentre ascoltavo la radio, ho sentito la notizia."
"Gerundio presente: progressivo","I bambini ___ giocando nel giardino.","stanno","sono","hanno","vedono","La forma progressiva in italiano si costruisce con 'stare + gerundio': stanno giocando."
"Gerundio passato: anteriorità","___ mangiato, siamo usciti a fare una passeggiata.","Avendo","Avere","Avuto","Abbiamo","Il gerundio passato 'avendo mangiato' indica un'azione completata prima dell'azione principale."
"Gerundio passato: causa","___ arrivata in ritardo, non ha potuto entrare.","Essendo","Essere","Stata","Era","Il gerundio passato 'essendo arrivata' esprime la causa di un evento passato."
"Infinito: dopo preposizione","Ho deciso ___ partire domani.","di","a","per","da","Il verbo 'decidere' richiede la preposizione 'di' davanti all'infinito."
"Infinito: dopo preposizione","Abbiamo cominciato ___ studiare alle tre.","a","di","per","da","Il verbo 'cominciare' richiede la preposizione 'a' davanti all'infinito."
"Infinito: funzione di soggetto","___ è importante per la salute.","Dormire bene","Di dormire bene","A dormire bene","Per dormire bene","Quando l'infinito ha funzione di soggetto, si usa senza preposizione: 'Dormire bene è importante'."
"Infinito: dopo 'prima di'","Lavati le mani prima ___ mangiare.","di","a","per","da","L'espressione 'prima di' è sempre seguita dall'infinito senza articolo."
"Infinito: dopo 'senza'","È uscito ___ salutare nessuno.","senza","di non","per non","da non","'Senza' è seguito direttamente dall'infinito: 'senza salutare'."
"Passivo con venire: presente","La pizza ___ preparata dal cuoco ogni giorno.","viene","ha","va","sta","Al presente, il passivo si forma con 'venire + participio passato': 'viene preparata'. 'Venire' sottolinea il carattere dinamico dell'azione."
"Passivo con essere: passato","La lettera ___ scritta da Maria ieri.","è stata","è venuta","va","viene","Al passato prossimo, il passivo si forma con 'essere + stato + participio passato': 'è stata scritta'."
"Passivo con venire: congiuntivo","Credo che la cena ___ servita alle otto.","venga","abbia","vada","stia","Anche al congiuntivo presente il passivo si forma con 'venire + participio passato': 'venga servita'."
"Passivo con venire: imperfetto","I giornali ___ consegnati ogni mattina alle sei.","venivano","avevano","andavano","stavano","Il passivo all'imperfetto si forma con 'venire + participio passato': 'venivano consegnati'."
"Passivo con andare: obbligo","Questo modulo ___ compilato in stampatello.","va","viene","è","sta","'Andare + participio passato' esprime necessità o obbligo: 'va compilato' significa 'deve essere compilato'."
"Passivo con andare: obbligo (plurale)","I rifiuti ___ separati correttamente.","vanno","vengono","sono","stanno","'Andare + participio passato' indica un obbligo: 'vanno separati' significa 'devono essere separati'."
"Passivo con andare: obbligo (passato)","Il lavoro ___ finito entro venerdì scorso.","andava","veniva","era","stava","'Andare + participio passato' all'imperfetto esprime un obbligo nel passato: 'andava finito' significa 'doveva essere finito'."
"Passivo con venire: futuro","Il pacco ___ consegnato domani mattina.","verrà","avrà","sarà stato","starà","Per un'azione passiva futura, si usa 'venire + participio passato': 'verrà consegnato'. 'Venire' enfatizza l'azione, non lo stato."
"Passivo: scelta tra essere e venire","La torta ___ mangiata dai bambini ieri. (azione completata)","è stata","è venuta","va","viene","Per azioni passive completate nel passato, si usa 'essere + stato + participio': 'è stata mangiata'. 'Venire' non si usa nei tempi composti."
"Passivo con andare: perdita","Il documento ___ perso durante il trasloco.","è andato","è venuto","ha andato","viene","'Andare + participio passato' con verbi come 'perdere' o 'distruggere' indica una perdita subita: 'è andato perso'."
