"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Congiuntivo: penso che","'Penso che Marco ___ ragione.' Qual è la forma corretta?","abbia","ha","avrebbe","avrà","Dopo 'penso che' si usa il congiuntivo presente: 'abbia'. Il congiuntivo esprime opinioni e dubbi."
"Congiuntivo: credo che","'Credo che loro ___ stanchi.' Qual è la forma corretta?","siano","sono","saranno","fossero","Dopo 'credo che' si usa il congiuntivo presente. 'Essere' al congiuntivo: io sia, tu sia, lui sia, noi siamo, voi siate, loro siano."
"Congiuntivo: sperare che","'Spero che tu ___ bene l'esame.' Qual è la forma corretta?","faccia","fai","farai","faresti","Dopo 'spero che' si usa il congiuntivo presente. 'Fare' al congiuntivo: io faccia, tu faccia, lui faccia."
"Congiuntivo: essere importante","'È importante che voi ___ puntuali.' Qual è la forma corretta?","siate","siete","sarete","sareste","Dopo espressioni impersonali come 'è importante che' si usa il congiuntivo. 'Essere' con voi: siate."
"Congiuntivo: volere che","'Voglio che lei ___ la verità.' Qual è la forma corretta?","dica","dice","dirà","direbbe","Dopo 'volere che' si usa il congiuntivo. 'Dire' al congiuntivo presente: io dica, tu dica, lui/lei dica."
"Congiuntivo: sembrare che","'Sembra che ___ molto freddo oggi.' Qual è la forma corretta?","faccia","fa","farà","farebbe","Dopo 'sembra che' si usa il congiuntivo. 'Fare' al congiuntivo presente: faccia."
"Congiuntivo: bisogna che","'Bisogna che tu ___ subito.' Qual è la forma corretta?","parta","parti","partirai","partiresti","Dopo 'bisogna che' si usa il congiuntivo. 'Partire' al congiuntivo presente con tu: parta."
"Congiuntivo: dubitare che","'Dubito che Paolo ___ venire alla festa.' Qual è la forma corretta?","possa","può","potrà","potrebbe","Dopo 'dubitare che' si usa il congiuntivo. 'Potere' al congiuntivo presente: io possa, tu possa, lui possa."
"Congiuntivo: non essere sicuro","'Non sono sicura che Maria ___ a casa.' Qual è la forma corretta?","sia","è","sarà","sarebbe","Dopo 'non essere sicuro che' si usa il congiuntivo presente perché esprime incertezza attuale. 'Essere': lui/lei sia."
"Congiuntivo: temere che","'Temo che il treno ___ in ritardo.' Qual è la forma corretta?","sia","è","sarà","fosse","Dopo 'temere che' si usa il congiuntivo presente. 'Essere' al congiuntivo: sia."
"Condizionale: vorrei","'___ un caffè, per favore.' Qual è la forma corretta?","Vorrei","Voglio","Volli","Vorrò","Il condizionale presente 'vorrei' si usa per fare richieste gentili. È più educato di 'voglio'."
"Condizionale: potrebbe","'___ dirmi dov'è la stazione?' Qual è la forma corretta?","Potrebbe","Può","Poté","Potrà","Il condizionale 'potrebbe' si usa per chiedere qualcosa in modo gentile e formale."
"Condizionale: sarebbe","'___ bello andare al mare questo fine settimana.' Qual è la forma corretta?","Sarebbe","Era","Sarà","Fosse","Il condizionale presente 'sarebbe' esprime un desiderio o una possibilità: 'sarebbe bello' = 'it would be nice'."
"Condizionale: dovrei","'Secondo il dottore, ___ mangiare più verdura.' Qual è la forma corretta?","dovrei","devo","dovetti","dovrò","Il condizionale 'dovrei' esprime un consiglio o un'azione raccomandata. È meno forte di 'devo'."
"Condizionale: faremmo","'Se avessimo tempo, ___ una passeggiata.' Qual è la forma corretta?","faremmo","facciamo","faremo","facevamo","Il condizionale presente di 'fare' con noi: faremmo. Si usa nella frase principale del periodo ipotetico."
"Condizionale: andrebbero","'I miei amici ___ volentieri in vacanza in Grecia.' Qual è la forma corretta?","andrebbero","vanno","andranno","andarono","Il condizionale di 'andare' con loro: andrebbero. Esprime un desiderio o un'azione condizionata."
"Condizionale: preferiresti","'___ il tè o il caffè?' Qual è la forma corretta?","Preferiresti","Preferisci","Preferivi","Preferirai","Il condizionale 'preferiresti' si usa per domande gentili sulle preferenze dell'altra persona."
"Condizionale: mangerebbe","'Luigi ___ volentieri una pizza, ma è a dieta.' Qual è la forma corretta?","mangerebbe","mangia","mangerà","mangiava","Il condizionale 'mangerebbe' esprime un desiderio che non si può realizzare a causa di una condizione."
"Condizionale: darei","'Ti ___ volentieri una mano, ma oggi non posso.' Qual è la forma corretta?","darei","do","darò","davo","Il condizionale 'darei' esprime disponibilità limitata da una condizione. 'Dare' al condizionale: darei, daresti, darebbe..."
"Condizionale: verrebbe","'Anna ___ con noi, ma deve lavorare.' Qual è la forma corretta?","verrebbe","viene","verrà","veniva","Il condizionale di 'venire' con lei: verrebbe. Esprime un desiderio non realizzabile."
"Imperativo: tu (parlare)","'___ più piano, per favore!' Qual è la forma corretta per 'tu'?","Parla","Parli","Parlare","Parlato","L'imperativo con 'tu' per i verbi in -are usa la seconda persona senza -i: parla! 'Parli' è la forma di cortesia (Lei)."
"Imperativo: tu (prendere)","'___ l'ombrello, piove!' Qual è la forma corretta per 'tu'?","Prendi","Prenda","Prendere","Preso","L'imperativo con 'tu' per i verbi in -ere: prendi! La forma è uguale all'indicativo presente."
"Imperativo: tu (aprire)","'___ la finestra, fa caldo!' Qual è la forma corretta per 'tu'?","Apri","Apra","Aprire","Aperto","L'imperativo con 'tu' per i verbi in -ire: apri! È uguale all'indicativo presente."
"Imperativo: Lei (guardare)","'___ questo documento, per cortesia.' Qual è la forma di cortesia?","Guardi","Guarda","Guardare","Guardato","L'imperativo formale con 'Lei' usa il congiuntivo presente: guardi. È la forma di cortesia."
"Imperativo: Lei (prendere)","'___ pure una sedia, signora.' Qual è la forma corretta?","Prenda","Prendi","Prendere","Prenderebbe","L'imperativo formale con 'Lei' per i verbi in -ere usa il congiuntivo: prenda."
"Imperativo: Lei (sentire)","'___, signore, posso aiutarla?' Qual è la forma corretta?","Senta","Senti","Sentire","Sentito","L'imperativo formale con 'Lei' per i verbi in -ire: senta. Viene dal congiuntivo presente."
