"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Cibo: frutta","Quale frutto è giallo e ha una forma curva?","la banana","la mela","la pera","l'arancia","La banana è gialla e curva. Si mangia come spuntino."
"Cibo: frutta","Quale frutto è rosso, piccolo e cresce nei campi in estate?","la fragola","la ciliegia","la pesca","il kiwi","La fragola è rossa e piccola. Cresce nei campi in estate ed è molto dolce."
"Cibo: frutta","Quale frutto è arancione, grande e rotondo, e si divide in spicchi?","l'arancia","il mandarino","il pompelmo","il limone","L'arancia è un frutto arancione e grande. Si divide in spicchi e ha molto succo."
"Cibo: frutta","Quale frutto è rotondo, croccante e può essere verde o rosso?","la mela","la pera","la pesca","l'uva","La mela è rotonda e croccante. Può essere verde, rossa o gialla."
"Cibo: frutta","Quale frutto è giallo e molto acido?","il limone","l'arancia","il pompelmo","la banana","Il limone è giallo e ha un sapore molto acido. Si usa per condire."
"Cibo: verdura","Quale verdura è arancione e cresce sotto terra?","la carota","la zucca","il peperone","la patata","La carota è arancione e cresce sotto terra. È buona cruda o cotta."
"Cibo: verdura","Quale verdura è rossa e rotonda, e si usa nella pizza?","il pomodoro","il peperone","la barbabietola","il ravanello","Il pomodoro è rosso e rotondo. Si usa per fare la salsa della pizza."
"Cibo: verdura","Quale verdura è verde e lunga, e si mette nell'insalata?","il cetriolo","la zucchina","il sedano","il porro","Il cetriolo è verde e lungo. Si taglia a fette per l'insalata."
"Cibo: verdura","Quale verdura ti fa piangere quando la tagli?","la cipolla","l'aglio","il porro","il ravanello","La cipolla ti fa piangere quando la tagli. Si usa in molte ricette."
"Cibo: verdura","Quale verdura è bianca e si usa molto nella cucina italiana?","l'aglio","la cipolla","il sedano","il finocchio","L'aglio è bianco e piccolo. Si usa molto nella cucina italiana per dare sapore."
"Cibo: pane","Come si chiama il pane italiano lungo, sottile e croccante?","il grissino","la focaccia","la ciabatta","la piadina","Il grissino è un pane lungo, sottile e croccante. Viene da Torino."
"Cibo: pane","Come si chiama il pane piatto con olio e sale?","la focaccia","la pizza","la ciabatta","la piadina","La focaccia è un pane piatto con olio d'oliva e sale. È molto buona."
"Cibo: pasta","Come si chiamano i pezzi di pasta lunghi e sottili?","gli spaghetti","le penne","i fusilli","i rigatoni","Gli spaghetti sono lunghi e sottili. Sono il tipo di pasta più famoso."
"Cibo: pasta","Come si chiama la pasta corta a forma di tubo?","le penne","gli spaghetti","le farfalle","i fusilli","Le penne sono corte e hanno la forma di un tubo tagliato in diagonale."
"Cibo: pasta","Con quale salsa di carne e pomodoro si mangiano spesso gli spaghetti?","il ragù","il pesto","la panna","l'olio","Il ragù è una salsa di carne e pomodoro. Gli spaghetti al ragù sono un piatto classico."
"Cibo: latticini","Quale latticino si mette sulla pizza Margherita?","la mozzarella","il parmigiano","il gorgonzola","la ricotta","La mozzarella è un formaggio fresco e morbido. Si mette sulla pizza Margherita."
"Cibo: latticini","Quale formaggio duro e stagionato si grattugia sulla pasta?","il parmigiano","la mozzarella","la ricotta","il mascarpone","Il parmigiano è un formaggio duro e stagionato. Si grattugia sulla pasta."
"Cibo: carne","Come si chiama la carne che si usa per fare il prosciutto?","il maiale","il manzo","il pollo","l'agnello","Il maiale è l'animale. La sua carne si usa per fare salumi e prosciutto."
"Cibo: pesce","Quale pesce è rosa e si mangia spesso crudo?","il salmone","il tonno","il merluzzo","la trota","Il salmone è rosa. Si mangia crudo nel sushi o cotto alla griglia."
"Cibo: bevande","Quale bevanda calda bevono gli italiani la mattina?","il caffè","il tè","la cioccolata","il latte","Il caffè è la bevanda più importante per gli italiani. Lo bevono la mattina."
"Spesa: negozi","Dove compri il pane fresco?","in panetteria","in macelleria","in pescheria","in farmacia","In panetteria si compra il pane fresco e i dolci da forno."
"Spesa: negozi","Dove compri la carne?","in macelleria","in panetteria","in pescheria","al bar","In macelleria si compra la carne fresca. Il macellaio taglia la carne."
"Spesa: negozi","Dove compri il pesce fresco?","in pescheria","in macelleria","al supermercato","in panetteria","In pescheria si compra il pesce fresco. Il pescivendolo vende il pesce."
"Spesa: negozi","Dove puoi comprare tutto il cibo insieme?","al supermercato","in panetteria","al mercato","in macelleria","Al supermercato trovi tutto: carne, pesce, frutta, verdura, pane e bevande."
"Spesa: negozi","Dove compri la frutta e la verdura all'aperto?","al mercato","al supermercato","in panetteria","in macelleria","Al mercato compri frutta e verdura fresca. Di solito è all'aperto."
"Spesa: quantità","Come chiedi un chilo di mele al mercato?","Un chilo di mele, per favore","Un litro di mele, per favore","Un pezzo di mele, per favore","Una fetta di mele, per favore","Un chilo è un'unità di peso. Si usa per frutta, verdura e carne."
"Spesa: quantità","Cosa usi per misurare il latte?","il litro","il chilo","il pezzo","la fetta","Il litro si usa per i liquidi: latte, acqua, succo, olio."
"Spesa: quantità","Come chiedi due fette di prosciutto?","Due fette di prosciutto, per favore","Due pezzi di prosciutto, per favore","Due chili di prosciutto, per favore","Due litri di prosciutto, per favore","Una fetta è una parte sottile. Si usa per prosciutto, formaggio e pane."
"Spesa: quantità","Come chiedi una quantità non precisa di formaggio?","Un pezzo di formaggio, per favore","Un chilo di formaggio, per favore","Un litro di formaggio, per favore","Un metro di formaggio, per favore","Un pezzo è una parte di qualcosa. Si usa quando non si vuole una quantità precisa."
"Spesa: prezzi","Come chiedi il prezzo di qualcosa in italiano?","Quanto costa?","Quanto pesa?","Quanto tempo?","Quanto dista?","Quanto costa? significa: qual è il prezzo? Si usa in negozi e mercati."
