"title","question","correct","wrong1","wrong2","wrong3","explanation"
"precisione: conciso","Quale aggettivo descrive un discorso che dice molto in poche parole, con alta densità di contenuto?","conciso","prolisso","esauriente","eloquente","'Conciso' descrive un testo denso e sintetico. 'Prolisso' è il contrario (troppo lungo). 'Esauriente' significa completo ma non implica brevità. 'Eloquente' riguarda l'efficacia espressiva, non la brevità."
"sfumatura: sostenere","Quale verbo significa 'difendere una posizione portando argomenti a supporto'?","sostenere","affermare","dichiarare","ribadire","'Sostenere' significa difendere una tesi con argomenti. 'Affermare' è più neutro (dire con certezza). 'Dichiarare' è formale e unidirezionale. 'Ribadire' significa ripetere con forza, non argomentare."
"registro: compilare","Quale collocazione è corretta in italiano formale?","compilare un modulo","redigere un modulo","completare un modulo","riempire un modulo","'Compilare un modulo' è la collocazione formale standard. 'Redigere' si usa per documenti/testi, non moduli. 'Completare' e 'riempire' sono più informali e meno precisi."
"retorica: climax","Quale figura retorica consiste nell'accumulo di termini in ordine di intensità crescente?","climax","anafora","iperbole","gradazione","La climax (o gradazione ascendente) accumula termini di intensità crescente. L'anafora è la ripetizione iniziale. L'iperbole è un'esagerazione. 'Gradazione' è un sinonimo parziale ma meno specifico."
"connotazione: snello","Quale aggettivo ha connotazione positiva, suggerendo un fisico armonioso e sano?","snello","magro","esile","slanciato","'Snello' ha connotazione positiva (armonioso). 'Magro' è più neutro e può essere negativo. 'Esile' suggerisce fragilità. 'Slanciato' enfatizza l'altezza più che la forma armoniosa."
"precisione: adeguato","Completa: 'Le risorse non erano ___ alle esigenze del progetto.'","adeguate","adeguati","sufficienti","idonee","Con 'risorse' (femminile plurale) serve l'accordo 'adeguate'. 'Adeguati' è maschile plurale (errore di concordanza). 'Sufficienti' e 'idonee' sono simili ma non reggono 'a' nello stesso modo."
"stile: ridondanza","Quale espressione è ridondante (contiene un pleonasmo)?","salire su in alto","raggiungere la vetta","arrivare in cima","scalare la montagna","'Salire su in alto' è ridondante: 'salire' implica già movimento verso l'alto. Le altre espressioni sono corrette."
"retorica: eufemismo","Quale figura retorica sostituisce un'espressione cruda con una più attenuata o delicata?","eufemismo","litote","perifrasi","understatement","L'eufemismo attenua un'espressione sgradevole. La litote afferma negando il contrario. La perifrasi usa un giro di parole. L'understatement minimizza."
"sfumatura: tenace","Quale aggettivo ha connotazione positiva ('ammirevole perseveranza')?","tenace","ostinato","caparbio","testardo","'Tenace' è positivo (ammirevole perseveranza). 'Ostinato' ha sfumatura negativa (non si arrende irragionevolmente). 'Caparbio' e 'testardo' sono negativi (cocciutaggine)."
"precisione: pertinente","Completa: 'Questa osservazione non è ___ al tema della discussione.'","pertinente","pertinenta","pertinento","pertinenti","'Pertinente' è l'aggettivo corretto (invariabile nel genere: pertinente/pertinenti). 'Pertinenta' e 'pertinento' non esistono. 'Pertinenti' è plurale, ma 'osservazione' è singolare."
"registro: aulico","Nel registro aulico, come si completa: 'Si ___ i presenti a prendere posto'?","pregano","invitano","esortano","chiedono","'Si pregano i presenti' è la costruzione corretta nel registro aulico (passivante). 'Si invitano' è meno formale. 'Si esortano' è troppo enfatico. 'Si chiedono' non è la collocazione corretta."
"stile: litote","La figura retorica che afferma qualcosa negando il contrario si chiama:","litote","eufemismo","antifrasi","ironia","La litote (es. 'non è il più intelligente' = 'è piuttosto stupido'). L'eufemismo attenua. L'antifrasi dice il contrario di ciò che si intende. L'ironia è più ampia e non si basa sulla doppia negazione."
"connotazione: furbo","Quale aggettivo italiano connota specificamente chi aggira le regole per vantaggio personale?","furbo","astuto","scaltro","sveglio","'Furbo' ha questa connotazione specifica in italiano ('fare il furbo'). 'Astuto' è più neutro (intelligenza strategica). 'Scaltro' enfatizza l'esperienza. 'Sveglio' è positivo (prontezza mentale)."
"precisione: presumere","Quale verbo significa 'ritenere arrogantemente di possedere qualcosa'?","presumere","supporre","dedurre","ipotizzare","'Presumere' ha questa sfumatura di arroganza. 'Supporre' è neutro (ipotizzare senza certezza). 'Dedurre' implica un ragionamento logico. 'Ipotizzare' è formale e neutro."
"retorica: antitesi","La figura retorica che accosta due concetti opposti in strutture parallele si chiama:","antitesi","ossimoro","paradosso","contrasto","L'antitesi (es. 'Era il migliore dei tempi, era il peggiore dei tempi'). L'ossimoro unisce opposti in un'unica espressione. Il paradosso è un'affermazione controintuitiva. 'Contrasto' è generico, non un termine retorico specifico."
"stile: registro","In un saggio accademico, quale verbo è considerato troppo generico per 'un'analisi'?","fare","effettuare","condurre","svolgere","Nel registro accademico 'effettuare', 'condurre' e 'svolgere un'analisi' sono accettabili; 'fare un'analisi' è considerato troppo generico."
"sfumatura: esigere","Quale verbo italiano implica autorità assoluta che non ammette discussione?","esigere","richiedere","pretendere","reclamare","'Esigere' implica autorità assoluta. 'Richiedere' è neutro (domandare formalmente). 'Pretendere' ha sfumatura negativa ma meno autoritaria. 'Reclamare' implica un diritto da far valere."
"precisione: laconico","Quale aggettivo descrive una risposta estremamente breve, quasi fredda o distaccata?","laconico","conciso","succinto","stringato","'Laconico' ha origine dagli Spartani (Laconia) e implica brevità fredda e distaccata. 'Conciso' è positivo (efficiente). 'Succinto' indica brevità senza sfumatura fredda. 'Stringato' significa essenziale ma non implica distacco."
"registro: burocratico","Quale verbo completa la formula burocratica 'Con la presente si ___ che...'?","comunica","notifica","informa","dichiara","'Con la presente si comunica che' è la formula burocratica standard. 'Si notifica' è più giuridico. 'Si informa' è meno formale. 'Si dichiara' ha valore giuridico diverso (attestazione)."
"connotazione: popolare","Quale aggettivo ha connotazione neutra o positiva ('legato al popolo, tradizionale')?","popolare","popolano","plebeo","volgare","'Popolare' (festa popolare) è neutro/positivo. 'Popolano' ha sfumatura storica (classi basse medievali). 'Plebeo' è dispregiativo. 'Volgare' significa sia 'del popolo' che 'grossolano' ed è spesso negativo."
"retorica: anafora","La figura retorica che consiste nella ripetizione di parole all'inizio di frasi successive si chiama:","anafora","epifora","anadiplosi","epistrofe","L'anafora (es. 'Ho un sogno... Ho un sogno...'). L'epifora (o epistrofe) è la ripetizione alla fine. L'anadiplosi riprende l'ultima parola all'inizio della frase successiva."
"sfumatura: veemente","Quale aggettivo descrive un discorso appassionato e forte, nel campo della retorica (non della violenza)?","veemente","impetuoso","focoso","acceso","'Veemente' descrive passione retorica intensa. 'Impetuoso' suggerisce mancanza di controllo. 'Focoso' ha connotazione più emotiva/temperamentale. 'Acceso' è meno specifico (un dibattito acceso è generico)."
"precisione: ambiguo","Completa: 'La formulazione della legge è ___ e si presta a più interpretazioni.'","ambigua","vaga","oscura","equivoca","'Ambigua' è l'aggettivo specifico per qualcosa che ammette più interpretazioni. 'Vaga' indica imprecisione generica. 'Oscura' suggerisce incomprensibilità. 'Equivoca' è vicina ma ha sfumatura più negativa (ingannevole)."
"stile: collocazione","Un argomento che non si può contestare o smentire è un argomento:","inconfutabile","confutabile","discutibile","opinabile","'Inconfutabile' significa che non si può smentire. 'Confutabile' è il contrario (= che si può smentire). 'Discutibile' e 'opinabile' indicano qualcosa di dubbio o soggetto a opinioni — l'opposto di ciò che la definizione descrive."
"connotazione: oculato","Quale aggettivo ha connotazione positiva ('che gestisce le risorse con saggezza')?","oculato","parsimonioso","prudente","accorto","'Oculato' è specificamente positivo nella gestione delle risorse (amministratore oculato). 'Parsimonioso' enfatizza il risparmio più che la saggezza. 'Prudente' è più generico. 'Accorto' indica scaltrezza più che saggezza gestionale."
"retorica: ossimoro","La figura retorica che unisce due termini contraddittori in un'unica espressione si chiama:","ossimoro","antitesi","paradosso","contraddizione","L'ossimoro (es. 'silenzio assordante'). L'antitesi accosta opposti in strutture parallele, non nella stessa espressione. Il paradosso è un'affermazione apparentemente assurda. 'Contraddizione' è generico, non un termine retorico."
"precisione: attuare","Quale verbo italiano significa specificamente 'mettere in pratica una norma'?","attuare","applicare","implementare","eseguire","'Attuare' è il verbo specifico (attuare una legge/riforma). 'Applicare' è simile ma più generico. 'Implementare' è un anglicismo tecnico. 'Eseguire' implica un ordine più che una norma."
