"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Presente: fare (io)","Quando ___ tardi al lavoro, il capo si arrabbia.","faccio","faco","fo","fao","Fare: io faccio. Fare tardi = arrivare in ritardo."
"Presente: fare (tu)","Perché non ___ attenzione in classe?","fai","facci","faci","faii","Fare: tu fai. Fare attenzione = prestare attenzione."
"Presente: fare (lui/lei)","Che lavoro ___ tuo padre?","fa","fai","fare","fà","Fare: lui/lei fa. Attenzione: fa non ha l'accento!"
"Presente: fare (noi)","In vacanza ___ sempre molte foto.","facciamo","faciamo","faccemo","famo","Fare: noi facciamo. Fare foto = scattare foto."
"Presente: fare (loro)","I miei genitori ___ una passeggiata ogni sera.","fanno","fano","facono","facciono","Fare: loro fanno. Fare una passeggiata è un'espressione comune."
"Presente: andare (io)","Se non mi sbrigo, ___ a finire in ritardo.","vado","ando","andò","vo","Andare: io vado. Andare a finire = concludersi in un certo modo."
"Presente: andare (tu)","Con tua sorella ___ sempre d'accordo?","vai","andi","vadi","vaii","Andare: tu vai. Andare d'accordo = avere un buon rapporto."
"Presente: andare (lui/lei)","Come ___ l'esame? — Bene!","va","vai","anda","vade","Andare: lui/lei va. Come va? si usa anche per le cose."
"Presente: andare (noi)","Stasera ___ a mangiare fuori.","andiamo","vadiamo","vamo","andamo","Andare: noi andiamo. Con noi la radice è regolare: and-."
"Presente: andare (loro)","Dove ___ i tuoi colleghi a pranzo?","vanno","andano","vano","vadono","Andare: loro vanno. Doppia n come fanno."
"Presente: venire (io)","Ti ___ a prendere alla stazione, non preoccuparti.","vengo","veno","viengo","vegno","Venire: io vengo. Venire a prendere = andare a raccogliere qualcuno."
"Presente: venire (tu)","___ anche tu alla cena di sabato?","Vieni","Veni","Venghi","Viena","Venire: tu vieni. In una domanda la forma resta uguale."
"Presente: venire (lui/lei)","Il treno ___ da Napoli.","viene","vene","vieni","vena","Venire: lui/lei viene. Si usa venire anche per i mezzi di trasporto."
"Presente: venire (noi)","___ volentieri alla tua festa!","Veniamo","Vieniamo","Venghiamo","Vegniamo","Venire: noi veniamo. Con noi la radice è regolare: ven-."
"Presente: venire (loro)","Da dove ___ questi studenti?","vengono","venono","vienono","venghino","Venire: loro vengono. La radice cambia: vengon-."
"Presente: dire (io)","Io non ___ mai bugie ai miei amici.","dico","dio","diro","dicco","Dire: io dico. La radice cambia: dic-."
"Presente: dire (tu)","Tu cosa ___ ai tuoi amici quando sei stanco?","dici","dii","dicii","dichi","Dire: tu dici. La radice è dic-."
"Presente: dire (lui/lei)","Si ___ che domani piove.","dice","dici","die","dicce","Dire: lui/lei dice. Si dice = la gente dice."
"Presente: dire (noi)","Noi non ___ mai parolacce.","diciamo","dicemo","dichiamo","diciemo","Dire: noi diciamo. La radice dic- + -iamo."
"Presente: dire (loro)","Cosa ___ i tuoi genitori del viaggio?","dicono","dirono","diono","dicano","Dire: loro dicono. La radice dic- + -ono."
"Presente: uscire (io)","Se ___ adesso, arrivo in tempo per il treno.","esco","uscio","usco","escio","Uscire: io esco. La radice cambia: esc-. Uscire adesso = partire subito."
"Presente: uscire (tu)","A che ora ___ dall'ufficio?","esci","usci","uscisci","eschi","Uscire: tu esci. La radice è esc-."
"Presente: uscire (lui/lei)","Il sole ___ da dietro le nuvole.","esce","usci","uscisce","escie","Uscire: lui/lei esce. Si usa anche in senso figurato."
"Presente: uscire (noi)","Stasera ___ a cena con i vicini.","usciamo","esciamo","uscimo","escamo","Uscire: noi usciamo. Con noi la radice è regolare: usc-."
"Presente: uscire (loro)","I gatti ___ di notte.","escono","uscono","usciscono","eschono","Uscire: loro escono. La radice cambia: escon-."
"Preposizioni articolate: di + il","La fermata ___ treno è vicina ___ bar.","del … al","di il … a il","nel … dal","dal … nel","Di + il = del, a + il = al. Due preposizioni articolate in una frase."
"Preposizioni articolate: di + la","Il nome ___ ragazza è Sofia.","della","di la","nella","dalla","Di + la = della. Il nome della ragazza."
"Preposizioni articolate: di + lo","La moglie ___ zio vive a Torino.","dello","di lo","nello","dal","Di + lo = dello. Si usa lo davanti a z."
"Preposizioni articolate: di + gli","I libri ___ studenti sono sul banco.","degli","di gli","de gli","d'gli","Di + gli = degli. Si usa gli davanti a st-."
"Preposizioni articolate: in + il","Chi c'è ___ bagno?","nel","in il","ne il","n'il","In + il = nel. Chi c'è nel bagno?"
"Preposizioni articolate: in + la","Il latte è ___ frigo? — No, è ___ borsa.","nel … nella","in il … in la","al … alla","nel … nella la","In + il = nel, in + la = nella. Frigo è maschile, borsa è femminile."
"Preposizioni articolate: in + l'","Ho lasciato gli occhiali ___ altra borsa.","nell'","in l'","ne l'","n'l'","In + l' = nell'. Altra inizia con vocale, quindi nell'."
"Preposizioni articolate: a + il","Ci vediamo ___ parco alle tre.","al","a il","a lo","a l'","A + il = al. Ci vediamo al parco."
"Preposizioni articolate: a + la","Devo andare ___ posta oggi.","alla","a la","nella","dalla","A + la = alla. Andare alla posta."
"Preposizioni articolate: a + l'","Torno ___ albergo tardi stasera.","all'","a l'","al l'","a ll'","A + l' = all'. Albergo inizia con vocale."
"Preposizioni articolate: su + il","Non mettere i piedi ___ divano!","sul","su il","nel","al","Su + il = sul. Sul divano."
"Preposizioni articolate: su + la","Le chiavi sono ___ scrivania.","sulla","su la","su lla","s'la","Su + la = sulla. Sulla scrivania."
"Preposizioni articolate: su + i","Ci sono fiori ___ balconi.","sui","su i","nei","ai","Su + i = sui. Sui balconi."
"Possessivi: il mio","Non trovo ___ portafoglio.","il mio","mio","la mia","il mia","Portafoglio è maschile: il mio portafoglio. Serve l'articolo."
"Possessivi: la mia","___ amica si chiama Giulia.","La mia","Mia","Il mio","La mio","Amica è femminile: la mia amica. Non è un nome di famiglia."
"Possessivi: i miei","___ genitori vivono a Firenze.","I miei","Miei","Le miei","I mie","Genitori è maschile plurale: i miei genitori. Plurale di famiglia vuole l'articolo!"
"Possessivi: le mie","Dove sono ___ chiavi?","le mie","mie","i miei","le mia","Chiavi è femminile plurale: le mie chiavi."
"Possessivi: il suo","Maria legge ___ libro preferito.","il suo","suo","la sua","il sua","Libro è maschile: il suo. Il possessivo concorda con la cosa, non con Maria."
"Possessivi: la nostra","___ casa ha un giardino grande.","La nostra","Nostra","Il nostro","La nostro","Casa è femminile: la nostra casa. Serve l'articolo."
"Possessivi: famiglia (eccezione)","___ sorella lavora in ospedale.","Sua","Il suo","Il sua","Le sua","Con i nomi di famiglia singolari non si usa l'articolo: sua sorella. 'Il suo' ha il genere sbagliato per 'sorella'."
"Possessivi: famiglia (eccezione plurale)","___ sorelle lavorano a Roma.","Le sue","Sue","Le sua","I suoi","Plurale! Con nomi di famiglia al plurale l'articolo torna: le sue sorelle."
"Domande: dove","Di ___ sei? — Sono di Napoli.","dove","quando","come","chi","Dove chiede il luogo, anche con le preposizioni: di dove sei?"
"Domande: quanto","___ costa il biglietto del treno per Roma?","Quanto","Quando","Come","Dove","Quanto chiede prezzo o quantità. Quanto costa il biglietto?"
"Domande: chi","A ___ scrivi quel messaggio?","chi","che","quale","dove","Chi chiede la persona. Con preposizione: a chi scrivi?"
"Domande: come","___ fai a parlare tre lingue?","Come","Dove","Quando","Chi","Come chiede il modo. Come fai a = how do you manage to."
