"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Passato prossimo: restare (ausiliare)","Ieri sera io ___ a casa tutto il giorno.","sono restato","ho restato","avevo restato","hanno restato","'Restare' usa l'ausiliare 'essere'. Con 'io' maschile: 'sono restato'."
"Passato prossimo: correre (con oggetto diretto)","Marco ___ la maratona di Roma ieri.","ha corso","ha correndo","ha correva","è corso","Con un oggetto diretto ('la maratona'), 'correre' usa 'avere'. Il participio irregolare è 'corso'. 'Correndo' è il gerundio, 'correva' è l'imperfetto, 'è corso' ha l'ausiliare sbagliato qui."
"Passato prossimo: cambiare (transitivo)","Luisa ___ lavoro il mese scorso.","ha cambiato","ha cambiata","ha cambiuto","hai cambiuto","Con oggetto diretto ('lavoro'), 'cambiare' usa 'avere' e il participio non concorda: 'ha cambiato'. 'Cambiuto' non esiste."
"Passato prossimo: crescere (intransitivo)","I bambini ___ molto quest'anno.","sono cresciuti","hanno crescuto","sono crescuti","è cresciuti","'Crescere' intransitivo usa 'essere'. Participio: 'cresciuto', non 'crescuto'. Maschile plurale: 'sono cresciuti'."
"Passato prossimo: accordo con soggetto misto","Maria e Paolo ___ al ristorante.","sono andati","sono andate","è andati","hanno andato","Con soggetti misti (maschile + femminile), il participio è maschile plurale: 'sono andati'."
"Passato prossimo: rimanere (irregolare)","Le chiavi ___ sul tavolo.","sono rimaste","hanno rimasto","sono rimasti","è rimaste","'Rimanere' usa 'essere'. 'Le chiavi' è femminile plurale: 'sono rimaste'. Participio irregolare: 'rimasto'."
"Passato prossimo: succedere (ausiliare)","Cosa ___ ieri alla festa?","è successo","ha succeduto","è succeduto","sono successo","'Succedere' (= accadere) usa 'essere'. Il participio è 'successo' (irregolare), non 'succeduto'."
"Passato prossimo: vivere (participio irregolare)","Mio nonno ha ___ in Italia per trent'anni.","vissuto","vivendo","viveva","vivente","Il participio passato di 'vivere' è irregolare: 'vissuto'. 'Vivendo' è il gerundio, 'viveva' è l'imperfetto, 'vivente' è un aggettivo."
"Passato prossimo: piacere con soggetto plurale","Le vacanze mi ___ molto.","sono piaciute","hanno piaciuto","è piaciute","sono piaciuti","'Piacere' usa 'essere'. 'Le vacanze' è femminile plurale: 'sono piaciute'."
"Passato prossimo: aprire (participio irregolare)","Chi ___ la finestra?","ha aperto","ha aprito","ha apruto","hanno aprito","'Aprire' usa 'avere' (c'è un oggetto diretto: la finestra). Participio irregolare: 'aperto', non 'aprito' o 'apruto'."
"Passato prossimo: scendere (senza oggetto)","Noi ___ al piano di sotto.","siamo scesi","siamo scenduti","abbiamo scenduto","è scesi","'Scendere' senza oggetto diretto usa 'essere'. Il participio è 'sceso' (irregolare), non 'scenduto'. Maschile plurale: 'siamo scesi'."
"Passato prossimo: morire (irregolare)","Il famoso scrittore ___ nel 1985.","è morto","ha morto","è morendo","ha morente","'Morire' usa 'essere'. Participio irregolare: 'morto'. 'Ha morto' ha l'ausiliare sbagliato, 'morendo' è il gerundio, 'morente' è un aggettivo."
"Passato prossimo: spegnere (participio)","Tu ___ la luce prima di uscire?","hai spento","hai spegnendo","hai acceso","hai spegneva","'Spegnere' usa 'avere'. Participio irregolare: 'spento'. 'Spegnendo' è il gerundio, 'acceso' è il contrario, 'spegneva' è l'imperfetto."
"Passato prossimo: diventare (ausiliare)","La situazione ___ difficile.","è diventata","ha diventato","è diventato","hanno diventata","'Diventare' usa 'essere'. 'La situazione' è femminile: 'è diventata'."
"Passato prossimo: rispondere (participio)","Lui non ___ alla mia domanda.","ha risposto","ha risponduto","è risposto","hai risposto","'Rispondere' usa 'avere'. Participio irregolare: 'risposto', non 'risponduto'."
"Verbi riflessivi: accorgersi (presente)","Io non ___ mai degli errori.","mi accorgo","si accorgo","me accorgo","mi accorge","'Accorgersi' è riflessivo. Con 'io': 'mi accorgo'. Il pronome è 'mi', non 'me'."
"Verbi riflessivi: arrabbiarsi (presente)","Tu ___ troppo facilmente.","ti arrabbi","si arrabbi","ti arrabbia","arrabbi ti","Con 'tu' il pronome riflessivo è 'ti': 'ti arrabbi'."
"Verbi riflessivi: passato con accordo femminile plurale","Le ragazze ___ al parco.","si sono divertite","si hanno divertite","si sono divertiti","si è divertite","Verbo riflessivo al passato con 'essere'. 'Le ragazze' è femminile plurale: 'si sono divertite'."
"Verbi riflessivi: lamentarsi (presente)","Voi ___ sempre del tempo.","vi lamentate","si lamentate","lamentate vi","vi lamentiamo","Con 'voi' il pronome riflessivo è 'vi': 'vi lamentate'."
"Verbi riflessivi: sedersi (irregolare)","Io ___ sempre vicino alla finestra.","mi siedo","mi sedo","si siedo","mi siedono","'Sedersi' è irregolare: 'io mi siedo'. La radice cambia: 'sied-', non 'sed-'."
"Verbi riflessivi: passato con soggetto maschile singolare","Il professore ___ per la lezione.","si è preparato","si ha preparato","si è preparata","si sono preparato","Verbo riflessivo al passato con 'essere'. 'Il professore' è maschile singolare: 'si è preparato'."
"Verbi riflessivi: dimenticarsi (presente)","Lui ___ sempre le chiavi.","si dimentica","mi dimentica","dimentica si","si dimenticano","Con 'lui' il pronome riflessivo è 'si': 'si dimentica'."
"Verbi riflessivi: svegliarsi al passato plurale","I vicini ___ per il rumore.","si sono svegliati","si hanno svegliati","si sono svegliate","si è svegliati","Verbo riflessivo al passato. 'I vicini' è maschile plurale: 'si sono svegliati'."
"Verbi riflessivi: doppio riflessivo nella frase","Noi ___ e poi usciamo.","ci vestiamo","si vestiamo","vestiamo ci","ci vestono","Con 'noi' il pronome riflessivo è 'ci': 'ci vestiamo'. Il pronome va prima del verbo."
"Verbi riflessivi: preoccuparsi (presente)","I genitori ___ per i figli.","si preoccupano","ci preoccupano","si preoccupiamo","preoccupano si","Con 'loro' (i genitori) il pronome è 'si': 'si preoccupano'."
