"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Presente: fare (io)","Io ___ colazione alle otto.","faccio","facco","facio","fao","Fare è irregolare. Io faccio, tu fai, lui fa."
"Presente: fare (tu)","Tu ___ i compiti dopo scuola.","fai","faci","facci","fae","Fare: tu fai. È una forma irregolare."
"Presente: fare (lui/lei)","Maria ___ una torta per la festa.","fa","fia","face","faco","Fare: lui/lei fa. Attenzione: è molto corto!"
"Presente: fare (noi)","Noi ___ sport ogni giorno.","facciamo","faciamo","famo","faccemo","Fare: noi facciamo. La radice cambia: facci-."
"Presente: fare (loro)","I bambini ___ i compiti insieme.","fanno","fano","facono","fannano","Fare: loro fanno. Attenzione alla doppia n."
"Presente: andare (io)","Io ___ a scuola in autobus.","vado","ando","vao","andò","Andare è irregolare. Io vado, tu vai, lui va."
"Presente: andare (tu)","Tu ___ al cinema stasera?","vai","vadi","andi","andai","Andare: tu vai. La radice cambia: va-."
"Presente: andare (lui/lei)","Luca ___ in palestra il lunedì.","va","vai","anda","vade","Andare: lui/lei va. Solo due lettere!"
"Presente: andare (noi)","Noi ___ al mare in estate.","andiamo","vadiamo","vanno","vamo","Andare: noi andiamo. Con noi e voi la radice è regolare: and-."
"Presente: andare (loro)","I miei amici ___ in vacanza a luglio.","vanno","andano","vano","vadono","Andare: loro vanno. Doppia n, come fanno."
"Presente: venire (io)","Io ___ alla festa domani.","vengo","veno","viengo","venio","Venire: io vengo. La radice cambia: veng-."
"Presente: venire (tu)","Tu ___ con me al supermercato?","vieni","veni","venghi","viena","Venire: tu vieni. La radice cambia: vien-."
"Presente: venire (lui/lei)","Marco ___ a casa mia dopo il lavoro.","viene","vene","vieni","vengo","Venire: lui/lei viene. Come tu vieni, ma con -e."
"Presente: venire (noi)","Noi ___ da Roma.","veniamo","vieniamo","venghiamo","venamo","Venire: noi veniamo. Con noi la radice è regolare: ven-."
"Presente: venire (loro)","I turisti ___ dall'Inghilterra.","vengono","venono","vienono","veneno","Venire: loro vengono. La radice cambia: vengon-."
"Presente: dire (io)","Io ___ sempre la verità.","dico","dicio","diro","dicco","Dire: io dico. La radice cambia: dic-."
"Presente: dire (tu)","Tu ___ cose divertenti.","dici","dii","dice","diri","Dire: tu dici. La radice è dic-."
"Presente: dire (lui/lei)","La maestra ___ che domani non c'è scuola.","dice","dici","die","da","Dire: lui/lei dice. Dico, dici, dice."
"Presente: dire (noi)","Noi ___ sempre buongiorno ai vicini.","diciamo","dicemo","dichiamo","dicamo","Dire: noi diciamo. La radice è dic- + -iamo."
"Presente: dire (loro)","I bambini ___ buonanotte ai genitori.","dicono","dirono","diono","dicano","Dire: loro dicono. La radice è dic- + -ono."
"Presente: uscire (io)","Io ___ di casa alle sette.","esco","uscio","usco","uscisco","Uscire: io esco. La radice cambia: esc-."
"Presente: uscire (tu)","Tu ___ con gli amici stasera?","esci","usci","uscisci","eschi","Uscire: tu esci. La radice è esc-."
"Presente: uscire (lui/lei)","Anna ___ dal lavoro alle cinque.","esce","usci","esci","uscisce","Uscire: lui/lei esce. Esco, esci, esce."
"Presente: uscire (noi)","Noi ___ sempre il sabato sera.","usciamo","esciamo","uscimo","escamo","Uscire: noi usciamo. Con noi la radice è regolare: usc-."
"Presente: uscire (loro)","I ragazzi ___ dal cinema alle dieci.","escono","uscono","usciscono","escano","Uscire: loro escono. La radice cambia: escon-."
"Preposizioni articolate: di + il","Il colore ___ cielo è azzurro.","del","di il","de il","d'il","Di + il = del. Il colore del cielo."
"Preposizioni articolate: di + la","La porta ___ casa è rossa.","della","di la","de la","d'la","Di + la = della. La porta della casa."
"Preposizioni articolate: di + lo","Il prezzo ___ zaino è alto.","dello","di lo","de lo","d'lo","Di + lo = dello. Si usa lo davanti a z."
"Preposizioni articolate: in + il","Il gatto è ___ giardino.","nel","in il","ne il","n'il","In + il = nel. Il gatto è nel giardino."
"Preposizioni articolate: in + la","I libri sono ___ borsa.","nella","in la","ne la","n'la","In + la = nella. I libri sono nella borsa."
"Preposizioni articolate: in + l'","Le chiavi sono ___ auto.","nell'","in l'","ne l'","n'l'","In + l' = nell'. Le chiavi sono nell'auto."
"Preposizioni articolate: a + il","Vado ___ bar con Marco.","al","a il","a lo","a l'","A + il = al. Vado al bar."
"Preposizioni articolate: a + la","Andiamo ___ stazione.","alla","a la","a lla","all","A + la = alla. Andiamo alla stazione."
"Preposizioni articolate: a + l'","Arrivo ___ aeroporto alle tre.","all'","a l'","al l'","a ll'","A + l' = all'. Arrivo all'aeroporto."
"Preposizioni articolate: su + il","Il libro è ___ tavolo.","sul","su il","su lo","s'il","Su + il = sul. Il libro è sul tavolo."
"Preposizioni articolate: su + la","Il gatto dorme ___ sedia.","sulla","su la","su lla","s'la","Su + la = sulla. Il gatto dorme sulla sedia."
"Preposizioni articolate: di + i","La casa ___ nonni è grande.","dei","di i","de i","d'i","Di + i = dei. La casa dei nonni."
"Preposizioni articolate: a + i","Parlo ___ miei amici.","ai","a i","a gli","a'i","A + i = ai. Parlo ai miei amici."
"Possessivi: il mio","___ gatto si chiama Leo.","Il mio","Mio","Il mia","La mio","Il possessivo ha l'articolo. Gatto è maschile: il mio gatto."
"Possessivi: la mia","___ casa è in centro.","La mia","Mia","Il mia","La mio","Casa è femminile: la mia casa. Il possessivo ha l'articolo."
"Possessivi: i miei","___ amici sono simpatici.","I miei","Miei","Le miei","I mie","Amici è maschile plurale: i miei amici."
"Possessivi: le mie","___ scarpe sono nuove.","Le mie","Mie","I miei","Le mia","Scarpe è femminile plurale: le mie scarpe."
"Possessivi: il tuo","Dov'è ___ telefono?","il tuo","tuo","la tua","il tua","Telefono è maschile: il tuo telefono."
"Possessivi: la sua","Marco ama ___ macchina.","la sua","sua","il suo","la suo","Macchina è femminile: la sua macchina. Il possessivo concorda con la cosa."
