"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Congiuntivo: verbo di opinione","Credo che Maria _____ ragione su questo punto.","abbia","abbi","abbiano","avendo","Dopo 'credere che' si usa il congiuntivo. Il soggetto 'Maria' è 3a singolare, quindi 'abbia'. 'Abbi' è l'imperativo di 'avere'; 'abbiano' è 3a plurale; 'avendo' è un gerundio."
"Congiuntivo: espressione impersonale","È necessario che tutti _____ puntuali alla riunione.","siano","sia","essendo","essere","Le espressioni impersonali come 'è necessario che' richiedono il congiuntivo presente nella frase subordinata. 'Sia' è singolare e non concorda con 'tutti'; 'essendo' ed 'essere' non sono forme finite."
"Congiuntivo: dubbio","Dubito che lui _____ la verità.","dica","dichi","dicesse","dicendo","Il verbo 'dubitare' esprime incertezza e richiede il congiuntivo presente qui. 'Dichi' non esiste come forma (è 2a persona); 'dicesse' è imperfetto congiuntivo (sequenza temporale sbagliata con 'dubito' presente); 'dicendo' è un gerundio, non una forma finita."
"Congiuntivo: congiunzione 'benché'","Benché _____ molto stanco, ha deciso di continuare a lavorare.","fosse","fossi","fossimo","essendo stato","La congiunzione 'benché' richiede il congiuntivo. Il soggetto è 3a persona singolare ('lui/lei'), quindi 'fosse'. 'Fossi' (1a/2a sing.) e 'fossimo' (1a pl.) non concordano; 'essendo stato' è un gerundio, non una forma finita adatta a questa subordinata."
"Congiuntivo: congiunzione 'affinché'","Ti spiego tutto affinché tu _____ capire la situazione.","possa","possi","possano","potendo","'Affinché' richiede il congiuntivo presente. Con soggetto 'tu' la forma è 'possa' (il congiuntivo presente di 'potere' è identico per tutte le persone singolari). 'Possi' non esiste; 'possano' è 3a plurale; 'potendo' è gerundio."
"Congiuntivo: superlativo relativo","È il film più bello che io _____ mai visto.","abbia","abbi","abbiano","avendo","Dopo un superlativo relativo si usa il congiuntivo passato ('abbia visto'). 'Abbi' è l'imperativo, non congiuntivo; 'abbiano' è 3a plurale (non concorda con 'io'); 'avendo' è un gerundio."
"Congiuntivo: 'prima che'","Dobbiamo partire prima che _____ buio.","faccia","facci","facciano","facendo","'Prima che' richiede il congiuntivo. Il soggetto impersonale è 3a singolare ('faccia buio'). 'Facci' non esiste; 'facciano' è plurale; 'facendo' è un gerundio."
"Congiuntivo: 'senza che'","È uscito senza che nessuno lo _____.","notasse","notassi","notassero","notando","'Senza che' richiede il congiuntivo. Il soggetto 'nessuno' è 3a singolare, quindi 'notasse'. 'Notassi' è 1a/2a singolare, 'notassero' è plurale, 'notando' è un gerundio."
"Congiuntivo: 'a meno che'","Verrò alla festa, a meno che non _____ troppo tardi.","sia","sii","siano","essendo","'A meno che' richiede il congiuntivo, con 'non' espletivo. Il soggetto impersonale è 3a singolare ('sia tardi'). 'Sii' è imperativo di 'essere'; 'siano' è plurale; 'essendo' è gerundio."
"Congiuntivo: 'sebbene'","Sebbene _____ molto giovane, ha una grande esperienza professionale.","sia","sii","siano","essendo","'Sebbene' è una congiunzione concessiva che richiede il congiuntivo. Il soggetto è 3a singolare, quindi 'sia'. 'Sii' è imperativo; 'siano' è plurale; 'essendo' è gerundio."
"Congiuntivo trapassato: ipotesi irreale","Se lo _____ prima, ti avrei avvisato.","avessi saputo","avessimo saputo","avessero saputo","sapendo","Nel periodo ipotetico dell'irrealtà al passato, la protasi richiede il congiuntivo trapassato ('avessi saputo'). Il soggetto è 'io', quindi 1a singolare; 'avessimo' è 1a plurale, 'avessero' è 3a plurale, 'sapendo' è gerundio."
"Congiuntivo imperfetto: desiderio","Magari _____ in vacanza adesso!","fossi","fussi","fossero","essendo","'Magari' + congiuntivo imperfetto esprime un desiderio irrealizzabile nel presente. Con soggetto 'io', la forma è 'fossi'. 'Fussi' è una forma arcaica/dialettale non standard, 'fossero' è 3a plurale, 'essendo' è gerundio."
"Registro formale: condizionale di cortesia","Mi scusi, signora, _____ indicarmi la strada per il centro, per favore?","potrebbe","potrebbero","potresti","potendo","Richiesta cortese a 'Lei' (3a sing.): 'potrebbe'. 'Potrebbero' è 3a plurale (non concorda con 'signora'); 'potresti' è 2a sing. informale (non concorda con 'Lei'); 'potendo' è un gerundio, non una forma finita."
"Registro formale: congiuntivo dopo 'ritenere'","Riteniamo che questa proposta _____ la migliore.","sia","sii","siano","essendo","In contesti formali e scritti, 'ritenere che' richiede il congiuntivo. Il soggetto ('questa proposta') è 3a singolare, quindi 'sia'. 'Sii' è imperativo; 'siano' è plurale; 'essendo' è gerundio."
