"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Collocazione: fare/dare","Il professore ha _____ una lezione molto interessante.","tenuto una lezione","fatto una lezione","dato una lezione","detto una lezione","In italiano si dice 'tenere una lezione', non 'fare una lezione'. Il verbo 'tenere' si usa con lezioni, conferenze e discorsi formali."
"Collocazione: prendere","Prima di rispondere, ha _____ tempo per riflettere.","preso tempo","fatto tempo","messo tempo","tenuto tempo","'Prendere tempo' significa concedersi un momento prima di agire. È la collocazione idiomatica per indicare un ritardo intenzionale."
"Collocazione: fare","Ha dovuto _____ una scelta difficile tra le due offerte di lavoro.","fare una scelta","prendere una scelta","dare una scelta","mettere una scelta","In italiano si dice 'fare una scelta'. Anche 'compiere una scelta' è corretto in contesti formali."
"Collocazione: dare","Il direttore ha _____ le dimissioni dopo lo scandalo.","dato le dimissioni","fatto le dimissioni","preso le dimissioni","messo le dimissioni","'Dare le dimissioni' è la collocazione fissa. Anche 'rassegnare le dimissioni' si usa in contesti formali."
"Collocazione: prendere/fare","Domani dobbiamo _____ una decisione importante.","prendere una decisione","fare una decisione","dare una decisione","tenere una decisione","In italiano si dice 'prendere una decisione'. A differenza dell'inglese ('make a decision'), il verbo corretto è 'prendere'."
"Collocazione: forte/pesante","Stamattina il _____ in autostrada era insopportabile.","traffico intenso","traffico forte","traffico pesante","traffico duro","In italiano il traffico è 'intenso' o 'congestionato'. 'Pesante' e 'forte' non si usano normalmente con 'traffico'."
"Collocazione: prendere","Ha _____ un brutto raffreddore la settimana scorsa.","preso un brutto raffreddore","fatto un brutto raffreddore","dato un brutto raffreddore","tenuto un brutto raffreddore","Si dice 'prendere un raffreddore' (o un'influenza, una malattia). È la collocazione standard per indicare il contagio."
"Collocazione: fare","Ogni mattina mi piace _____ una passeggiata nel parco.","fare una passeggiata","prendere una passeggiata","dare una passeggiata","avere una passeggiata","'Fare una passeggiata' è la collocazione corretta. In inglese si dice 'take a walk', ma in italiano il verbo è sempre 'fare'."
"Collocazione: stringere","I due paesi hanno _____ un accordo commerciale.","stretto un accordo","creato un accordo","preso un accordo","dato un accordo","'Stringere un accordo' è la collocazione formale corretta. Anche 'raggiungere un accordo' e 'siglare un accordo' sono alternative valide."
"Collocazione: nutrire","Il giornalista ha sempre _____ dubbi sulla versione ufficiale.","nutrito dubbi","alimentato dubbi","fatto dubbi","tenuto dubbi","'Nutrire dubbi' è la collocazione di registro elevato. 'Alimentare dubbi' è simile ma si usa più per dubbi negli altri che in sé stessi."
"Collocazione: coltivare","Da bambina _____ il sogno di diventare astronauta.","coltivava il sogno","faceva il sogno","teneva il sogno","portava il sogno","'Coltivare un sogno' è la collocazione idiomatica. Significa mantenere vivo un desiderio nel tempo."
"Collocazione: spiccare","L'atleta ha _____ un salto impressionante oltre la barriera.","spiccato un salto","lanciato un salto","gettato un salto","tirato un salto","'Spiccare un salto' è la collocazione corretta. Significa compiere un balzo con slancio. Anche 'spiccare il volo' segue lo stesso schema."
"Collocazione: portare","Questo evento _____ alla luce nuove informazioni.","ha portato alla luce","ha messo alla luce","ha dato alla luce","ha preso alla luce","'Portare alla luce' significa rivelare. Attenzione: 'dare alla luce' significa partorire, un significato completamente diverso."
"Collocazione: bandire","Il comune ha _____ un concorso per dieci posti.","bandito un concorso","fatto un concorso","creato un concorso","posto un concorso","'Bandire un concorso' è la collocazione ufficiale nel linguaggio amministrativo italiano. Significa indire formalmente una selezione pubblica."
