"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Arabic B2 Grammar 2","إنْ _____ المطرُ خرجنا. (يتوقّف)","يتوقّفْ","يتوقّفُ","يتوقّفَ","توقّفَ","إنْ الشرطية تجزم فعل الشرط: إن يتوقّفْ."
"Arabic B2 Grammar 2","مهما _____ من صعوبات لن أستسلم. (يواجه)","أُواجهْ","أُواجهُ","أُواجهَ","واجهتُ","مهما أداة شرط جازمة تجزم المضارع بالسكون."
"Arabic B2 Grammar 2","لم _____ الطالبتان الامتحانَ بعد. (تُنهي)","تُنهِيا","تُنهِيان","تُنهي","أنهَتا","المثنى من الأفعال الخمسة يُجزم بحذف النون: لم تُنهيا."
"Arabic B2 Grammar 2","أينما _____ تجدْ أصدقاءَ. (تذهب)","تذهبْ","تذهبُ","تذهبَ","ذهبتَ","أينما أداة شرط جازمة: أينما تذهبْ."
"Arabic B2 Grammar 2","لم _____ أنتِ إلى الحفلة. (تأتي)","تأتي","تأتين","تأتِيَ","أتيتِ","المخاطبة المؤنثة من الأفعال الخمسة تُجزم بحذف النون: لم تأتي."
"Arabic B2 Grammar 2","مَن _____ يجدْ. (يجتهد)","يجتهدْ","يجتهدُ","يجتهدَ","اجتهدَ","مَن الشرطية تجزم فعلين: مَن يجتهدْ يجدْ."
"Arabic B2 Grammar 2","لا _____ في أمور لا تعنيكم! (تتدخّلوا)","تتدخّلوا","تتدخّلون","تتدخّلوه","تدخّلوا","الأفعال الخمسة مع لا الناهية تُجزم بحذف النون: لا تتدخّلوا."
"Arabic B2 Grammar 2","حيثما _____ الحقَّ فقُلْه. (ترى)","تَرَ","تَرى","تَرَيْ","رأيتَ","الفعل المعتل الآخر يُجزم بحذف حرف العلة: حيثما تَرَ."
"Arabic B2 Grammar 2","لم _____ القاضي بالحكم بعد. (يقضي)","يقضِ","يقضي","يقضِيَ","قضى","المعتل الآخر يُجزم بحذف حرف العلة: لم يقضِ."
"Arabic B2 Grammar 2","إنْ _____ إلى نصيحتي تنجحْ. (تستمع)","تستمعْ","تستمعُ","تستمعَ","استمعتَ","إنْ الشرطية تجزم الفعل المضارع بالسكون."
"Arabic B2 Grammar 2","اشتعلَ الرأسُ _____ . (شيب)","شيباً","شيبٌ","شيبٍ","شيبُهُ","تمييز نسبة محوّل عن الفاعل منصوب: اشتعل الرأس شيباً (أي اشتعل شيبُ الرأس)."
"Arabic B2 Grammar 2","تفوّقَ أخي على زملائه _____ . (ذكاء)","ذكاءً","ذكاءٌ","ذكاءٍ","ذكاؤُهُ","تمييز محوّل عن الفاعل منصوب: تفوّق ذكاءً."
"Arabic B2 Grammar 2","أنا أكثرُ منك _____ . (صبر)","صبراً","صبرٌ","صبرٍ","صبرُهُ","التمييز بعد أفعل التفضيل منصوب: أكثر صبراً."
"Arabic B2 Grammar 2","حسُنَ الطالبُ _____ . (خُلُق)","خُلُقاً","خُلُقٌ","خُلُقٍ","خُلُقُهُ","تمييز محوّل عن الفاعل منصوب: حسُن خلقاً."
"Arabic B2 Grammar 2","كفى بالموت _____ . (واعظ)","واعظاً","واعظٌ","واعظٍ","واعظُ","التمييز منصوب: كفى بالموت واعظاً."
"Arabic B2 Grammar 2","كم _____ أنفقتَ على المشروع! (مال)","مالٍ","مالاً","مالٌ","مالَ","تمييز كم الخبرية مجرور: كم مالٍ أنفقتَ!"
"Arabic B2 Grammar 2","للهِ درُّهُ _____ ! (فارس)","فارساً","فارسٌ","فارسٍ","فارسُ","التمييز في أسلوب التعجب منصوب: لله درّه فارساً."
"Arabic B2 Grammar 2","غرستُ الحديقةَ _____ . (وردٌ)","ورداً","وردٌ","وردٍ","وردُها","تمييز محوّل عن المفعول منصوب: غرست الحديقة ورداً (أي غرست وردَ الحديقة)."
