"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Arabic A1+ Vocab 1","ما هو الطعام الذي نصنعه من الدقيق والماء ونخبزه في الفرن؟","الخبز","الأرز","اللحم","الجبن","الخبز يُصنع من الدقيق والماء ويُخبز في الفرن."
"Arabic A1+ Vocab 1","ما هو المشروب الساخن الذي نصنعه من أوراق مجففة؟","الشاي","القهوة","الحليب","العصير","الشاي يُصنع من أوراق الشاي المجففة."
"Arabic A1+ Vocab 1","ما هي الفاكهة الحمراء الصغيرة التي تنمو على شجيرات؟","الفراولة","العنب","المشمش","الكرز","الفراولة فاكهة حمراء صغيرة تنمو على شجيرات قريبة من الأرض."
"Arabic A1+ Vocab 1","ما هو الطعام الأبيض الذي نحصل عليه من الأبقار ونشربه؟","الحليب","الماء","العصير","الشاي","الحليب مشروب أبيض نحصل عليه من الأبقار."
"Arabic A1+ Vocab 1","ما هي الخضار البرتقالية الطويلة التي تنمو تحت الأرض؟","الجزر","البطاطا","البصل","الفجل","الجزر خضار برتقالية تنمو تحت الأرض."
"Arabic A1+ Vocab 1","ما هو الطعام الذي نحصل عليه من الدجاج ونطبخه بطرق كثيرة؟","البيض","اللحم","السمك","الجبن","البيض يأتي من الدجاج ونطبخه مسلوقاً أو مقلياً."
"Arabic A1+ Vocab 1","ما هي الفاكهة الصفراء الطويلة التي نقشرها قبل الأكل؟","الموز","المانجو","الأناناس","الليمون","الموز فاكهة صفراء طويلة لها قشرة نزيلها قبل الأكل."
"Arabic A1+ Vocab 1","ما هو المشروب الساخن الذي نصنعه من حبوب محمصة بنية؟","القهوة","الشاي","الحليب","العصير","القهوة مشروب ساخن يُصنع من حبوب البن المحمصة."
"Arabic A1+ Vocab 1","ما هو الطعام الأبيض الصغير الذي نطبخه في الماء ونأكله مع أطباق كثيرة؟","الأرز","الزبدة","الخبز","البرغل","الأرز طعام أبيض صغير الحبّات نطبخه في الماء ونأكله مع أطباق مختلفة."
"Arabic A1+ Vocab 1","ما هي الفاكهة الكبيرة الخضراء من الخارج والحمراء من الداخل؟","البطيخ","الشمام","الأناناس","المانجو","البطيخ فاكهة كبيرة خضراء من الخارج وحمراء حلوة من الداخل."
"Arabic A1+ Vocab 1","ما هي الخضار الحمراء المستديرة التي نضعها في السلطة؟","الطماطم","الفلفل","البصل","الخيار","الطماطم خضار حمراء مستديرة تُستخدم كثيراً في السلطة."
"Arabic A1+ Vocab 1","ما هو الطعام الحلو الذي نصنعه من السكر والدقيق والبيض للاحتفالات؟","الكعكة","البسكويت","الشوكولاتة","الحلوى","الكعكة طعام حلو نصنعه للاحتفالات والمناسبات."
"Arabic A1+ Vocab 1","ما هي الخضار الخضراء الطويلة التي نأكلها في السلطة وفيها ماء كثير؟","الخيار","الكوسا","الفاصوليا","الفلفل","الخيار خضار خضراء طويلة فيها ماء كثير."
"Arabic A1+ Vocab 1","ما هو الطعام الذي نحصل عليه من البحر ونطبخه مشوياً أو مقلياً؟","السمك","الدجاج","اللحم","البيض","السمك يأتي من البحر ونطبخه بطرق كثيرة."
"Arabic A1+ Vocab 1","ما هي الفاكهة البرتقالية المستديرة التي نعصرها للشرب؟","البرتقال","الليمون","الجريب فروت","اليوسفي","البرتقال فاكهة برتقالية مستديرة وعصيرها لذيذ."
"Arabic A1+ Vocab 1","ما هي الفاكهة الحمراء أو الخضراء المستديرة الصغيرة التي تنمو على الأشجار؟","التفاح","الخوخ","الكمثرى","الرمان","التفاح فاكهة مستديرة تكون حمراء أو خضراء."
"Arabic A1+ Vocab 1","ما هو الطعام الأبيض الذي نصنعه من الحليب ونأكله مع الخبز؟","الجبن","الزبدة","اللبن","القشطة","الجبن يُصنع من الحليب ونأكله مع الخبز."
"Arabic A1+ Vocab 1","أين نذهب لشراء الخضار والفواكه واللحوم؟","السوق","المطعم","المقهى","المكتبة","السوق مكان نشتري منه الطعام والخضار والفواكه."
"Arabic A1+ Vocab 1","ماذا نستخدم لدفع ثمن المشتريات؟","النقود","المفاتيح","القلم","الدفتر","النقود هي ما نستخدمه لدفع ثمن الأشياء التي نشتريها."
"Arabic A1+ Vocab 1","ما هو المكان الكبير الذي فيه محلات كثيرة تحت سقف واحد؟","المركز التجاري","السوق المفتوح","المكتبة","المستشفى","المركز التجاري مبنى كبير فيه محلات كثيرة."
"Arabic A1+ Vocab 1","ماذا نقول عندما يكون ثمن الشيء أقل من العادة؟","رخيص","غالي","مجاني","ثمين","رخيص يعني أن الثمن منخفض وأقل من المعتاد."
"Arabic A1+ Vocab 1","ماذا يعطيك البائع بعد الشراء كإثبات للدفع؟","الفاتورة","الكيس","الهدية","القائمة","الفاتورة ورقة تُثبت أنك دفعت ثمن المشتريات."
