"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Arabic A1+ Grammar 2","هؤلاءِ ___. (طالب)","طلّابٌ","طالبٌ","الطلّابُ","طالبانِ","خبر الإشارة للجمع نكرة مرفوعة: هؤلاءِ طلّابٌ."
"Arabic A1+ Grammar 2","هذانِ ___. (ولد)","ولدانِ","ولدٌ","أولادٌ","الولدانِ","خبر المثنى المشار إليه نكرة مرفوعة بالألف: ولدانِ."
"Arabic A1+ Grammar 2","الأخبارُ ___. (سيّئ)","سيّئةٌ","سيّئٌ","السيّئةُ","سيّئونَ","الأخبار جمع تكسير لغير العاقل يُعامَل معاملة المؤنث: سيّئةٌ."
"Arabic A1+ Grammar 2","الأطفالُ ___. (نائم)","نائمونَ","نائمٌ","نائمةٌ","النائمونَ","الأطفال جمع عاقل، والخبر جمع مذكر سالم نكرة: نائمونَ."
"Arabic A1+ Grammar 2","هاتانِ ___. (سيّارة)","سيّارتانِ","سيّارةٌ","سيّاراتٌ","السيّارتانِ","خبر المثنى المؤنث المشار إليه نكرة بالألف: سيّارتانِ."
"Arabic A1+ Grammar 2","الأسئلةُ ___ لكنَّ الأجوبةَ ___. (صعب / سهل)","صعبةٌ ... سهلةٌ","صعبٌ ... سهلٌ","الصعبةُ ... السهلةُ","صعبةٌ ... سهلٌ","كلا الجمعَين لغير العاقل، فالخبر مؤنث مفرد في كليهما."
"Arabic A1+ Grammar 2","المريضُ ___ والممرّضةُ ___. (تعبان / مشغول)","تعبانٌ ... مشغولةٌ","تعبانةٌ ... مشغولٌ","تعبانٌ ... مشغولٌ","تعبانةٌ ... مشغولةٌ","المريض مذكر فخبره مذكر، والممرّضة مؤنثة فخبرها مؤنث."
"Arabic A1+ Grammar 2","النتائجُ ___. (مُبهِر)","مُبهِرةٌ","مُبهِرٌ","مُبهِرونَ","المُبهِرةُ","النتائج جمع تكسير لغير العاقل يُعامَل معاملة المؤنث المفرد."
"Arabic A1+ Grammar 2","هذهِ ___ وذلكَ ___. (مدرسة / مسجد)","مدرسةٌ ... مسجدٌ","مدرسةٌ ... مسجدةٌ","المدرسةُ ... المسجدُ","مدرسةً ... مسجدًا","هذهِ للمؤنث وذلكَ للمذكر البعيد، والخبر نكرة مرفوعة."
"Arabic A1+ Grammar 2","أولئكَ ___. (معلّم)","معلّمونَ","معلّمٌ","المعلّمونَ","معلّماتٌ","أولئكَ إشارة بعيدة للجمع، والخبر جمع نكرة مرفوع: معلّمونَ."
"Arabic A1+ Grammar 2","الطالباتُ ___. (ذكيّ / مع أل)","الذكيّاتُ","الذكيُّ","الذكيّةُ","ذكيّاتٌ","الطالبات جمع مؤنث سالم معرّف، فالصفة كذلك: الذكيّاتُ."
"Arabic A1+ Grammar 2","رجالٌ ___. (كريم)","كِرامٌ","كريمٌ","كريمونَ","الكِرامُ","رجال جمع تكسير نكرة، والصفة جمع تكسير نكرة: كِرامٌ."
"Arabic A1+ Grammar 2","المهندسانِ ___. (ماهر / مع أل)","الماهرانِ","الماهرُ","الماهرونَ","ماهرانِ","المثنى المعرّف يحتاج صفة مثنى معرّفة: الماهرانِ."
"Arabic A1+ Grammar 2","حقيبةٌ ___. (أزرق)","زرقاءُ","أزرقُ","الزرقاءُ","زُرقٌ","المؤنث من أفعل اللون على وزن فعلاء: حقيبةٌ زرقاءُ."
"Arabic A1+ Grammar 2","أقلامٌ ___. (جديد)","جديدةٌ","جديدٌ","جُدُدٌ","الجديدةُ","جمع غير العاقل يُعامَل معاملة المفرد المؤنث: أقلامٌ جديدةٌ."
"Arabic A1+ Grammar 2","المعلّمتانِ ___. (نشيط / مع أل)","النشيطتانِ","النشيطةُ","النشيطاتُ","نشيطتانِ","المثنى المؤنث المعرّف يحتاج صفة مثنى مؤنثة معرّفة: النشيطتانِ."
"Arabic A1+ Grammar 2","سيّاراتٌ ___. (سريع)","سريعةٌ","سريعٌ","سريعاتٌ","السريعةُ","جمع غير العاقل يُوصَف بالمفرد المؤنث: سيّاراتٌ سريعةٌ."
"Arabic A1+ Grammar 2","الرجلُ ___. (أعمى / مع أل)","الأعمى","العمياءُ","أعمى","العُميانُ","صفة المذكر المعرّف على وزن أفعل: الرجلُ الأعمى."
"Arabic A1+ Grammar 2","كُتُبٌ ___. (قديم)","قديمةٌ","قديمٌ","قُدماءُ","القديمةُ","جمع تكسير لغير العاقل يُعامَل معاملة المؤنث المفرد: كُتُبٌ قديمةٌ."
"Arabic A1+ Grammar 2","الولدانِ ___. (طويل / مع أل)","الطويلانِ","الطويلُ","الطويلونَ","طويلانِ","المثنى المعرّف يحتاج صفة مثنى معرّفة بالألف: الطويلانِ."
"Arabic A1+ Grammar 2","أخذتُ كتابـ___ بالخطأ. (أنتَ)","ـكَ","ـكِ","ـي","ـهُ","ضمير المخاطب المذكر المتصل: كتابَكَ."
"Arabic A1+ Grammar 2","نسيَت أختـ___ المفتاحَ. (هو)","ـهُ","ـها","ـهُم","ـكَ","ضمير الغائب المذكر: أختُهُ (أخته هو)."
"Arabic A1+ Grammar 2","رأيتُ والدَيـ___ في السوقِ. (هي)","ـها","ـهُ","ـهِم","ـكِ","ضمير الغائبة المؤنثة: والدَيها."
"Arabic A1+ Grammar 2","أعطيتُ أُمَّـ___ هديةً. (هو)","ـهُ","ـها","ـكَ","ـهُم","ضمير الغائب المذكر: أُمَّهُ (أمّه هو)."
"Arabic A1+ Grammar 2","لَونُ عينَيـ___ أخضرُ. (أنتِ)","ـكِ","ـكَ","ـها","ـي","ضمير المخاطبة المؤنثة: عينَيكِ."
"Arabic A1+ Grammar 2","نظّفوا غرفتَـ___ قبلَ النومِ. (هم)","ـهُم","ـها","ـنا","ـكُم","ضمير الغائبين المذكر: غرفتَهُم."
"Arabic A1+ Grammar 2","أعادَ المعلّمُ دفاترَ طلّابـ___ إلى أهالِيـ___. (هو / هم)","ـهِ ... ـهِم","ـهُ ... ـهُم","ـها ... ـهُم","ـهِ ... ـها","الأول مجرور بالإضافة (طلّابِهِ)، والثاني مجرور أيضًا (أهالِيهِم)."
"Arabic A1+ Grammar 2","حضرَ جارُ ___ مع جارتـ___. (نحن / هو)","ـنا ... ـهِ","ـنا ... ـهُ","ـكُم ... ـها","ـي ... ـهُم","جارُنا مرفوع، وجارتِهِ مجرورة بمع فالضمير ـهِ."
"Arabic A1+ Grammar 2","فقدَ أصدقاؤُ ___ الطريقَ بسببِ خريطتـ___. (هم / أنا)","ـهُم ... ـي","ـها ... ـي","ـنا ... ـكَ","ـهُم ... ـنا","أصدقاؤُهُم مرفوع، وخريطتي مجرورة بالإضافة."
"Arabic A1+ Grammar 2","هل وجدتَ مفتاحـ___ في حقيبتـ___؟ (أنا / أنتَ)","ـي ... ـكَ","ـكَ ... ـي","ـي ... ـها","ـهُ ... ـكَ","مفتاحي (المتكلم)، وحقيبتِكَ (المخاطب المذكر)."
"Arabic A1+ Grammar 2","___ لَونُ سيارتِكَ؟ (سؤال عن شيء غير عاقل)","ما","مَن","أينَ","كيفَ","نسأل عن الأشياء غير العاقلة بـ'ما': ما لَونُها؟"
"Arabic A1+ Grammar 2","___ يجلسُ بجانبِكَ في الصفِّ عادةً؟ (شخص)","مَن","ما","أينَ","لماذا","نستخدم 'مَن' للسؤال عن العاقل: مَن يجلسُ بجانبِكَ؟"
"Arabic A1+ Grammar 2","___ وضعتَ الكتابَ الذي أعطيتُكَ إيّاهُ؟ (مكان)","أينَ","متى","ما","كيفَ","نستخدم 'أينَ' للسؤال عن المكان: أينَ وضعتَهُ؟"
"Arabic A1+ Grammar 2","___ تكتبُ بهذا القلمِ وليسَ بقلمِكَ؟ (سبب)","لماذا","كيفَ","ما","متى","نستخدم 'لماذا' للسؤال عن السبب: لماذا تكتبُ بهِ؟"
"Arabic A1+ Grammar 2","___ وصلتَ إلى المطارِ مع كلِّ هذهِ الحقائبِ؟ (طريقة)","كيفَ","لماذا","متى","أينَ","نستخدم 'كيفَ' للسؤال عن الطريقة: كيفَ وصلتَ؟"
"Arabic A1+ Grammar 2","___ ينتهي الامتحانُ إذا بدأَ في الثامنةِ؟ (زمان)","متى","أينَ","كيفَ","ما","نستخدم 'متى' للسؤال عن الزمان: متى ينتهي؟"
"Arabic A1+ Grammar 2","___ تفضّلُ أن تشربَ في الصباحِ، الشايَ أمِ القهوةَ؟ (شيء)","ما","مَن","كيفَ","لماذا","نستخدم 'ما/ماذا' عند الاختيار بين أشياء."
"Arabic A1+ Grammar 2","___ أخبرَكَ بالخبرِ أوّلًا؟ (شخص)","مَن","ما","كيفَ","أينَ","نستخدم 'مَن' للسؤال عن الفاعل العاقل."
"Arabic A1+ Grammar 2","___ تُحِبُّ أن تجلسَ عندما تذهبُ إلى المقهى؟ (مكان)","أينَ","متى","لماذا","مَن","نستخدم 'أينَ' للسؤال عن المكان المفضّل."
"Arabic A1+ Grammar 2","___ لم تحضرْ إلى الاجتماعِ أمسِ؟ (سبب)","لماذا","كيفَ","متى","مَن","نستخدم 'لماذا' للسؤال عن السبب: لماذا لم تحضرْ؟"
"Arabic A1+ Grammar 2","وضعتُ الكأسَ ___ الرفِّ الذي ___ الخِزانةِ. (سطح / داخل)","على ... في","في ... على","إلى ... مِن","مِن ... على","على للسطح (على الرفِّ)، وفي للداخل (في الخِزانةِ)."
"Arabic A1+ Grammar 2","أرسلتُ الرسالةَ ___ المديرِ ___ مكتبِهِ. (شخص / مصدر)","إلى ... مِن","مِن ... إلى","في ... على","على ... في","إلى للوجهة (إلى المديرِ)، ومِن للمصدر (مِن مكتبِهِ)."
"Arabic A1+ Grammar 2","سأذهبُ ___ أخي ___ السينما. (مرافقة / وجهة)","مَعَ ... إلى","مِن ... مَعَ","في ... مَعَ","إلى ... مَعَ","مَعَ للمرافقة، وإلى للوجهة."
"Arabic A1+ Grammar 2","حصلتُ ___ الكتابِ ___ المكتبةِ. (أداة / مصدر)","على ... مِن","مِن ... على","في ... إلى","إلى ... في","على مع حصلَ (حصلتُ على)، ومِن للمصدر (مِنَ المكتبةِ)."
"Arabic A1+ Grammar 2","خرجَ الطلّابُ ___ الصفِّ ومشَوا ___ الملعبِ. (ابتداء / وجهة)","مِن ... إلى","إلى ... مِن","في ... على","على ... في","مِن لنقطة الانطلاق، وإلى للوجهة."
"Arabic A1+ Grammar 2","يعملُ والدي ___ مصنعٍ ___ مدينتِنا. (مكان / داخل)","في ... في","على ... في","في ... على","مِن ... إلى","في للمكان في كلتا الحالتَين: في مصنعٍ في مدينتِنا."
"Arabic A1+ Grammar 2","كتبتُ اسمي ___ الورقةِ وأرسلتُها ___ المعلّمِ. (سطح / شخص)","على ... إلى","في ... مِن","إلى ... على","مِن ... في","على للكتابة على سطح، وإلى للمُرسَل إليه."
"Arabic A1+ Grammar 2","هل تسكنُ ___ عائلتِكَ أم بعيدًا ___ بيتِهِم؟ (مصاحبة / ابتعاد)","مَعَ ... عن","في ... مِن","مِن ... في","على ... إلى","مَعَ للمعيّة، وعن للابتعاد: بعيدًا عن."
"Arabic A1+ Grammar 2","وصلنا ___ المطارِ ووضعنا الحقائبَ ___ العربةِ. (وجهة / سطح)","إلى ... على","مِن ... في","في ... إلى","على ... مِن","إلى للوصول، وعلى للسطح (على العربةِ)."
