"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Arabic B2+ Vocab 2","ما الكلمة التي تعني 'أسلوب الكتابة الأدبية'؟","أسلوب","منهج","طريقة","وسيلة","الأسلوب يُستخدم خصوصاً للإشارة إلى طريقة التعبير في الأدب والبلاغة."
"Arabic B2+ Vocab 2","ما المصطلح البلاغي الذي يعني المبالغة في الوصف لتأكيد المعنى؟","مبالغة","تشبيه","كناية","استعارة","المبالغة هي تجاوز الحدّ في الوصف بهدف التأثير في المتلقّي."
"Arabic B2+ Vocab 2","ما الكلمة التي تصف الدقة في اختيار الألفاظ؟","دقة","سرعة","كثرة","قوة","الدقة في اللغة تعني الحرص على اختيار اللفظ المناسب للمعنى المقصود."
"Arabic B2+ Vocab 2","ما المصطلح الذي يعني استخدام كلمة بمعنى غير معناها الأصلي بعلاقة مشابهة؟","استعارة","كناية","جناس","طباق","الاستعارة نقل اللفظ من معناه الأصلي إلى معنى آخر لعلاقة المشابهة."
"Arabic B2+ Vocab 2","ما الكلمة التي تعني 'إيجاز' أي التعبير عن المعنى بأقل عدد من الكلمات؟","إيجاز","إطناب","تكرار","إسهاب","الإيجاز هو التعبير عن المعاني الكثيرة بألفاظ قليلة من غير إخلال."
"Arabic B2+ Vocab 2","ما عكس الإيجاز في البلاغة العربية؟","إطناب","اختصار","حذف","اقتضاب","الإطناب هو زيادة اللفظ على المعنى لفائدة، وهو عكس الإيجاز."
"Arabic B2+ Vocab 2","ما المصطلح البلاغي الذي يعني الجمع بين معنيين متضادين؟","طباق","جناس","سجع","ترادف","الطباق هو الجمع بين الشيء وضدّه في الكلام، مثل: الليل والنهار."
"Arabic B2+ Vocab 2","ما الذي يُسمّى تشابه الألفاظ في النطق واختلافها في المعنى؟","جناس","طباق","سجع","تورية","الجناس هو تشابه كلمتين في اللفظ واختلافهما في المعنى."
"Arabic B2+ Vocab 2","ما المصطلح الذي يعني توافق أواخر الجمل في الحرف الأخير؟","سجع","جناس","قافية","وزن","السجع هو توافق الفواصل في الحرف الأخير في النثر."
"Arabic B2+ Vocab 2","ما الكلمة التي تعني 'فصاحة' أي وضوح الكلام وخلوّه من العيوب؟","فصاحة","بلاغة","براعة","طلاقة","الفصاحة هي خلوّ الكلام من التعقيد والغرابة والتنافر."
"Arabic B2+ Vocab 2","ما الفرق بين البلاغة والفصاحة؟ البلاغة تعني:","مطابقة الكلام لمقتضى الحال","خلوّ الكلام من العيوب","جمال الصوت","كثرة المحسّنات","البلاغة هي مطابقة الكلام لمقتضى الحال مع فصاحته."
"Arabic B2+ Vocab 2","ما الكلمة التي تعني 'حجّة' أي الدليل المستخدم في الإقناع؟","حجّة","رأي","ظنّ","فرضية","الحجّة هي الدليل أو البرهان الذي يُستخدم لإثبات موقف أو دحض آخر."
"Arabic B2+ Vocab 2","ما المصطلح الذي يعني إخفاء المعنى المقصود وراء لفظ يحمل معنيين؟","تورية","تشبيه","استعارة","كناية","التورية هي أن يذكر المتكلم لفظاً له معنيان: قريب ظاهر وبعيد مقصود."
"Arabic B2+ Vocab 2","ما الكلمة التي تعني 'سياق' أي الإطار الذي يُفهم فيه الكلام؟","سياق","نصّ","معنى","مضمون","السياق هو المحيط اللغوي أو الموقفي الذي يحدّد دلالة الكلام."
"Arabic B2+ Vocab 2","ما الكلمة التي تصف النصّ الذي يحمل أكثر من تفسير؟","غامض","موجز","بليغ","مباشر","النصّ الغامض هو الذي يحتمل أكثر من تأويل ولا يتّضح معناه بسهولة."
"Arabic B2+ Vocab 2","ما الكلمة التي تعني 'تلميح' أي الإشارة غير المباشرة؟","تلميح","تصريح","كناية","إيجاز","التلميح هو الإشارة إلى شيء بطريقة غير مباشرة دون ذكره صراحةً."
"Arabic B2+ Vocab 2","ما الكلمة التي تعني الكلمات التي تحمل معاني متعاكسة؟","متضادّات","مترادفات","متشابهات","متوازيات","المتضادّات هي كلمات تحمل معاني متعاكسة مثل: كبير وصغير."
"Arabic B2+ Vocab 2","ما الكلمة التي تعني 'مجاز' أي استخدام اللفظ في غير معناه الحقيقي؟","مجاز","كناية","حقيقة","تشبيه","المجاز هو استعمال اللفظ في غير ما وُضع له لعلاقة مع قرينة مانعة."
"Arabic B2+ Vocab 2","ما الكلمة التي تعني 'نقد' أي تحليل العمل وتقييمه؟","نقد","مدح","هجاء","وصف","النقد هو تحليل النصّ أو العمل الفني وتقييمه بموضوعية."
"Arabic B2+ Vocab 2","ما الكلمة التي تعني 'تماسك النصّ' أي ترابط أجزائه؟","تماسك","تناقض","بنية","سياق","التماسك هو ترابط عناصر النصّ وانسجامها بحيث يُشكّل وحدة متكاملة."
