"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Arabic B2+ Grammar 2","إنّ ما بُنِيَ بالعلمِ ___ أبقى ممّا بُنِيَ بالمال.","لَ","قد","ما","إنّما","لام التوكيد على خبر إنّ مع اسم موصول ومبني للمجهول: توكيد في سياق مركَّب."
"Arabic B2+ Grammar 2","إنّ ما حدثَ ___ درسٌ لنا جميعاً.","لَ","قد","لن","بل","لام التوكيد تدخل على خبر إنّ حتى حين يكون اسم إنّ جملة موصولة."
"Arabic B2+ Grammar 2","___ الحريةَ لَمسؤوليةٌ قبلَ أن تكونَ حقاً.","إنّ","أنّ","لأنّ","كأنّ","إنّ في بداية الجملة مع لام التوكيد على الخبر: توكيد مزدوج."
"Arabic B2+ Grammar 2","إنّ ___ لَخيرُ ما يُقدَّمُ للأجيال.","التعليمَ","التعليمُ","التعليمِ","تعليمٌ","اسم إنّ منصوب (التعليمَ)، ولام التوكيد على الخبر."
"Arabic B2+ Grammar 2","___ تبيَّنَ أنّ المخاوفَ كانت في محلِّها.","لقد","سوف","لن","ما","لقد + الماضي تؤكد وقوع الفعل، وتأتي مع أنّ في التقارير الرسمية."
"Arabic B2+ Grammar 2","___ يتفاوتُ الأداءُ من مؤسسةٍ إلى أخرى.","قد","لقد","سوف","لن","قد + المضارع تفيد الاحتمال: ربما يتفاوت الأداء."
"Arabic B2+ Grammar 2","إنّ ما نشهدُه ___ تحوُّلٌ جذريٌّ لا رجعةَ فيه.","لَ","قد","ما","إذن","لام التوكيد على الخبر بعد اسم إنّ الموصول: توكيد قوي."
"Arabic B2+ Grammar 2","___ كشفَتِ التحقيقاتُ عن مخالفاتٍ جسيمة.","قد","لن","سوف","ما","قد + الماضي تفيد التحقيق، شائعة في لغة التقارير."
"Arabic B2+ Grammar 2","إنّ ___ لَمِن أصعبِ القراراتِ التي اتَّخذناها.","هذا القرارَ","هذا القرارُ","هذا القرارِ","القرارٌ هذا","اسم إنّ منصوب، ولام التوكيد تدخل على شبه جملة في الخبر."
"Arabic B2+ Grammar 2","قد يكونُ الأمرُ ___ بدا عليه في البداية.","أعقدَ ممّا","أعقدُ ممّا","أعقدَ مِن ما","أعقدٌ ممّا","قد + المضارع تُفيد الاحتمال، وأعقدَ خبر يكون منصوب. لقد تأتي مع الماضي فقط."
"Arabic B2+ Grammar 2","___ نتساءلُ عن جدوى هذه السياسات؟","ألا","أليسَ","أما","هل","ألا نتساءل... استفهام إنكاري بمعنى: يجب أن نتساءل. هل استفهام محايد لا يفيد الإنكار."
"Arabic B2+ Grammar 2","___ هذا ما حذَّرنا منه مراراً؟","أليسَ","ألا","أما","هل","أليسَ هذا ما... سؤال بلاغي يُقرّر حقيقة سبق التحذير منها. هل محايد ولا يُفيد الإنكار."
"Arabic B2+ Grammar 2","___ كان ينبغي لنا مراجعةُ الخطةِ قبلَ التنفيذ؟","أما","ألا","أليسَ","هل","أما كان ينبغي... استفهام إنكاري يُفيد اللوم على ما فات. هل محايد ولا يُفيد الإنكار."
"Arabic B2+ Grammar 2","___ يرى المسؤولون أنّ التراجعَ غيرُ مقبول؟","ألا","أما","أليسَ","ألن","ألا يرى... استفهام إنكاري يُفيد التنبيه والإنكار. ألن تنفي المستقبل ولا تناسب السياق."
"Arabic B2+ Grammar 2","___ من غيرِ المنطقي أن نتجاهلَ كلَّ هذه المؤشرات؟","أليسَ","ألا","هل","ألن","أليسَ من غير المنطقي... سؤال بلاغي مركَّب يُفيد إنكار التجاهل. هل محايد، وألن تنفي المستقبل."
"Arabic B2+ Grammar 2","___ تدركون أنّ الفرصةَ لن تتكرَّرَ؟","ألا","أليسَ","هل","أما","ألا تدركون... استفهام إنكاري يُفيد التحذير والتوبيخ. هل محايد ولا يُفيد الإنكار."
"Arabic B2+ Grammar 2","___ كان الأَولى أن نستثمرَ في البنية التحتية أولاً؟","أما","هل","أليسَ","ألن","أما كان الأَولى... استفهام إنكاري يُفيد العتاب. هل محايد ولا يُفيد العتاب."
"Arabic B2+ Grammar 2","___ من المفترضِ أن تكونَ المؤسساتُ أكثرَ شفافيةً؟","أليسَ","ألا","أما","هل","أليسَ من المفترض... سؤال بلاغي يُقرّر وجوب الشفافية. هل محايد ولا يُفيد التقرير."
"Arabic B2+ Grammar 2","___ يستحقُّ المواطنُ إجاباتٍ واضحةً؟","ألا","هل","أما","ألن","ألا يستحقّ... استفهام إنكاري يُقرّر أنّ المواطن يستحقّ ذلك. هل محايد ولا يُفيد الإنكار."
