"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Arabic B1+ Vocab 1","المجتمع المدني يلعب دوراً مهماً في تعزيز ___ بين المواطنين.","المساواة","الحرية","العدالة","الديمقراطية","المساواة تعني العدل وتكافؤ الفرص بين الناس. الحرية والعدالة والديمقراطية قيم اجتماعية لكنها لا تعني التكافؤ في الفرص تحديداً."
"Arabic B1+ Vocab 1","تسعى الحكومة إلى تحسين مستوى ___ في المناطق الريفية.","المعيشة","الملاحة","النجارة","الفلك","المعيشة تشير إلى ظروف الحياة اليومية. الخيارات الأخرى تتعلق بمهن وعلوم لا صلة لها بمستوى الحياة."
"Arabic B1+ Vocab 1","ارتفعت نسبة ___ في المدن الكبرى بسبب قلة فرص العمل.","البطالة","السباحة","الخياطة","البستنة","البطالة تعني عدم وجود عمل. الخيارات الأخرى أنشطة ومهن لا تصف مشكلة اقتصادية."
"Arabic B1+ Vocab 1","يُعتبر التعليم من أهم وسائل تحقيق ___ الاجتماعية.","العدالة","الحرارة","السرعة","الكثافة","العدالة الاجتماعية تعني إنصاف الجميع في الحقوق والفرص. الخيارات الأخرى مصطلحات علمية لا علاقة لها بالمجتمع."
"Arabic B1+ Vocab 1","يجب على الدولة حماية ___ الأقليات في المجتمع.","حقوق","واجبات","قوانين","أنظمة","حقوق الأقليات تشمل حرياتهم وضماناتهم القانونية. الواجبات والقوانين والأنظمة مصطلحات قانونية لكنها لا تعني ما يُحمى للأقليات."
"Arabic B1+ Vocab 1","تُنظَّم ___ دورية لمناقشة قضايا الحي مع السكان.","اجتماعات","مباريات","رحلات","حفلات","الاجتماعات تُعقد لمناقشة القضايا المشتركة. المباريات والرحلات والحفلات أنشطة ترفيهية لا تناسب سياق الحوار المجتمعي."
"Arabic B1+ Vocab 1","أدى الفقر إلى انتشار ___ في بعض الأحياء.","الجريمة","الموسيقى","الرياضة","الفنون","الجريمة ترتبط غالباً بالظروف الاقتصادية الصعبة. الخيارات الأخرى أنشطة ثقافية إيجابية لا تنتج عن الفقر."
"Arabic B1+ Vocab 1","تعمل المنظمات غير الحكومية على تقديم ___ للمحتاجين.","المساعدات","التجارب","الامتحانات","المسابقات","المساعدات هي ما يُقدَّم لدعم المحتاجين. الخيارات الأخرى تتعلق بأنشطة تعليمية أو تنافسية."
"Arabic B1+ Vocab 1","يُعاني كثير من الشباب من صعوبة الحصول على ___ مناسب.","سكن","لحن","نبات","حجر","السكن المناسب حاجة أساسية يبحث عنها الشباب. الخيارات الأخرى أشياء لا تتعلق بالاحتياجات المعيشية."
"Arabic B1+ Vocab 1","تساهم وسائل الإعلام في تشكيل ___ العام حول القضايا الاجتماعية.","الرأي","الطقس","اللون","الوزن","الرأي العام يتأثر بما تنشره وسائل الإعلام. الخيارات الأخرى مفاهيم لا علاقة لها بالتأثير الإعلامي."
