"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Arabic B2 Vocab 1","ما معنى كلمة 'مؤتمر'؟","اجتماع رسمي كبير لمناقشة موضوع معين","رحلة عمل إلى الخارج","تقرير مكتوب عن مشروع","عقد بين شركتين","المؤتمر هو تجمّع رسمي يضمّ متحدثين ومشاركين لمناقشة موضوعات محددة."
"Arabic B2 Vocab 1","ما معنى كلمة 'أطروحة'؟","بحث أكاديمي طويل لنيل درجة علمية","مقال قصير في صحيفة","تقرير مالي سنوي","خطاب رسمي أمام الجمهور","الأطروحة هي بحث علمي مُعمّق يُقدَّم عادةً لنيل درجة الماجستير أو الدكتوراه."
"Arabic B2 Vocab 1","ما الكلمة التي تعني 'شخص متخصص في مجال معين'؟","خبير","مدير","موظف","زميل","الخبير هو من يملك معرفة عميقة وتجربة واسعة في مجال تخصصه."
"Arabic B2 Vocab 1","أكمل الجملة: قدّم الباحث ___ مفصّلة عن نتائج الدراسة.","دراسة","رسالة","فاتورة","إجازة","الدراسة هي بحث منهجي يهدف إلى الوصول إلى نتائج علمية."
"Arabic B2 Vocab 1","ما معنى 'الميزانية'؟","خطة مالية تحدد الإيرادات والنفقات","قائمة بأسماء الموظفين","جدول مواعيد العمل","تقرير عن أداء الشركة","الميزانية هي تخطيط مالي يوضّح المبالغ المتوقعة للدخل والإنفاق."
"Arabic B2 Vocab 1","ما الكلمة المناسبة: تمّ ___ القرار بعد نقاش طويل؟","اتخاذ","اكتشاف","اختراع","انتخاب","نقول 'اتخاذ القرار' أي الوصول إلى قرار نهائي بعد التفكير والمداولة."
"Arabic B2 Vocab 1","ما معنى كلمة 'منهجية'؟","طريقة منظمة لإجراء بحث أو عمل","نتيجة نهائية لتجربة علمية","مجموعة من القوانين الحكومية","قائمة بالمراجع العلمية","المنهجية هي الأسلوب المنظّم والخطوات المتّبعة في إنجاز بحث أو مشروع."
"Arabic B2 Vocab 1","ما الكلمة التي تعني 'تقييم رسمي لأداء الموظف'؟","تقييم","تعيين","ترقية","استقالة","التقييم هو عملية قياس أداء الموظف وفق معايير محددة."
"Arabic B2 Vocab 1","أكمل: يجب على المتقدم إرسال ___ الذاتية مع طلب التوظيف.","السيرة","الشهادة","الرسالة","الخطة","السيرة الذاتية هي وثيقة تلخّص المؤهلات والخبرات المهنية للشخص."
"Arabic B2 Vocab 1","ما معنى 'فرضية'؟","تفسير مبدئي يحتاج إلى إثبات","نتيجة مؤكدة لتجربة علمية","قانون علمي ثابت","ملخص لبحث سابق","الفرضية هي افتراض أولي يُطرح ثم يُختبر للتحقق من صحته."
"Arabic B2 Vocab 1","ما الكلمة المناسبة: عقدت الشركة ___ صحفياً للإعلان عن المنتج الجديد؟","مؤتمراً","معرضاً","مهرجاناً","احتفالاً","المؤتمر الصحفي هو لقاء رسمي مع وسائل الإعلام للإعلان عن أخبار مهمة."
"Arabic B2 Vocab 1","ما معنى كلمة 'مساءلة'؟","محاسبة شخص على أفعاله وقراراته","مكافأة على الأداء الجيد","تقديم اقتراح جديد","تعيين في منصب أعلى","المساءلة تعني أن يكون الشخص مسؤولاً عن نتائج عمله ويُحاسَب عليها."
"Arabic B2 Vocab 1","ما الكلمة التي تعني 'اتفاق رسمي بين طرفين أو أكثر'؟","عقد","خطاب","تقرير","إعلان","العقد هو وثيقة قانونية تُلزم الأطراف بالتزامات محددة."
"Arabic B2 Vocab 1","أكمل: أجرى الفريق ___ ميدانياً لجمع البيانات.","مسحاً","اختباراً","عرضاً","تقريراً","المسح الميداني هو جمع البيانات والمعلومات من الموقع الفعلي بشكل منهجي."
"Arabic B2 Vocab 1","ما معنى 'بنية تحتية'؟","المرافق والأنظمة الأساسية التي يحتاجها المجتمع","المباني السكنية الفاخرة فقط","الأثاث المكتبي في الشركات","البرامج التعليمية في المدارس","البنية التحتية تشمل الطرق والجسور والمياه والكهرباء وغيرها من المرافق الأساسية."
"Arabic B2 Vocab 1","ما الكلمة المناسبة: حصل الموظف على ___ بعد خمس سنوات من العمل؟","ترقية","استقالة","إنذار","مقابلة","الترقية هي الانتقال إلى منصب أعلى مع مسؤوليات ومزايا أكبر."
"Arabic B2 Vocab 1","ما معنى كلمة 'إحصائيات'؟","بيانات رقمية تُجمع وتُحلل لفهم ظاهرة ما","آراء شخصية حول موضوع معين","قصص من تجارب الآخرين","صور توضيحية في تقرير","الإحصائيات هي أرقام ومعطيات تُستخدم لتحليل الظواهر واتخاذ القرارات."
"Arabic B2 Vocab 1","ما الكلمة التي تعني 'تحليل نقاط القوة والضعف والفرص والتهديدات'؟","تحليل سوات","تمويل","تسويق","توظيف","تحليل سوات (SWOT) هو أداة استراتيجية لتحليل نقاط القوة والضعف والفرص والتهديدات."
"Arabic B2 Vocab 1","أكمل: قدّمت اللجنة ___ النهائية إلى مجلس الإدارة.","توصياتها","تحياتها","دعواتها","تهانيها","التوصيات هي اقتراحات رسمية تُقدَّم بعد دراسة أو تحقيق لاتخاذ إجراءات مناسبة."
"Arabic B2 Vocab 1","ما معنى 'استراتيجية'؟","خطة شاملة طويلة المدى لتحقيق أهداف محددة","تقرير يومي عن سير العمل","قائمة بالمهام اليومية","ملخص لاجتماع سابق","الاستراتيجية هي رؤية شاملة وخطة بعيدة المدى لتحقيق الأهداف الكبرى."
"Arabic B2 Vocab 1","ما الكلمة المناسبة: أجرت الجامعة ___ أكاديمياً مع جامعة أجنبية؟","تعاوناً","تبادلاً","برنامجاً","مشروعاً","التعاون الأكاديمي هو شراكة بين مؤسسات تعليمية لتبادل المعرفة والخبرات."
"Arabic B2 Vocab 1","ما معنى كلمة 'مرجع'؟","مصدر يُستشهد به في بحث أو دراسة","اختبار نهائي في الجامعة","شهادة تخرّج رسمية","منحة دراسية للطلاب","المرجع هو كتاب أو مقال أو مصدر آخر يُستخدم لدعم المعلومات في بحث علمي."
"Arabic B2 Vocab 1","ما الكلمة التي تعني 'إعادة هيكلة منظمة أو شركة'؟","إصلاح","إغلاق","تأسيس","افتتاح","الإصلاح الهيكلي يعني إعادة تنظيم المؤسسة لتحسين كفاءتها وأدائها."
"Arabic B2 Vocab 1","أكمل: يجب ___ البيانات قبل تقديم التقرير النهائي.","تحليل","تصنيف","ترجمة","طباعة","تحليل البيانات هو فحصها ودراستها لاستخلاص نتائج ومعلومات مفيدة."
"Arabic B2 Vocab 1","ما معنى 'حوكمة'؟","نظام الإدارة والرقابة داخل المؤسسة","طريقة توزيع الأرباح على المساهمين","أسلوب التسويق للمنتجات","نظام تصنيف الموظفين","الحوكمة هي مجموعة القواعد والأنظمة التي تضمن الإدارة الرشيدة والشفافية في المؤسسات."
"Arabic B2 Vocab 1","ما الكلمة المناسبة: حصل الباحث على ___ لتمويل مشروعه العلمي؟","منحة","جائزة","وسام","شهادة","المنحة هي دعم مالي يُقدَّم للباحثين أو الطلاب لتمويل أبحاثهم أو دراساتهم."
"Arabic B2 Vocab 1","ما معنى كلمة 'الابتكار'؟","إيجاد حلول أو أفكار جديدة وإبداعية","تكرار أساليب العمل القديمة","نسخ منتجات الشركات الأخرى","الحفاظ على الأنظمة الحالية دون تغيير","الابتكار هو القدرة على التفكير بطرق جديدة وتطوير حلول لم تكن موجودة من قبل."
"Arabic B2 Vocab 1","ما الكلمة التي تعني 'اجتماع علمي لتبادل الأفكار والأبحاث'؟","ندوة","محاضرة","ورشة عمل","حلقة نقاش","الندوة هي لقاء أكاديمي يجتمع فيه المتخصصون لعرض أبحاثهم ومناقشتها."
"Arabic B2 Vocab 1","أكمل: وضعت الحكومة ___ جديدة لتنظيم قطاع التكنولوجيا.","لوائح","ميزانيات","تقارير","اتفاقيات","اللوائح هي قواعد وأنظمة رسمية تصدرها الجهات المختصة لتنظيم مجال معين."
"Arabic B2 Vocab 1","ما معنى 'معيار'؟","مقياس أو قاعدة يُحتكم إليها للحكم على الجودة","رأي شخصي حول موضوع ما","عقوبة على مخالفة القانون","مكافأة تُمنح للموظفين","المعيار هو أساس أو مرجع يُستخدم لقياس الجودة أو تقييم الأداء."
"Arabic B2 Vocab 1","ما الكلمة المناسبة: يتطلب المنصب ___ لا تقل عن خمس سنوات في المجال؟","خبرة","إجازة","رخصة","هواية","الخبرة هي المعرفة والمهارات المكتسبة من العمل الفعلي في مجال ما."
"Arabic B2 Vocab 1","ما معنى كلمة 'الشفافية'؟","الوضوح والانفتاح في الإدارة والقرارات","السرية التامة في العمل","سرعة اتخاذ القرارات","التنافس بين الشركات","الشفافية تعني مشاركة المعلومات بوضوح ودون إخفاء مع أصحاب المصلحة."
"Arabic B2 Vocab 1","ما الكلمة التي تعني 'تقديم عرض أمام جمهور'؟","عرض تقديمي","مقابلة شخصية","امتحان كتابي","تدريب ميداني","العرض التقديمي هو شرح موضوع أو فكرة أمام مجموعة من المستمعين بشكل منظّم."
"Arabic B2 Vocab 1","أكمل: أصدرت المحكمة ___ بشأن القضية المعروضة أمامها.","حكماً","قراراً","بياناً","توضيحاً","الحكم هو القرار الرسمي النهائي الذي تصدره المحكمة بعد النظر في القضية والفصل فيها."
"Arabic B2 Vocab 1","ما معنى 'مؤشر'؟","علامة أو دليل يُستخدم لقياس حالة أو اتجاه","أداة لكتابة التقارير","برنامج لإدارة الشركات","نوع من العقود التجارية","المؤشر هو قيمة أو إشارة تدلّ على وضع معين وتساعد في اتخاذ القرارات."
"Arabic B2 Vocab 1","ما المصطلح الذي يعني 'تحليل شامل لمعرفة مدى نجاح مشروع قبل البدء فيه'؟","دراسة جدوى","خطة تسويق","تقرير سنوي","مراجعة داخلية","دراسة الجدوى هي تحليل شامل للجوانب المالية والفنية والتسويقية لمشروع ما قبل تنفيذه."
"Arabic B2 Vocab 1","ما معنى كلمة 'تنمية مستدامة'؟","تطوير يلبي حاجات الحاضر دون الإضرار بالمستقبل","نمو اقتصادي سريع بأي ثمن","زيادة الإنتاج الصناعي فقط","توسيع المدن على حساب البيئة","التنمية المستدامة توازن بين النمو الاقتصادي وحماية البيئة وتلبية احتياجات الأجيال القادمة."
"Arabic B2 Vocab 1","ما الكلمة التي تعني 'وثيقة قانونية تحمي حقوق المخترع'؟","براءة اختراع","عقد عمل","توكيل رسمي","سند ملكية","براءة الاختراع هي وثيقة قانونية تمنح المخترع حقوقاً حصرية لاختراعه لفترة محددة."
"Arabic B2 Vocab 1","أكمل: تسعى المؤسسة إلى ___ بين الجودة والتكلفة.","التوازن","التكامل","التنسيق","التوافق","التوازن يعني إيجاد حالة وسط مناسبة بين عنصرين أو أكثر."
"Arabic B2 Vocab 1","ما معنى 'ريادة الأعمال'؟","إنشاء مشاريع تجارية جديدة وإدارتها","العمل في وظيفة حكومية","التقاعد المبكر من العمل","الدراسة في الخارج","ريادة الأعمال هي القدرة على تأسيس مشاريع جديدة وتحمّل المخاطر لتحقيق الربح."
"Arabic B2 Vocab 1","ما الكلمة المناسبة: تمّ تشكيل ___ للتحقيق في الحادثة؟","لجنة","إدارة","هيئة استشارية","وحدة إدارية","اللجنة هي مجموعة من الأشخاص تُكلَّف بمهمة محددة كالتحقيق أو الدراسة."
"Arabic B2 Vocab 1","ما معنى كلمة 'كفاءة'؟","القدرة على إنجاز العمل بأقل جهد ووقت ممكن","العمل لساعات طويلة دون توقف","امتلاك شهادات أكاديمية عديدة","القدرة على التحدث بعدة لغات","الكفاءة تعني تحقيق أفضل النتائج باستخدام أقل الموارد المتاحة."
"Arabic B2 Vocab 1","ما الكلمة التي تعني 'فحص الحسابات المالية للتأكد من دقتها'؟","تدقيق","تسويق","تصنيع","توزيع","التدقيق المالي هو مراجعة السجلات المحاسبية للتأكد من صحتها ومطابقتها للقوانين."
"Arabic B2 Vocab 1","أكمل: أبرمت الشركتان ___ شراكة لتطوير منتجات مشتركة.","اتفاقية","مذكّرة","عقداً","بروتوكولاً","الاتفاقية هي عقد رسمي بين طرفين أو أكثر يحدد شروط التعاون بينهم."
"Arabic B2 Vocab 1","ما معنى 'الملكية الفكرية'؟","حقوق قانونية تحمي الإبداعات الذهنية","أملاك عقارية مسجلة باسم شخص","أسهم في شركة تجارية","أرباح سنوية من الاستثمار","الملكية الفكرية تشمل حقوق المؤلف والعلامات التجارية وبراءات الاختراع."
"Arabic B2 Vocab 1","ما الكلمة المناسبة: يعمل القسم على ___ خطة تطوير شاملة للعام القادم؟","إعداد","تنفيذ","تقديم","مراجعة","إعداد الخطة يعني تجهيزها وصياغتها بشكل كامل قبل تنفيذها."
"Arabic B2 Vocab 1","ما معنى كلمة 'مساهم'؟","شخص يملك حصة في رأس مال شركة","موظف يعمل بدوام جزئي","عميل يشتري منتجات الشركة","مورّد يوفّر المواد الخام","المساهم هو من يملك أسهماً في شركة ويشارك في أرباحها وخسائرها."
"Arabic B2 Vocab 1","ما الكلمة التي تعني 'خطة العمل التفصيلية لمشروع ما'؟","مخطط","جدول","ميزانية","تقرير","المخطط هو رسم تفصيلي يوضّح مراحل المشروع وأهدافه وجدوله الزمني."
"Arabic B2 Vocab 1","أكمل: يجب ___ جميع المستندات قبل تقديم الطلب الرسمي.","توثيق","مراجعة","ترتيب","نسخ","التوثيق هو حفظ المستندات والمعلومات بشكل رسمي ومنظّم للرجوع إليها."
"Arabic B2 Vocab 1","ما معنى 'أصحاب المصلحة'؟","الأطراف المتأثرة بقرارات المؤسسة أو المستفيدة منها","المديرون التنفيذيون فقط","العملاء الدائمون للشركة فقط","المنافسون في السوق فقط","أصحاب المصلحة يشملون الموظفين والعملاء والمستثمرين والمجتمع المحلي وغيرهم."
