"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Arabic B2 Vocab 2","ما المرادف الرسمي لكلمة «يساعد» في النصوص الإدارية؟","يُعاوِن","يُعارِض","يُحاوِر","يُناوِر","«يُعاوِن» تعني تقديم المساعدة والدعم، وتُستخدم في السياقات الرسمية."
"Arabic B2 Vocab 2","ما الكلمة التي تعني «تحقّق من صحة شيء» في لغة رسمية؟","تثبَّتَ","تردَّدَ","تكبَّرَ","تعجَّلَ","«تثبَّتَ» تعني التأكد والتحقق من صحة المعلومة أو الخبر."
"Arabic B2 Vocab 2","ما الفعل الرسمي الذي يعني «أعطى صلاحية»؟","خوَّلَ","حوَّلَ","عوَّلَ","طوَّلَ","«خوَّلَ» تعني منح شخص ما صلاحية أو سلطة للقيام بأمر معيّن."
"Arabic B2 Vocab 2","أيّ كلمة تعني «إلغاء قرار سابق» في النصوص القانونية؟","نقض","رفض","عرض","قرض","«نقض» تعني إبطال حكم أو قرار سابق، وتُستخدم كثيرًا في المحاكم."
"Arabic B2 Vocab 2","ما المرادف الرسمي لـ «كلّم» في المراسلات الدبلوماسية؟","خاطَبَ","عاتَبَ","راقَبَ","حاسَبَ","«خاطَبَ» تعني توجيه الكلام إلى شخص أو جهة بشكل رسمي."
"Arabic B2 Vocab 2","ما الكلمة التي تعني «اعترف بخطأ» في سياق رسمي؟","أقرَّ","أصرَّ","أضرَّ","استقرَّ","«أقرَّ» تعني الاعتراف بشيء أو الموافقة عليه رسميًا."
"Arabic B2 Vocab 2","أيّ فعل يعني «طلب بإلحاح» في اللغة الفصحى؟","ناشَدَ","حاسَدَ","باعَدَ","جادَلَ","«ناشَدَ» تعني طلب شيء بإلحاح وتضرّع، وتُستخدم في الخطابات الرسمية."
"Arabic B2 Vocab 2","ما الكلمة الرسمية التي تعني «منع» في القانون؟","حظَرَ","حضَرَ","نظَرَ","سهَرَ","«حظَرَ» تعني منع شيء بقرار رسمي أو قانوني."
"Arabic B2 Vocab 2","ما الفعل الذي يعني «أعلن رسميًا» في البيانات الحكومية؟","صرَّحَ","سرَّحَ","فرَّحَ","وضَّحَ","«صرَّحَ» تعني أدلى بتصريح رسمي أو أعلن موقفًا."
"Arabic B2 Vocab 2","أيّ كلمة تعني «تراجع عن موقف» في لغة الصحافة؟","تنصَّلَ","تعجَّلَ","تبجَّلَ","تجمَّلَ","«تنصَّلَ» تعني التهرب من مسؤولية أو التراجع عن التزام سابق."
