"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Arabic A2 Vocab 1","ما وسيلة النقل التي تطير في السماء؟","طائرة","قطار","حافلة","سيارة","الطائرة هي الوسيلة التي تطير في السماء."
"Arabic A2 Vocab 1","أين تذهب لتركب القطار؟","محطة القطار","المطار","الميناء","موقف الحافلات","نذهب إلى محطة القطار لركوب القطار."
"Arabic A2 Vocab 1","ما الوسيلة التي تسير على سكة حديد؟","قطار","سيارة","دراجة","حافلة","القطار يسير على سكة حديد."
"Arabic A2 Vocab 1","ماذا تحتاج لتسافر بالطائرة إلى بلد آخر؟","جواز سفر","تذكرة حافلة","رخصة قيادة","تأشيرة خروج","تحتاج جواز سفر للسفر بالطائرة إلى بلد آخر."
"Arabic A2 Vocab 1","ما اسم المكان الذي تقلع منه الطائرات؟","مطار","محطة","ميناء","موقف","المطار هو المكان الذي تقلع منه الطائرات وتهبط."
"Arabic A2 Vocab 1","ما وسيلة النقل التي تسير على الماء؟","سفينة","طائرة","قطار","حافلة","السفينة تسير على الماء في البحر أو النهر."
"Arabic A2 Vocab 1","ماذا تشتري قبل ركوب القطار؟","تذكرة","خريطة","جواز سفر","حقيبة","تشتري تذكرة قبل ركوب القطار."
"Arabic A2 Vocab 1","ما وسيلة النقل العامة التي تسير في شوارع المدينة وتحمل ركاباً كثيرين؟","حافلة","سيارة أجرة","دراجة","قارب","الحافلة وسيلة نقل عامة تحمل ركاباً كثيرين في المدينة."
"Arabic A2 Vocab 1","ما اسم السيارة التي تستأجرها للتنقل في المدينة؟","سيارة أجرة","حافلة","شاحنة","دراجة نارية","سيارة الأجرة هي التي تستأجرها للتنقل في المدينة مقابل أجرة."
"Arabic A2 Vocab 1","ما اسم الوسيلة التي تسير بدواستين وعجلتين؟","دراجة","سيارة","حافلة","قطار","الدراجة لها عجلتان ودواستان وتسير بقوة الإنسان."
"Arabic A2 Vocab 1","أين ينتظر الركاب الحافلة؟","موقف الحافلات","المطار","محطة القطار","الميناء","ينتظر الركاب الحافلة في موقف الحافلات."
"Arabic A2 Vocab 1","ما اسم القطار الذي يسير تحت الأرض؟","مترو","ترام","حافلة","قطار سريع","المترو هو قطار يسير تحت الأرض في المدن الكبيرة."
"Arabic A2 Vocab 1","ماذا تفعل عندما تصل إلى المطار قبل السفر؟","تسجيل الدخول","تسجيل الخروج","استلام الأمتعة","ختم الجواز","عند الوصول إلى المطار، تقوم بتسجيل الدخول لرحلتك."
