"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Arabic A2 Grammar 1","هو ___ الدرسَ أمس. (كتبَ)","كتبَ","كتبتُ","كتبوا","كتبنا","الفاعل 'هو' يأخذ صيغة الغائب المفرد المذكر: كتبَ."
"Arabic A2 Grammar 1","أنا ___ رسالةً بالأمس. (كتبَ)","كتبتُ","كتبَ","كتبتَ","كتبنا","الفاعل 'أنا' يأخذ صيغة المتكلم المفرد: كتبتُ."
"Arabic A2 Grammar 1","أنتَ ___ الطعامَ. (طبخَ)","طبختَ","طبختُ","طبخَ","طبخوا","الفاعل 'أنتَ' يأخذ صيغة المخاطب المفرد المذكر: طبختَ."
"Arabic A2 Grammar 1","نحن ___ إلى المدرسة. (ذهبَ)","ذهبنا","ذهبتُ","ذهبوا","ذهبَ","الفاعل 'نحن' يأخذ صيغة المتكلم الجمع: ذهبنا."
"Arabic A2 Grammar 1","هم ___ الكتابَ. (قرأَ)","قرأوا","قرأَ","قرأنا","قرأتُ","الفاعل 'هم' يأخذ صيغة الغائب الجمع المذكر: قرأوا."
"Arabic A2 Grammar 1","هي ___ في البيت. (جلسَ)","جلستْ","جلسَ","جلسوا","جلستُ","الفاعل 'هي' يأخذ صيغة الغائب المفرد المؤنث: جلستْ."
"Arabic A2 Grammar 1","أنتِ ___ الماءَ. (شربَ)","شربتِ","شربتَ","شربَ","شربنا","الفاعل 'أنتِ' يأخذ صيغة المخاطب المفرد المؤنث: شربتِ."
"Arabic A2 Grammar 1","الأولادُ ___ في الحديقة. (لعبَ)","لعبوا","لعبَ","لعبنا","لعبتْ","الفاعل جمع مذكر غائب يأخذ صيغة: لعبوا."
"Arabic A2 Grammar 1","أنتم ___ الواجبَ. (فعلَ)","فعلتم","فعلنا","فعلوا","فعلتُ","الفاعل 'أنتم' يأخذ صيغة المخاطب الجمع المذكر: فعلتم."
"Arabic A2 Grammar 1","الطالبةُ ___ الامتحانَ. (نجحَ)","نجحتْ","نجحَ","نجحوا","نجحتُ","الفاعل مؤنث مفرد غائب يأخذ تاء التأنيث الساكنة: نجحتْ."
"Arabic A2 Grammar 1","___ أسافرُ إلى مصر. (المستقبل)","سوف","قد","لم","لن","'سوف' تُستخدم للدلالة على المستقبل مع الفعل المضارع."
"Arabic A2 Grammar 1","هو ___ يسافرَ غداً. (النفي في المستقبل)","لن","لم","لا","ما","'لن' تنفي الفعل في المستقبل وتنصب المضارع: لن يسافرَ."
"Arabic A2 Grammar 1","___ نذهبُ إلى السوق غداً.","سـ","لم","قد","كان","حرف السين 'سـ' يُضاف إلى المضارع للدلالة على المستقبل القريب."
"Arabic A2 Grammar 1","هي سوف ___ العشاءَ. (طبخَ)","تطبخُ","طبختْ","يطبخُ","تطبخين","بعد 'سوف' يأتي الفعل المضارع: تطبخُ (هي)."
"Arabic A2 Grammar 1","نحن ___ في الامتحان. (سوف + نجحَ)","سوف ننجحُ","سوف ينجحُ","سوف نجحنا","سوف تنجحُ","'سوف' + المضارع المتكلم الجمع: سوف ننجحُ."
"Arabic A2 Grammar 1","أنتَ سـ___ الحقيقةَ. (عرفَ)","تعرفُ","يعرفُ","أعرفُ","نعرفُ","المخاطب المفرد المذكر مع المضارع: سـتعرفُ."
"Arabic A2 Grammar 1","هم سـ___ باكراً. (وصلَ)","يصلون","تصلُ","نصلُ","يصلُ","الغائب الجمع المذكر مع المضارع: سـيصلون."
"Arabic A2 Grammar 1","أنا سوف ___ كتاباً جديداً. (قرأَ)","أقرأُ","يقرأُ","تقرأُ","نقرأُ","المتكلم المفرد مع المضارع: سوف أقرأُ."
"Arabic A2 Grammar 1","'سوف' و'سـ' كلاهما للمستقبل. ما الفرق؟","سـ للمستقبل القريب وسوف للبعيد","سـ للمذكر وسوف للمؤنث","لا فرق أبداً","سوف للقريب وسـ للبعيد","'سـ' تدل عادةً على المستقبل القريب، و'سوف' على المستقبل الأبعد أو للتأكيد."
"Arabic A2 Grammar 1","الطلابُ سوف ___ العربيةَ. (تعلَّمَ)","يتعلّمون","تتعلّمُ","نتعلّمُ","يتعلّمُ","الغائب الجمع المذكر مع المضارع: سوف يتعلّمون."
"Arabic A2 Grammar 1","المعلمُ سأل___. (أنا)","ـني","ـكَ","ـهُ","ـنا","ضمير المفعول للمتكلم المفرد هو ـني: سألني."
"Arabic A2 Grammar 1","رأيتُ___ في المكتبة. (هو)","ـهُ","ـها","ـكَ","ـني","ضمير المفعول للغائب المفرد المذكر هو ـهُ: رأيتُهُ."
"Arabic A2 Grammar 1","الأمُّ حملتْ___ إلى السرير. (هي/البنت)","ـها","ـهُ","ـني","ـهم","ضمير المفعول للغائب المفرد المؤنث هو ـها: حملتْها."
"Arabic A2 Grammar 1","هل سمعتَ___؟ (نحن)","ـنا","ـني","ـكَ","ـهم","ضمير المفعول للمتكلم الجمع هو ـنا: سمعتَنا."
"Arabic A2 Grammar 1","سأزور___ غداً. (أنتَ)","ـكَ","ـكِ","ـني","ـهُ","ضمير المفعول للمخاطب المفرد المذكر هو ـكَ: سأزورُكَ."
"Arabic A2 Grammar 1","الشرطةُ أوقفتْ___. (هم)","ـهم","ـها","ـنا","ـهُ","ضمير المفعول للغائب الجمع المذكر هو ـهم: أوقفتْهم."
"Arabic A2 Grammar 1","أخبرتُ___ بالخبر. (أنتِ)","ـكِ","ـكَ","ـها","ـني","ضمير المفعول للمخاطب المفرد المؤنث هو ـكِ: أخبرتُكِ."
"Arabic A2 Grammar 1","المديرُ شكر___ جميعاً. (أنتم)","ـكم","ـكَ","ـهم","ـنا","ضمير المفعول للمخاطب الجمع المذكر هو ـكم: شكركم."
"Arabic A2 Grammar 1","الأستاذُ علّم___ القواعدَ. (هنّ)","ـهنّ","ـهم","ـها","ـنا","ضمير المفعول للغائب الجمع المؤنث هو ـهنّ: علّمهنّ."
"Arabic A2 Grammar 1","ذهبتُ مع___ إلى المطعم. (هو)","ـهِ","ـهُ","ـها","ـني","ضمير الجر للغائب المفرد المذكر هو ـهِ: معهِ. يُكسر بعد حرف الجر."
"Arabic A2 Grammar 1","المعلم___. (جمع مذكر سالم)","المعلمون","المعلمات","المعلمين","المعالم","جمع المذكر السالم في حالة الرفع يُضاف إليه ـون: المعلمون."
"Arabic A2 Grammar 1","رأيتُ المهندس___. (جمع مذكر سالم - منصوب)","ـين","ـون","ـات","ـان","جمع المذكر السالم في حالة النصب والجر يكون بـ ـين: المهندسين."
"Arabic A2 Grammar 1","الممرض___ يعملن في المستشفى. (جمع مؤنث سالم)","الممرضات","الممرضون","الممرضين","الممارض","جمع المؤنث السالم يُضاف إليه ـات: الممرضات."
