"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Arabic A1 Vocab 1","ماذا تقول عندما تقابل شخصاً؟","مرحباً","شكراً","مع السلامة","عفواً","مرحباً تعني hello وتُستخدم عند لقاء شخص."
"Arabic A1 Vocab 1","ماذا تقول عندما تغادر؟","مع السلامة","مرحباً","صباح الخير","أهلاً","مع السلامة تعني goodbye وتُقال عند المغادرة."
"Arabic A1 Vocab 1","ماذا تقول في الصباح؟","صباح الخير","مساء الخير","مع السلامة","تصبح على خير","صباح الخير تحية تُستخدم في فترة الصباح."
"Arabic A1 Vocab 1","ماذا تقول في المساء؟","مساء الخير","صباح الخير","صباح النور","مع السلامة","مساء الخير تحية تُستخدم في فترة المساء."
"Arabic A1 Vocab 1","ماذا تقول عندما يساعدك شخص؟","شكراً","عفواً","مرحباً","مع السلامة","شكراً تعني thank you وتُقال للتعبير عن الامتنان."
"Arabic A1 Vocab 1","ماذا تقول رداً على 'شكراً'؟","عفواً","شكراً","مرحباً","أهلاً","عفواً تعني you're welcome وهي الرد على الشكر."
"Arabic A1 Vocab 1","ماذا تقول قبل النوم؟","تصبح على خير","صباح الخير","شكراً","عفواً","تصبح على خير تعني good night وتُقال قبل النوم."
"Arabic A1 Vocab 1","كيف تسأل شخصاً عن حاله؟","كيف حالك؟","ما اسمك؟","من أين أنت؟","كم عمرك؟","كيف حالك تعني how are you وهي سؤال عن الحال."
"Arabic A1 Vocab 1","ماذا تقول رداً على 'صباح الخير'؟","صباح النور","مساء النور","عفواً","شكراً","صباح النور هي الرد التقليدي على صباح الخير."
"Arabic A1 Vocab 1","كيف تسأل شخصاً عن اسمه؟","ما اسمك؟","كيف حالك؟","من أين أنت؟","كم عمرك؟","ما اسمك تعني what is your name وهي سؤال عن الاسم."
"Arabic A1 Vocab 1","ماذا تقول عندما تريد الاعتذار؟","آسف","شكراً","من فضلك","مرحباً","آسف تعني sorry وتُستخدم للاعتذار."
"Arabic A1 Vocab 1","ماذا تقول رداً على 'مساء الخير'؟","مساء النور","صباح النور","عفواً","شكراً","مساء النور هي الرد التقليدي على مساء الخير."
"Arabic A1 Vocab 1","ماذا تقول عندما تطلب شيئاً بأدب؟","من فضلك","شكراً","عفواً","آسف","من فضلك تُستخدم عند الطلب بأدب."
"Arabic A1 Vocab 1","ما هو العدد بعد أربعة؟","خمسة","ثلاثة","ستة","سبعة","الترتيب: واحد، اثنان، ثلاثة، أربعة، خمسة."
"Arabic A1 Vocab 1","ما هو العدد بعد سبعة؟","ثمانية","ستة","تسعة","خمسة","الترتيب: ستة، سبعة، ثمانية، تسعة، عشرة."
"Arabic A1 Vocab 1","ما هو العدد قبل عشرة؟","تسعة","ثمانية","سبعة","ستة","الترتيب: سبعة، ثمانية، تسعة، عشرة."
"Arabic A1 Vocab 1","ما هو العدد بعد واحد؟","اثنان","ثلاثة","أربعة","خمسة","الترتيب: واحد، اثنان، ثلاثة."
"Arabic A1 Vocab 1","كم هو ثلاثة + اثنان؟","خمسة","أربعة","ستة","سبعة","ثلاثة زائد اثنان يساوي خمسة."
"Arabic A1 Vocab 1","ما هو العدد بعد تسعة؟","عشرة","ثمانية","سبعة","أحد عشر","الترتيب: ثمانية، تسعة، عشرة."
"Arabic A1 Vocab 1","كم هو أربعة + أربعة؟","ثمانية","سبعة","تسعة","ستة","أربعة زائد أربعة يساوي ثمانية."
"Arabic A1 Vocab 1","ما هو العدد قبل أربعة؟","ثلاثة","اثنان","خمسة","واحد","الترتيب: واحد، اثنان، ثلاثة، أربعة."
"Arabic A1 Vocab 1","كم هو ستة + ثلاثة؟","تسعة","عشرة","ثمانية","سبعة","ستة زائد ثلاثة يساوي تسعة."
"Arabic A1 Vocab 1","ما هو العدد بعد خمسة؟","ستة","سبعة","أربعة","ثمانية","الترتيب: أربعة، خمسة، ستة، سبعة."
"Arabic A1 Vocab 1","كم هو اثنان + اثنان؟","أربعة","ثلاثة","خمسة","ستة","اثنان زائد اثنان يساوي أربعة."
"Arabic A1 Vocab 1","ما هو العدد قبل سبعة؟","ستة","خمسة","ثمانية","أربعة","الترتيب: أربعة، خمسة، ستة، سبعة."
"Arabic A1 Vocab 1","كم هو واحد + ستة؟","سبعة","ثمانية","ستة","خمسة","واحد زائد ستة يساوي سبعة."
"Arabic A1 Vocab 1","ما لون السماء؟","أزرق","أحمر","أخضر","أصفر","السماء لونها أزرق."
"Arabic A1 Vocab 1","ما لون الشمس؟","أصفر","أزرق","أبيض","أسود","الشمس لونها أصفر."
"Arabic A1 Vocab 1","ما لون العشب؟","أخضر","أزرق","أصفر","بني","العشب لونه أخضر."
"Arabic A1 Vocab 1","ما لون الثلج؟","أبيض","أزرق","رمادي","أصفر","الثلج لونه أبيض."
"Arabic A1 Vocab 1","ما لون الليل؟","أسود","أزرق","رمادي","بني","الليل لونه أسود."
"Arabic A1 Vocab 1","ما لون البرتقال (الفاكهة)؟","برتقالي","أصفر","أحمر","أخضر","فاكهة البرتقال لونها برتقالي."
"Arabic A1 Vocab 1","ما لون الدم؟","أحمر","برتقالي","بني","وردي","الدم لونه أحمر."
"Arabic A1 Vocab 1","ما لون الشوكولاتة؟","بني","أسود","أحمر","برتقالي","الشوكولاتة لونها بني."
"Arabic A1 Vocab 1","ما لون طائر الفلامنجو؟","وردي","أبيض","أصفر","أزرق","طائر الفلامنجو لونه وردي."
"Arabic A1 Vocab 1","ما لون الفيل؟","رمادي","أبيض","بني","أسود","الفيل لونه رمادي."
"Arabic A1 Vocab 1","ما لون الموز الناضج؟","أصفر","أحمر","برتقالي","أبيض","الموز الناضج لونه أصفر."
"Arabic A1 Vocab 1","ما لون البحر؟","أزرق","أحمر","وردي","أصفر","البحر لونه أزرق."
"Arabic A1 Vocab 1","ما هو أول يوم في الأسبوع بالعربية؟","الأحد","الاثنين","السبت","الجمعة","الأسبوع العربي يبدأ بيوم الأحد."
"Arabic A1 Vocab 1","أي يوم يأتي بعد الاثنين؟","الثلاثاء","الأربعاء","الأحد","الخميس","الترتيب: الاثنين، الثلاثاء، الأربعاء."
"Arabic A1 Vocab 1","أي يوم يأتي بعد الأربعاء؟","الخميس","الجمعة","الثلاثاء","السبت","الترتيب: الأربعاء، الخميس، الجمعة."
"Arabic A1 Vocab 1","أي يوم هو يوم العطلة الأسبوعية في كثير من الدول العربية؟","الجمعة","الثلاثاء","الأحد","الأربعاء","يوم الجمعة هو يوم العطلة الرئيسي في الدول العربية."
"Arabic A1 Vocab 1","أي يوم يأتي قبل الأحد؟","السبت","الجمعة","الاثنين","الخميس","الترتيب: الجمعة، السبت، الأحد."
"Arabic A1 Vocab 1","أي يوم يأتي بعد الخميس؟","الجمعة","السبت","الأربعاء","الاثنين","الترتيب: الخميس، الجمعة، السبت."
"Arabic A1 Vocab 1","أي يوم يأتي بعد الأحد؟","الاثنين","الثلاثاء","السبت","الأربعاء","الترتيب: الأحد، الاثنين، الثلاثاء."
"Arabic A1 Vocab 1","أي يوم يأتي قبل الجمعة؟","الخميس","الأربعاء","السبت","الثلاثاء","الترتيب: الأربعاء، الخميس، الجمعة."
"Arabic A1 Vocab 1","أي يوم يأتي بعد السبت؟","الأحد","الاثنين","الجمعة","الثلاثاء","الترتيب: السبت، الأحد، الاثنين."
"Arabic A1 Vocab 1","أي يوم يأتي قبل الثلاثاء؟","الاثنين","الأحد","الأربعاء","الخميس","الترتيب: الأحد، الاثنين، الثلاثاء."
"Arabic A1 Vocab 1","أي يوم يأتي قبل الخميس؟","الأربعاء","الثلاثاء","الجمعة","الاثنين","الترتيب: الثلاثاء، الأربعاء، الخميس."
"Arabic A1 Vocab 1","كم عدد أيام الأسبوع؟","سبعة","خمسة","ستة","ثمانية","الأسبوع فيه سبعة أيام."
