"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Arabic A1 Grammar 2","'أنا ___ رسالة وأنتَ ___ الجريدة.' أكمل بالفعلين الصحيحين.","أكتب ... تقرأ","أكتب ... يقرأ","يكتب ... تقرأ","نكتب ... أقرأ","أنا → أكتب (بـ أ)، أنتَ → تقرأ (بـ ت). كلٌّ حسب ضميره."
"Arabic A1 Grammar 2","'هو ___ القهوة وهي ___ الشاي.' أكمل الجملة.","يشرب ... تشرب","يشرب ... يشرب","تشرب ... يشرب","أشرب ... تشربين","هو → يشرب (بـ ي)، هي → تشرب (بـ ت بدون ـين)."
"Arabic A1 Grammar 2","'نحن ___ اللغة العربية وهم ___ اللغة الفرنسية.' أكمل.","ندرس ... يدرسون","ندرس ... يدرس","يدرسون ... ندرس","أدرس ... تدرسين","نحن → ندرس (بـ ن)، هم → يدرسون (بـ ي + ـون)."
"Arabic A1 Grammar 2","'أنتِ ___ إلى السوق وأنا ___ في البيت.' أكمل.","تذهبين ... أبقى","تذهب ... أبقى","تذهبين ... يبقى","يذهب ... نبقى","أنتِ → تذهبين (بـ ت + ـين)، أنا → أبقى (بـ أ)."
"Arabic A1 Grammar 2","'هي ___ الباب ثمّ ___ من البيت.' أكمل بفعلين لـ هي.","تفتح ... تخرج","تفتح ... يخرج","يفتح ... تخرج","تفتحين ... تخرجين","كلا الفعلين لـ 'هي': تفتح، تخرج (بـ ت بدون ـين)."
"Arabic A1 Grammar 2","'هم ___ في المكتب و___ إلى البيت مساءً.' أكمل بفعلين لـ هم.","يعملون ... يرجعون","يعمل ... يرجع","يعملون ... يرجع","نعمل ... نرجع","كلا الفعلين لـ 'هم' ينتهيان بـ ـون: يعملون، يرجعون."
"Arabic A1 Grammar 2","'هو ___ الطعام لكنّه لا ___ الحلويات.' أكمل.","يحبّ ... يحبّ","يحبّ ... يحبّون","أحبّ ... أحبّ","تحبّين ... تحبّين","كلا الفعلين لـ 'هو': يحبّ. النفي بـ 'لا' لا يُغيّر صيغة الفعل."
"Arabic A1 Grammar 2","'أنتَ ___ العربية جيداً. ___ أيضاً الإنجليزية؟' أكمل بفعلين لـ أنتَ.","تتكلّم ... تتكلّم","تتكلّم ... يتكلّم","أتكلّم ... أتكلّم","تتكلّمين ... تتكلّمين","كلا الفعلين لـ 'أنتَ' المذكر: تتكلّم (بـ ت بدون ـين)."
"Arabic A1 Grammar 2","'أنا ___ إلى المدرسة كلّ يوم لأنّي ___ العلم.' أكمل بفعلين.","أذهب ... أحبّ","يذهب ... يحبّ","أذهب ... يحبّ","نذهب ... نحبّ","كلا الفعلين لـ 'أنا' يبدآن بـ أ: أذهب، أحبّ."
"Arabic A1 Grammar 2","'___ في الصف طلاب وطالبات.' ماذا نستخدم: هم يدرسون أم هم يدرسن؟","يدرسون","يدرسن","ندرس","أدرس","عند اختلاط المذكر والمؤنث نستخدم صيغة المذكر: يدرسون."
"Arabic A1 Grammar 2","'أنا ___ كرة القدم كلّ جمعة ونحن ___ معاً.' أكمل.","ألعب ... نلعب","ألعب ... يلعبون","يلعب ... نلعب","نلعب ... ألعب","أنا → ألعب، نحن → نلعب. تغيّر الضمير يُغيّر بداية الفعل."
"Arabic A1 Grammar 2","'نحن ___ في هذا الشارع و___ جيراناً طيبين.' أكمل بفعلين لـ نحن.","نسكن ... نعرف","يسكنون ... يعرفون","نسكن ... يعرف","أسكن ... أعرف","كلا الفعلين لـ 'نحن' يبدآن بـ ن: نسكن، نعرف."
