"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Arabic A2+ Vocab 1","ما الكلمة التي تعني المكان الذي نعمل فيه؟","مكتب","مدرسة","مستشفى","مطعم","المكتب هو مكان العمل اليومي."
"Arabic A2+ Vocab 1","ماذا يُسمّى الشخص الذي يُدير شركة؟","مدير","موظف","عامل","زبون","المدير هو الشخص المسؤول عن إدارة الشركة."
"Arabic A2+ Vocab 1","ما الكلمة التي تعني العمل الذي نقوم به مقابل راتب؟","وظيفة","هواية","رحلة","إجازة","الوظيفة هي العمل الذي نحصل منه على المال."
"Arabic A2+ Vocab 1","ماذا يُسمّى الشخص الذي يعمل في شركة؟","موظف","مدير","طالب","زائر","الموظف هو الشخص الذي يعمل لدى شركة أو مؤسسة."
"Arabic A2+ Vocab 1","ما الكلمة التي تعني المال الذي نحصل عليه كل شهر من العمل؟","راتب","هدية","جائزة","مصروف","الراتب هو المبلغ الذي يحصل عليه الموظف شهرياً."
"Arabic A2+ Vocab 1","ما الكلمة التي تعني التوقف عن العمل لفترة؟","إجازة","وظيفة","اجتماع","مهمة","الإجازة هي فترة راحة من العمل."
"Arabic A2+ Vocab 1","ماذا يُسمّى اللقاء الرسمي بين زملاء العمل؟","اجتماع","حفلة","درس","امتحان","الاجتماع هو لقاء رسمي لمناقشة أمور العمل."
"Arabic A2+ Vocab 1","ما الكلمة التي تعني الشخص الذي يعمل معك؟","زميل","جار","صديق","قريب","الزميل هو الشخص الذي يعمل معك في نفس المكان."
"Arabic A2+ Vocab 1","ما الكلمة التي تعني الأوراق الرسمية في العمل؟","مستندات","كتب","مجلات","رسائل","المستندات هي الأوراق الرسمية المستخدمة في العمل."
"Arabic A2+ Vocab 1","ماذا يُسمّى الشخص الذي يبحث عن عمل؟","باحث عن عمل","موظف","متقاعد","متطوع","الباحث عن عمل هو من لا يعمل ويريد إيجاد وظيفة."
"Arabic A2+ Vocab 1","ما الكلمة التي تعني الوقت الذي نبدأ فيه العمل كل يوم؟","دوام","إجازة","عطلة","سفر","الدوام هو الوقت المحدد للعمل يومياً."
"Arabic A2+ Vocab 1","ما الكلمة التي تعني العمل الإضافي بعد ساعات الدوام؟","عمل إضافي","إجازة","راحة","تدريب","العمل الإضافي هو العمل بعد انتهاء ساعات الدوام الرسمية."
"Arabic A2+ Vocab 1","ما الكلمة التي تعني إرسال رسالة عمل إلكترونية؟","بريد إلكتروني","رسالة نصية","مكالمة","فاكس","البريد الإلكتروني وسيلة شائعة للتواصل في العمل."
