"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Future perfect: by + time","By next July, I _____ here for ten years.","will have worked","will have worked been","will has worked","will been working","Use the future perfect (will have + past participle) for an action completed before a specific future point. 'By next July' signals a deadline."
"Future perfect: completion before deadline","Which form is grammatically correct after 'By the time the meeting starts, she'?","will have finished the report","will have finish the report","will has finished the report","will been finished the report","The future perfect is formed with 'will have' + past participle. The other forms contain auxiliary or participle errors."
"Future continuous: action in progress","This time tomorrow, I _____ over the Atlantic.","will be flying","will be flew","will been flying","will be flown","The future continuous is formed with 'will be' + present participle (-ing). The distractors use wrong verb forms after 'will be'."
"Future continuous: polite inquiry","_____ you _____ the car this afternoon? I need to borrow it.","Will ... be using","Will ... be use","Will ... been using","Will ... being use","The future continuous requires 'will be' + -ing form. The distractors all break the auxiliary + participle pattern."
"Future perfect continuous: duration","By 9 p.m., they _____ for six hours straight.","will have been rehearsing","will have rehearsing","will has been rehearsed","will been rehearsing","The future perfect continuous is 'will have been' + -ing for an ongoing activity up to a future point. The distractors all violate the auxiliary chain."
"Narrative tenses: past perfect","When I arrived at the station, the train _____ already.","had left","had leave","has leaved","had been leaved","The past perfect is formed with 'had' + past participle. 'Leave' is irregular: left-left. The distractors use wrong forms of the participle."
"Narrative tenses: past continuous","While she _____ dinner, the phone rang.","was cooking","were cooking","was cooked","been cooking","The past continuous uses 'was/were' + -ing. 'She' takes 'was', not 'were'. 'Was cooked' is passive; 'been cooking' lacks an auxiliary."
"Narrative tenses: past perfect continuous","He was exhausted because he _____ all night.","had been driving","had been drove","has been driving","had being driving","The past perfect continuous is 'had been' + -ing. Distractors use wrong participle, wrong auxiliary tense, or the bare form 'being'."
"Narrative tenses: past simple sequence","She opened the door, _____ inside, and sat down.","walked","walks","walken","walk","A sequence of completed past actions uses the past simple. 'Walk' is regular: walked. 'Walks' is present, 'walken' is not a word, 'walk' is the base form."
"Narrative tenses: background description","The sun _____ brightly and birds were singing when suddenly the alarm went off.","was shining","were shining","was shined","been shining","Background scenes in narration use the past continuous. 'Sun' is singular, so 'was'. 'Was shined' is passive; 'been shining' lacks an auxiliary."
"Discourse marker: nevertheless","Which word means 'in spite of that' and introduces a contrast with what was just said?","nevertheless","therefore","meanwhile","thereby","'Nevertheless' means 'in spite of that' and signals contrast. 'Therefore' means 'for that reason', 'meanwhile' means 'at the same time', and 'thereby' means 'by that means'."
