"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Formal synonym: buy","Which word is the formal equivalent of 'buy'?","purchase","grab","take","pick up","'Purchase' is the formal register equivalent of 'buy', commonly used in business and legal contexts."
"Formal synonym: begin","In a formal report, which word best replaces 'begin'?","commence","kick off","start up","get going","'Commence' is the formal equivalent of 'begin' or 'start', frequently used in official documents and ceremonies."
"Formal synonym: live","Which formal verb means 'to live in a place'?","reside","crash","hang out","bunk","'Reside' is the formal equivalent of 'live (somewhere)', used in legal and administrative language."
"Formal synonym: ask for","In a formal letter, which verb replaces 'ask for'?","request","beg","bug","nag","'Request' is the polite, formal way to ask for something, widely used in professional and official correspondence."
"Formal synonym: help","Which word formally replaces 'help' in official correspondence?","assist","lend a hand","pitch in","bail out","'Assist' is the standard formal synonym for 'help', widely used in professional and institutional writing."
"Formal synonym: get","Which formal verb means 'to get' or 'to receive'?","obtain","grab","snag","score","'Obtain' is the formal register equivalent of 'get', used in academic, legal, and business writing."
"Formal synonym: give","In formal writing, which verb replaces 'give'?","provide","hand over","dish out","fork over","'Provide' is the standard formal equivalent of 'give', common in reports, contracts, and official communication."
"Formal synonym: end","Which formal verb means 'to end' or 'to bring to an end'?","terminate","wrap up","call off","wind down","'Terminate' is the formal equivalent of 'end', used in contracts, employment, and technical contexts."
"Formal synonym: try","Which formal verb replaces 'try' in academic writing?","attempt","have a go","take a crack","give it a shot","'Attempt' is the formal equivalent of 'try', preferred in academic papers and official reports."
"Formal synonym: enough","Which formal adjective replaces 'enough'?","sufficient","plenty","loads of","heaps of","'Sufficient' is the formal equivalent of 'enough', commonly used in technical and official documents."
"Formal synonym: about","In formal writing, which word replaces 'about' (approximately)?","approximately","give or take","ballpark","or so","'Approximately' is the precise, formal way to express 'about' when discussing quantities or measurements."
"Formal synonym: need","Which formal verb replaces 'need' in official documents?","require","want","be after","could do with","'Require' is the formal equivalent of 'need', standard in legal, institutional, and business writing."
"Formal synonym: show","In academic writing, which verb formally replaces 'show'?","demonstrate","point out","lay out","flag up","'Demonstrate' is the formal equivalent of 'show', preferred in research papers and formal presentations."
"Formal synonym: think about","Which formal verb means 'to think about carefully'?","consider","mull over","chew on","sleep on","'Consider' is the standard formal verb for 'think about', used in decision-making and official deliberation."
"Formal synonym: tell","In a formal context, which verb replaces 'tell'?","inform","fill in","clue in","tip off","'Inform' is the formal equivalent of 'tell', standard in official notifications, reports, and correspondence."
"Register: job application","Which phrase is most appropriate in a job application letter?","I am writing to express my interest in the advertised position","I wanna grab that job you guys put up online","Hey, saw your ad and figured I'd shoot you a message","Gimme a shout if you still need someone for that gig","Formal job applications use indirect, professional phrasing. 'Express my interest in the position' is the standard formal formula."
"Register: formal complaint","Which opening is appropriate for a formal complaint letter?","I am writing to draw your attention to a matter of concern","I gotta complain about something that happened the other day","I'm honestly super annoyed about how this whole thing went","You guys totally messed this up and I want some answers","Formal complaints use measured, diplomatic language. 'Draw your attention to a matter of concern' is appropriately formal."
"Register: formal closing","Which is the most appropriate formal letter closing?","I look forward to hearing from you at your earliest convenience","I hope you can get back to me about this pretty soon","Hit me up whenever you get a chance to reply","Just let me know as soon as you possibly can","'At your earliest convenience' is a standard formal closing phrase that politely requests a timely response."
"Register: declining an invitation","Which response appropriately declines a formal invitation?","I regret that I am unable to attend","Sorry, can't make it","No thanks, I'll pass","I'm going to have to skip this one","'I regret that I am unable to attend' uses the formal register expected in official or professional correspondence."
