"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Present simple: I/you","'I ___ coffee every morning.' Which is correct?","drink","drinks","drinking","am drink","With I/you/we/they, use the base verb: 'I drink.' No -s at the end."
"Present simple: he/she","'She ___ to school every day.' Which is correct?","goes","go","going","gos","With he/she/it, add -s or -es: 'She goes.' The verb 'go' becomes 'goes'."
"Present simple: habit","'We ___ TV in the evening.' Which is correct?","watch","watches","watching","are watch","With we/they, use the base verb: 'We watch.' No -s because the subject is 'we'."
"Present simple: he reads","'He ___ a book every night.' Which is correct?","reads","reades","is read","reading","With he/she/it in present simple, add -s: 'He reads.'"
"Present simple: they","'They ___ in a big house.' Which is correct?","live","lives","living","are live","With they, use the base verb: 'They live.' No -s with they."
"Present simple: she works","'My sister ___ in a hospital.' Which is correct?","works","work","is work","working","With he/she/it, add -s: 'My sister works.' Sister = she."
"Present simple: negative I","'I ___ like spicy food.' Which is correct?","don't","doesn't","am not","not","Negative with I/you/we/they: 'don't' + base verb. 'I don't like.'"
"Present simple: negative she","'She ___ eat meat.' Which is correct?","doesn't","don't","isn't","not","Negative with he/she/it: 'doesn't' + base verb. 'She doesn't eat.'"
"Present simple: question","'___ you speak English?' Which is correct?","Do","Are","Does","Is","Questions with I/you/we/they: 'Do' + subject + base verb. 'Do you speak?'"
"Present simple: question he","'___ he play football?' Which is correct?","Does","Do","Is","Has","Questions with he/she/it: 'Does' + subject + base verb. 'Does he play?'"
"Present continuous: I","'I ___ a letter right now.' Which is correct?","am writing","write","writing","am write","Present continuous = am/is/are + verb-ing. 'I am writing' (happening now)."
"Present continuous: she","'She ___ on the phone at the moment.' Which is correct?","is talking","talks","talking","are talking","With she, use 'is' + verb-ing: 'She is talking.' It is happening now."
"Present continuous: they","'They ___ dinner now.' Which is correct?","are cooking","is cooking","cooking","cooks","With they, use 'are' + verb-ing: 'They are cooking.' Happening right now."
"Present continuous: we","'We ___ for the bus right now.' Which is correct?","are waiting","is waiting","waits","waiting","With we, use 'are' + verb-ing: 'We are waiting.' This is happening now."
"Present continuous: negative","'He ___ sleeping. He is awake.' Which is correct?","isn't","aren't","doesn't","don't","Negative present continuous: am/is/are + not + verb-ing. 'He isn't sleeping.'"
"Present continuous: question","'___ you working today?' Which is correct?","Are","Do","Is","Does","Questions in present continuous: Am/Is/Are + subject + verb-ing. 'Are you working?'"
"Be: I am","'I ___ a student.' Which is correct?","am","is","are","be","With I, always use 'am': 'I am a student.'"
"Be: he/she/it","'The cat ___ on the table.' Which is correct?","is","am","are","be","With he/she/it (and singular nouns), use 'is': 'The cat is on the table.'"
"Be: we/they","'My parents ___ at home.' Which is correct?","are","is","am","be","With we/you/they (and plural nouns), use 'are': 'My parents are at home.'"
"Be: negative","'I ___ tired today.' (negative) Which is correct?","am not","is not","don't","not am","Negative of 'be': subject + am/is/are + not. 'I am not tired.'"
"Be: question","'___ she your teacher?' Which is correct?","Is","Does","Do","Are","Questions with 'be': put am/is/are before the subject. 'Is she your teacher?'"
"Have: I/you","'I ___ two brothers.' Which is correct?","have","has","am have","having","With I/you/we/they, use 'have': 'I have two brothers.'"
"Have: he/she","'He ___ a red car.' Which is correct?","has","have","haves","is have","With he/she/it, use 'has': 'He has a red car.'"
"Have: negative","'We ___ a garden.' (negative) Which is correct?","don't have","isn't have","doesn't have","not have","Negative: 'don't have' with I/you/we/they. 'We don't have a garden.'"
"Have: question","'___ you have a pen?' Which is correct?","Do","Is","Are","Does","Questions with I/you/we/they: 'Do you have...?' Use 'do' before the subject."
"Do: emphasis","'I ___ want to go. Really!' Which is correct?","do","am","does","have","'Do' before a base verb adds emphasis with I/you/we/they: 'I do want to go!'"
"Articles: a vs an","'She is ___ engineer.' Which is correct?","an","a","ans","ane","Use 'an' before a vowel sound: 'an engineer.' The word starts with an 'e' sound."
"Articles: a","'He has ___ big dog.' Which is correct?","a","an","aen","ans","Use 'a' before a consonant sound: 'a big dog.' The word 'big' starts with a 'b' sound."
"Articles: the","'I can see ___ moon tonight.' Which is correct?","the","an","thes","tha","Use 'the' for unique things that everyone knows: 'the moon.' There is only one moon."
"Articles: no article","'I like ___. I listen every day.' Which is correct?","music","a music","an music","musics","'Music' is uncountable: no 'a/an' and no plural -s. Say 'I like music.'"
"Articles: an + vowel","'I want ___ orange.' Which is correct?","an","a","na","an's","Use 'an' before a vowel sound. 'Orange' starts with an 'o' sound, so we say 'an orange.'"
"Articles: the specific","'___ sun is very bright today.' Which is correct?","The","A","An","One","Use 'the' for things that are unique or that everyone knows: 'the sun.' There is only one."
"Plurals: regular -s","'I have three ___.' Which is correct?","cats","cates","cat","caties","Most nouns add -s for plural: one cat, three cats. Just add -s."
"Plurals: -es","'I have two ___ on my desk.' Which is correct?","boxes","boxs","boxies","boxen","Nouns ending in -sh, -ch, -s, -x add -es: one box, two boxes."
