"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Been vs gone: someone away","'Tom has ___ to Brazil. He won't be back until Friday.' Which is correct?","gone","goed","went","wented","Use 'gone' (past participle) with 'has'. 'Went' is past simple and cannot follow 'has'; 'goed' and 'wented' are not English words."
"Been vs gone: someone returned","'I've ___ to Brazil twice. It's a beautiful country.' Which is correct?","been","beed","was","wased","Use 'been' (past participle of 'be') with 'have'. 'Was' is past simple and cannot follow 'have'; 'beed' and 'wased' are not words."
"Been vs gone: question form","'Has she ___ to the dentist yet?' Which is correct?","been","wented","goed","beed","Use 'been' (past participle) with 'has'. 'Wented', 'goed', and 'beed' are not English words."
"For vs since: duration","'We've lived here ___ fifteen years.' Which is correct?","for","since","from","ago","'Since fifteen years', 'from fifteen years', and 'ago fifteen years' are all ungrammatical with present perfect duration. Use 'for' with a period of time."
"For vs since: point in time","'She's worked at the bank ___ she graduated.' Which is correct?","since","for","from","ago","'For she graduated', 'from she graduated', and 'ago she graduated' are ungrammatical. Use 'since' with a point in time or past event."
"For vs since: tricky duration","'I haven't eaten anything ___ this morning.' Which is correct?","since","for","from","ago","'For this morning', 'from this morning', and 'ago this morning' are ungrammatical with present perfect. 'This morning' is a point in time, so use 'since'."
"For vs since: tricky period","'He's been ill ___ a long time.' Which is correct?","for","since","from","ago","'Since a long time', 'from a long time', and 'ago a long time' are ungrammatical. 'A long time' is a duration, so use 'for'."
"Still/already/yet: negative still","'She ___ replied to my message, even though I sent it hours ago.' Which is correct?","still hasn't","hasn't still","yet hasn't","already hasn't","'Still' goes before 'hasn't' to show surprise at an ongoing absence. 'Hasn't still', 'yet hasn't', and 'already hasn't' are all ungrammatical word orders."
"Still/already/yet: already in questions","'Have you ___ finished?' Which is correct?","already","yetly","stilly","alreadily","'Yetly', 'stilly', and 'alreadily' are not English words. 'Already' before the past participle shows surprise that something happened soon."
"Still/already/yet: yet vs still","'I haven't decided ___.' Which is correct?","yet","yetly","stilly","alreadily","'Yetly', 'stilly', and 'alreadily' are not English words. 'Yet' at the end of a negative present perfect sentence means 'up to now'."
"Present perfect vs past simple: finished time","'I ___ three cups of coffee yesterday morning.' Which is correct?","had","have had","have been had","having had","'Yesterday morning' is a finished past time, so use past simple 'had'. 'Have had' is present perfect; 'have been had' and 'having had' are wrong forms here."
"Present perfect vs past simple: unfinished time","Which sentence describes an experience connected to the present?","I have had two meetings this week.","I have been had two meetings this week.","I has have two meetings this week.","I having had two meetings this week.","Present perfect 'have had' connects past actions to the present. The other forms are ungrammatical verb constructions."
"Present perfect vs past simple: unfinished today","'I ___ three strange emails so far today.' Which is correct?","have received","have receive","has received","have been receive","'Have receive' (missing -ed), 'has received' (wrong subject agreement with 'I'), and 'have been receive' are all ungrammatical. Present perfect with 'so far today' requires 'have received'."
"Present perfect vs past simple: just","'Don't worry about dinner — I ___ already eaten.' Which is correct?","have","did","am","was","Use present perfect 'have eaten' for a recent completed action with present relevance. 'Did already eaten', 'am already eaten' and 'was already eaten' are ungrammatical forms here."
"Present perfect vs past simple: result now","'I can't find my keys. I ___ them.' Which is correct?","have lost","has lost","have losed","have been lost","'Has lost' doesn't agree with 'I'; 'losed' is not a word (use 'lost'); 'have been lost' is passive. Present perfect 'have lost' shows a past action with a present result."
"Present perfect vs past simple: when question","'When ___ you start learning English?' Which is correct?","did","haved","doed","wased","'Haved', 'doed', and 'wased' are not English words. Questions with 'when' about a specific past time use past simple 'did'."
"Present perfect vs past simple: no time word","'___ you seen my phone anywhere?' Which is correct?","Have","Haved","Haves","Haveing","'Haved', 'haves' (with 'you'), and 'haveing' are all ungrammatical. With the past participle 'seen', use 'Have you seen' in present perfect."
"Present perfect: lifetime experience","Which sentence describes a lifetime experience up to now?","We have been to the gym three times.","We been to the gym three times.","We has been to the gym three times.","We having been to the gym three times.","Present perfect requires 'have' + past participle. 'We been' is missing the auxiliary; 'has' doesn't agree with 'we'; 'having been' is a participle, not a finite verb."
"Polite request: could","'___ you pass me the salt, please?' Which is correct?","Could","Coulded","Coulding","Coulds","'Coulded', 'coulding', and 'coulds' are not English words. 'Could you' is a standard polite request form."
"Can vs could: past ability","'When I was young, I ___ run very fast.' Which is correct?","could","can","canned","coulding","'Can' is present tense and clashes with 'when I was young'; 'canned' and 'coulding' are not modal forms. Use 'could' for past ability."
"Could: present possibility","'It ___ rain later. Take an umbrella just in case.' Which is correct?","could","coulds","coulded","coulding","'Coulds', 'coulded', and 'coulding' are not English words. 'Could' expresses uncertain present possibility."
"Must vs have to: obligation form","'I really ___ study harder.' Which is correct?","must","musts","musted","musting","'Musts', 'musted', and 'musting' are not English words. 'Must' is a modal and never takes -s, -ed, or -ing."
"Must vs have to: past obligation","'At my old school, we ___ wear a uniform every day.' Which is correct?","had to","musted","had must","have to had","'Musted' is not a word; 'had must' and 'have to had' are ungrammatical. 'Must' has no past form, so use 'had to' for past obligations."
"Don't have to: no necessity","'You ___ shout; I can hear you perfectly well.' Which is correct?","don't have to","don't must","haven't to","not must","'Don't must', 'haven't to', and 'not must' are all ungrammatical. The negative of 'have to' meaning 'not necessary' is 'don't have to'."
"Mustn't: prohibition","'You ___ touch that wire. It's dangerous!' Which is correct?","mustn't","musn't","mustn't to","not must","'Musn't' is a misspelling; 'mustn't to' adds an incorrect 'to'; 'not must' is the wrong word order. 'Mustn't' expresses prohibition."
"Modal form: may","'___ I use your phone, please?' Which is correct?","May","Mays","Mayed","Maying","'Mays', 'mayed', and 'maying' are not English words. 'May' is a modal and never takes -s, -ed, or -ing."
"Might: possibility form","'She ___ have missed the bus.' Which is correct?","might","mighted","mighting","mights","'Mighted', 'mighting', and 'mights' are not English words. 'Might' is a modal and is followed by the bare infinitive 'have'."
"Must: logical deduction","'He's been working for 12 hours. He ___ exhausted.' Which is correct?","must be","must is","must being","must to be","'Must is', 'must being', and 'must to be' are ungrammatical. Modals like 'must' are followed by a bare infinitive: 'must be'."
"Should: advice form","'You look tired. You ___ go to bed early tonight.' Which is correct?","should","shoulds","shoulded","shoulding","'Shoulds', 'shoulded', and 'shoulding' are not English words. 'Should' is a modal and never takes -s, -ed, or -ing."
"Can't: logical impossibility","'That ___ right. The math doesn't add up.' Which is correct?","can't be","can't is","can't being","can't to be","'Can't is', 'can't being', and 'can't to be' are ungrammatical. Modals like 'can't' are followed by a bare infinitive: 'can't be'."
"Going to: prediction form","'She's driving far too fast. She ___ crash!' Which is correct?","is going to","is going","going to","is go to","'Is going' is missing 'to'; 'going to' is missing the auxiliary 'is'; 'is go to' is ungrammatical. The full form is 'is going to' + bare infinitive."
"Will: spontaneous decision form","'The phone is ringing. I ___ answer it.' Which is correct?","will","willed","wills","willing","'Willed', 'wills' (as a modal), and 'willing' are not modal forms. 'Will' is a modal and never inflects with -ed, -s, or -ing."
"Going to: planned intention form","'We ___ visit Grandma this weekend. We arranged it yesterday.' Which is correct?","are going to","are go to","is going to","are going","'Are go to' is ungrammatical; 'is going to' doesn't agree with 'we'; 'are going' is missing 'to' before the infinitive. The full form is 'are going to visit'."
"Going to: evidence-based form","'Look! That tree is shaking. It ___ fall down!' Which is correct?","is going to","is going","going to","are going to","'Is going' is missing 'to'; 'going to' is missing 'is'; 'are going to' doesn't agree with 'it'. The correct form is 'is going to' + bare infinitive."
"Will: negative form","'Don't ask him — he ___ help you. He's in a bad mood.' Which is correct?","won't","willn't","don't will","isn't will","'Willn't' is not a contraction in English; 'don't will' and 'isn't will' mix auxiliaries incorrectly. The negative of 'will' is 'won't'."
"Going to: negative form","'I ___ going to eat that — it smells strange.' Which is correct?","am not","don't","amn't","not am","'Don't going to' and 'not am going to' are ungrammatical; 'amn't' is not standard English. The negative of 'am going to' is 'am not going to'."
"Will: form with promise","'I ___ help you with your homework after dinner.' Which is correct?","will","willed","am will","willing","'Willed' is not a modal; 'am will' mixes forms; 'willing' is not a finite verb form here. 'Will' is the base modal."
"Will: question form","'___ you be home before ten tonight?' Which is correct?","Will","Wills","Do will","Are will","'Wills', 'do will', and 'are will' are ungrammatical combinations. Form will-questions with 'Will + subject + base verb'."
"Present perfect: ever in questions","'___ she ever eaten octopus?' Which is correct?","Has","Haves","Haved","Is","'Haves', 'haved', and 'is ... eaten' are ungrammatical. With 'she', use 'Has' + past participle to ask about life experience."
"Going to: intention form","'I ___ learn to drive this summer. I've already booked lessons.' Which is correct?","am going to","am go to","going to","am going","'Am go to' is ungrammatical; 'going to' is missing the auxiliary 'am'; 'am going' is missing 'to' before the bare infinitive 'learn'."
"Question tag: positive to negative","'You've been to London, ___?' Which is correct?","haven't you","haven't I","don't you","hasn't you","'Haven't I' doesn't match the subject 'you'; 'don't you' uses the wrong auxiliary; 'hasn't you' has wrong agreement. Use 'haven't you' after 'you've'."
"Question tag: negative to positive","'She doesn't like coffee, ___?' Which is correct?","does she","do she","does her","doesn't she","'Do she' has wrong agreement; 'does her' uses the object form; 'doesn't she' is negative after a negative statement. Use positive 'does she'."
"Question tag: with will","'They'll come to the party, ___?' Which is correct?","won't they","won't them","willn't they","doesn't they","'Won't them' uses the object form; 'willn't' is not a contraction in English; 'doesn't they' has wrong auxiliary and agreement. Use 'won't they'."
"Question tag: with can't","'You can't swim, ___?' Which is correct?","can you","can't you","can thou","cans you","'Can't you' repeats the negative; 'can thou' is archaic/ungrammatical; 'cans you' is not an English form. Use positive 'can you' after the negative 'can't'."
"Question tag: imperative","'Close the door, ___?' Which is correct?","will you","will it","will them","will he","'Will it', 'will them', and 'will he' use wrong pronouns or forms. For imperatives addressed to a listener, use 'will you'."
"Question tag: nobody","'Nobody called, ___?' Which is correct?","did they","did them","did their","didn't they","'Did them' and 'did their' use wrong pronoun forms; 'didn't they' is negative after the negative 'nobody'. Use positive 'did they'."
"Question tag: somebody","'Somebody left their bag here, ___?' Which is correct?","didn't they","didn't them","didn't their","didn't theys","'Didn't them', 'didn't their', and 'didn't theys' use wrong pronoun forms. Use 'didn't they' after 'somebody' in a positive statement."
"Question tag: I am","'I'm right, ___?' Which is correct?","aren't I","amn't I","am not I","aren't me","'Amn't I' is not standard English; 'am not I' has wrong word order for a tag; 'aren't me' uses the object form. The fixed tag for 'I am' is 'aren't I'."
"Question tag: let's","'Let's go for a walk, ___?' Which is correct?","shall we","shall us","shall they","shalls we","'Shall us' uses the object form; 'shall they' has the wrong subject; 'shalls' is not a word. The fixed tag for 'let's' is 'shall we'."
"Present perfect: past participle of 'take'","'She has ___ the dog for a walk.' Which is correct?","taken","took","taked","taking","The past participle of 'take' is 'taken' (irregular). 'Took' is past simple and cannot follow 'has'; 'taked' is not a word; 'taking' is a present participle."
