"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Mixed conditional: past→present","If I had studied medicine, I ___ a doctor now.","would be","will be","am","had been","This mixed conditional combines a past condition (if + past perfect) with a present result (would + base verb). The past choice affects the present situation."
"Mixed conditional: past→present","If she hadn't missed her flight, she ___ here with us today.","would be","will be","would been","had been","A past event (missing the flight) affects the present situation. Use 'would + base verb' for the present result."
"Mixed conditional: present→past","If he weren't so lazy, he ___ the project on time last week.","would have finished","would finish","would finished","will have finished","This mixed conditional combines a present condition (if + past simple) with a past result (would have + past participle)."
"Mixed conditional: present→past","If I spoke Chinese, I ___ the job they offered me last year.","would have got","would get","will get","would got","The present condition (not speaking Chinese) affected a past outcome. Use 'would have + past participle' for the past result."
"Mixed conditional: past→present","If we had bought that house in 2010, we ___ much richer now.","would be","were","had been","will be","The past decision (not buying the house) has a present consequence. Use 'would + base verb' for the present result."
"Mixed conditional: present→past","If I didn't have a fear of heights, I ___ with you last summer.","would have gone skydiving","would go skydiving","will go skydiving","went skydiving","A permanent present condition (fear of heights) affected a past opportunity. Use 'would have + past participle' for the past result."
"Mixed conditional: past→present","If they hadn't moved abroad, their children ___ English as well as they do.","wouldn't speak","didn't speak","won't speak","hadn't spoken","The past action (moving abroad) created the present ability. Use 'would/wouldn't + base verb' for the present result."
"Mixed conditional: present→past","If she weren't such a talented musician, she ___ the scholarship last year.","wouldn't have received","won't receive","doesn't receive","didn't receive","A present quality (being talented) led to a past result. Use 'would have + past participle' for the past outcome."
"Mixed conditional: past→present","If I hadn't broken my leg last month, I ___ in the marathon tomorrow.","would be running","will run","ran","had run","The past injury affects a present/near-future plan. 'Would be running' shows the ongoing present consequence of the past event."
"Mixed conditional: present→past","If he weren't allergic to cats, he ___ the kitten his friend offered him.","would have adopted","would adopt","adopted","will adopt","A permanent present condition (allergy) affected a specific past opportunity. Use 'would have + past participle' for the past result."
"Causative: have done","I need to ___ before the wedding.","have my suit cleaned","have my suit to clean","having my suit cleaned","clean have my suit","The causative structure is 'have + object + past participle'. You arrange for someone else to do the service."
"Causative: have done","She ___ every six months.","has her eyes tested","has her eyes test","has her eyes testing","does her eyes tested","The causative 'have something done' means you arrange for a professional to do it. Structure: have + object + past participle."
"Causative: get done","We're going to ___ this weekend.","get the house painted","get painted the house","get the house to paint","get the house painting","'Get something done' is an informal alternative to 'have something done'. Structure: get + object + past participle."
"Causative: have done","He ___ last week after it broke down.","had his car repaired","had his car to repair","had his car repairing","has his car repair","'Had his car repaired' means he arranged for a mechanic to fix it. Structure: have + object + past participle."
"Causative: get done","I'm getting ___ next Tuesday.","my hair cut","cut my hair","my hair cutting","my hair to cut","'Get something done' follows the pattern: get + object + past participle. 'My hair cut' places the object before the participle."
"Causative: have done","They ___ once a week by a professional.","have their garden maintained","have maintained their garden","have their garden maintaining","do their garden maintained","The causative structure 'have + object + past participle' shows that someone else performs the action for you."
"Causative: have vs do yourself","Which sentence means someone else fixed it? 'I ___ yesterday.'","had my phone repaired","repaired my phone","was repairing my phone","have repaired my phone","'Had my phone repaired' uses the causative — it means you arranged for someone else to do it. The other options mean you did it yourself."
"Causative: get done (past)","She got ___ before her job interview.","her nails done","done her nails","her nails do","her nails doing","'Get something done' in the past: got + object + past participle. 'Done' is the past participle here."
"Causative: have done (negative)","We should ___ before winter arrives.","have the roof inspected","have the roof to inspect","have the roof inspect","have the roof inspecting","Even in suggestions, the causative keeps its structure: have + object + past participle."
"Causative: get done","He needs to get ___ because it keeps crashing.","his computer fixed","fixed his computer","his computer fixing","his computer to fix","'Get something done': get + object + past participle. The object (his computer) comes before the participle (fixed)."
"Inversion: never","Never ___ such a beautiful sunset.","have I seen","I have seen","I did see","I seen","After 'never' at the start of a sentence, we invert the subject and auxiliary verb: Never + auxiliary + subject + main verb."
"Inversion: seldom","Seldom ___ so many people at this event.","does one see","one sees","one does see","sees one","After negative adverbs like 'seldom' at the start, invert the auxiliary and subject: Seldom + does + subject + verb."
"Inversion: rarely","Rarely ___ a student with such dedication.","do we encounter","we encounter","we do encounter","encounter we","After 'rarely' at the start of a sentence, use inverted word order: auxiliary + subject + main verb."
"Inversion: not only","Not only ___ the exam, but she also got the highest score.","did she pass","she passed","she did pass","passed she","'Not only' at the start of a sentence triggers inversion: Not only + auxiliary + subject + verb."
"Inversion: no sooner","No sooner ___ the door than the phone rang.","had I opened","I had opened","I opened","have I opened","'No sooner...than' uses past perfect with inversion: No sooner + had + subject + past participle."
"Inversion: hardly","Hardly ___ speaking when everyone started laughing.","had he finished","he had finished","he finished","has he finished","'Hardly' at the start triggers inversion with past perfect: Hardly + had + subject + past participle."
"Inversion: under no circumstances","Under no circumstances ___ this building without permission.","should you enter","you should enter","you enter","enter you","After negative expressions like 'under no circumstances', the auxiliary verb comes before the subject."
"Inversion: at no time","At no time ___ aware of the danger.","were the children","the children were","the children are","did the children","After 'at no time', invert auxiliary and subject: At no time + were + subject + complement."
"Inversion: little","Little ___ that it would be her last performance.","did she know","she knew","she did know","knew she","After 'little' used as a negative adverb at the start, inversion is required: Little + did + subject + base verb."
"Inversion: only after","Only after the meeting ___ the importance of the decision.","did they realise","they realised","they did realise","realised they","'Only after' at the start of a sentence triggers inversion in the main clause: Only after X + auxiliary + subject + verb."
"Phrasal verb: literal vs idiomatic","The hikers had to ___ early because of the storm. (= return)","turn back","turn up","turn down","turn over","'Turn back' means to return the way you came. 'Turn up' means to appear or arrive. 'Turn down' means to refuse. 'Turn over' means to flip something."
"Phrasal verb: idiomatic","I can't ___ what he's saying — the music is too loud. (= understand/hear)","make out","make up","make off","make over","'Make out' means to understand or hear something with difficulty. 'Make up' means to invent. 'Make off' means to leave quickly. 'Make over' means to renovate."
