"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Past simple: regular -ed","I ___ my room yesterday.","cleaned","clean","cleaning","cleans","Yesterday = past. Add -ed to clean → cleaned."
"Past simple: regular -ed","She ___ to the park last Sunday.","walked","walks","walking","walk","Last Sunday = past. Walk → walked."
"Past simple: regular -ed","They ___ the movie last night.","watched","watch","watches","watching","Last night = past. Watch → watched."
"Past simple: regular -ed","We ___ dinner at home yesterday.","cooked","cook","cooking","cooks","Yesterday = past. Cook → cooked."
"Past simple: regular -ed","He ___ his homework after school.","finished","finish","finishing","finishes","After school (past event). Finish → finished."
"Past simple: spelling","She ___ the bus this morning.","stopped","stoped","stopping","stops","Stop ends in consonant-vowel-consonant. Double the p → stopped."
"Past simple: spelling","I ___ my friend to the party.","invited","inviteed","inviting","invites","Invite ends in -e. Just add -d → invited."
"Past simple: irregular","I ___ breakfast at 7 a.m.","had","haved","has","having","Have is irregular. The past simple is had."
"Past simple: irregular","She ___ to school by bus.","went","goed","goes","going","Go is irregular. The past simple is went."
"Past simple: irregular","We ___ a great film on TV.","saw","seed","seeing","sees","See is irregular. The past simple is saw."
"Past simple: irregular","He ___ me a nice present.","gave","gived","gives","giving","Give is irregular. The past simple is gave."
"Past simple: irregular","They ___ home at ten o'clock.","came","comed","comes","coming","Come is irregular. The past simple is came."
"Past simple: negative","She ___ the answer yesterday.","didn't know","didn't knew","didn't knows","not knew","Past negative = didn't + base form. Didn't know."
"Past simple: negative","I ___ to work yesterday.","didn't go","didn't went","don't go","not went","Past negative = didn't + base form. Didn't go."
"Prepositions: at/in/on time","The meeting is ___ Monday.","on","in","at","to","Days of the week use on. On Monday."
"Prepositions: at/in/on time","I wake up ___ 7 o'clock.","at","on","in","of","Clock times use at. At 7 o'clock."
"Prepositions: at/in/on time","My birthday is ___ March.","in","on","at","to","Months use in. In March."
"Prepositions: at/in/on time","We have a party ___ Saturday evening.","on","in","at","of","Day + time of day uses on. On Saturday evening."
"Prepositions: at/in/on time","He was born ___ 1995.","in","on","at","of","Years use in. In 1995."
"Prepositions: at/in/on time","The shop closes ___ night.","at","of","a","to","We say at night (fixed expression)."
"Prepositions: at/in/on place","She is ___ home.","at","in","on","to","We say at home (fixed expression)."
"Prepositions: at/in/on place","The book is ___ the table.","on","onto","a","to","On = touching a surface. The book is on the table."
"Prepositions: at/in/on place","He lives ___ London.","in","at","on","to","Cities use in. He lives in London."
"Prepositions: at/in/on place","I'll meet you ___ the bus stop.","at","in","on","into","A specific point/location uses at. At the bus stop."
"Prepositions: at/in/on place","The keys are ___ my bag.","in","a","an","to","Inside something = in. In my bag."
"Possessives: 's","This is ___ car.","Maria's","Marias","Maria","of Maria's","Add 's to a name to show possession. Maria's car."
"Possessives: 's","My ___ house is very big.","brother's","brothers","brother","brothers's","One brother who owns the house → brother's (singular possessive)."
"Possessives: 's","The ___ toys are on the floor.","children's","childrens","childrens'","children","Children is already plural. Add 's → children's."
"Possessives: of","The name ___ is very long.","of the street","of street","the street's","street's of","For things (not people), we often use of. The name of the street."
"Possessives: 's vs of","What is your ___?","sister's name","sister name","name of sister","sisters name","For people, use 's. Your sister's name."
"Object pronouns","Can you help ___?","me","I","my","mine","After a verb, use the object pronoun. Help me (not I)."
"Object pronouns","I saw ___ at the shop.","her","she","her's","herself","After a verb, use the object pronoun. I saw her."
"Object pronouns","Please give ___ the book.","him","he","his","himself","After a verb, use the object pronoun. Give him."
"Object pronouns","She called ___ yesterday.","us","we","our","ours","After a verb, use the object pronoun. She called us."
"Object pronouns","I don't know ___.","them","they","their","theirs","After a verb, use the object pronoun. I don't know them."
"Object pronouns","This present is for ___.","you","your","you's","ye","After a preposition, use the object pronoun. For you."
"Object pronouns","Can you sit next to ___?","me","I","my","mine","After a preposition (next to), use the object pronoun. Next to me."
"Countable/uncountable: some/any","There aren't ___ eggs in the box.","any","some","a","much","In negative sentences, use any with countable nouns. There aren't any eggs."
"Countable/uncountable: some/any","I have ___ apples.","some","any","a","much","In positive sentences, use some. Some apples."
"Countable/uncountable: some/any","There isn't ___ bread left.","any","some","a","many","In negative sentences, use any. There isn't any bread."
"Countable/uncountable: some/any","I don't want ___ sugar in my coffee.","any","a","an","many","In negative sentences, use any with uncountable nouns. Sugar is uncountable, so a/an/many are impossible."
"Countable/uncountable: some/any","I don't have ___ money.","any","some","a","many","In negative sentences, use any. I don't have any money."
"Countable/uncountable: much/many","How ___ books do you have?","many","much","any","some","Books are countable. Use many with countable nouns."
"Countable/uncountable: much/many","There isn't ___ water in the glass.","much","many","some","few","Water is uncountable. Use much with uncountable nouns."
"Past simple: question","___ you see the match yesterday?","Did","Do","Does","Were","Past simple questions use Did + base form. Did you see?"
"Past simple: question","What time ___ she arrive yesterday?","did","does","do","was","Past simple questions use did + base form. What time did she arrive?"
"Prepositions: at/in/on time","I always read ___ the morning.","in","at","on","to","Parts of the day use in. In the morning."
"Possessives: 's","Where are the ___?","dog's toys","dogs toys","dog toys'","dogs' toy","One dog owns the toys. Dog's toys (singular possessive)."
"Object pronouns","Tell ___ the news, please.","her","she","hers","herself","After a verb, use the object pronoun. Tell her."
"Countable/uncountable: a/some","I need ___ information.","some","a","an","many","Information is uncountable. You cannot say a information. Use some."
