"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Transport: bus stop","Where do you wait for a bus?","a bus stop","a roundabout","a harbour","a runway","A bus stop is the place on the street where buses pick up and drop off passengers."
"Transport: platform","Where do you wait for a train inside a station?","a platform","a bus stop","a gate","a runway","A platform is the raised area next to the tracks where passengers board a train."
"Transport: gate","At the airport, where do you wait before boarding your plane?","the gate","the platform","the ticket office","the check-in desk","The gate is the area in the airport where you wait and then board your flight."
"Transport: tram","Which type of transport runs on rails through city streets?","a tram","a ferry","a coach","a van","A tram (also called a streetcar) travels on rails built into city roads."
"Transport: ferry","Which type of transport carries people across water?","a ferry","a tram","a coach","a bicycle","A ferry is a boat that carries passengers (and often cars) across rivers, lakes, or seas."
"Transport: coach","What do you call a comfortable bus for long-distance travel?","a coach","a tram","a taxi","a van","A coach is a large, comfortable bus used for longer journeys between cities."
"Transport: single or return","If you want to go somewhere and come back, which ticket do you buy?","a return ticket","a single ticket","a day pass","a platform ticket","A return ticket covers the journey there and back. A single ticket is one way only."
"Transport: departure","What is the word for the time a train or plane leaves?","departure","arrival","delay","transfer","Departure means the act of leaving. 'The departure time is 10:15' means the train leaves at 10:15."
"Transport: arrival","What is the word for when a train reaches its destination?","arrival","departure","connection","transfer","Arrival is the act of reaching a place. 'Arrival time: 14:30' means the train gets there at 14:30."
"Travel: passport","What official document do you need to travel to another country?","a passport","a boarding pass","a driving licence","a travel insurance form","A passport is the government-issued document that proves your identity and nationality for international travel."
"Travel: boarding pass","What document do you show at the gate to board a plane?","a boarding pass","a baggage tag","a visa","a ticket receipt","A boarding pass shows your seat number and gate. You must show it to board the aircraft."
"Travel: luggage","What is the general word for all the bags and suitcases you take on a trip?","luggage","cargo","freight","postage","Luggage (also called baggage) means the bags and suitcases a traveller carries."
"Travel: suitcase","What large bag with wheels do most people pack their clothes in?","a suitcase","a backpack","a handbag","a briefcase","A suitcase is a rectangular bag with a handle and wheels, used for packing clothes when travelling."
