"title","question","correct","wrong1","wrong2","wrong3","explanation"
"EN B1+ Vocab 1: Society, Environment, News","The factory released toxic _____ into the river, killing thousands of fish.","waste","recycling","harvest","fuel","Toxic waste refers to harmful materials discarded by factories. Pollution often involves releasing waste into water or air."
"EN B1+ Vocab 1: Society, Environment, News","Carbon _____ from cars and factories are a major cause of climate change.","emissions","explosions","extensions","expressions","Emissions are gases released into the atmosphere. Carbon emissions (CO2) from burning fossil fuels drive global warming."
"EN B1+ Vocab 1: Society, Environment, News","Many countries are investing in _____ energy sources like wind and solar power.","renewable","removable","reliable","reversible","Renewable energy comes from sources that naturally replenish, such as sunlight, wind, and water."
"EN B1+ Vocab 1: Society, Environment, News","We should _____ plastic bottles instead of throwing them in the trash.","recycle","recycling","reusable","disposable","To recycle means to process used materials so they can be made into new products. After 'should' we need the base form of the verb."
"EN B1+ Vocab 1: Society, Environment, News","Global _____ refers to the gradual increase in the Earth's average temperature.","warming","wandering","winding","wavering","Global warming is the long-term rise in Earth's temperature caused mainly by greenhouse gases."
"EN B1+ Vocab 1: Society, Environment, News","Air _____ in big cities can cause serious respiratory problems.","pollution","population","position","promotion","Pollution is the presence of harmful substances in the environment. Air pollution affects breathing and health."
"EN B1+ Vocab 1: Society, Environment, News","The _____ effect traps heat in the Earth's atmosphere.","greenhouse","greenfield","greenbelt","greenback","The greenhouse effect is a natural process where certain gases trap heat, warming the planet. Human activity has intensified it."
"EN B1+ Vocab 1: Society, Environment, News","Deforestation means the large-scale _____ of trees from forests.","removal","planting","growth","transport","Deforestation is the clearing or removal of forests, often for agriculture or development."
"EN B1+ Vocab 1: Society, Environment, News","Many species face _____ because their natural habitats are being destroyed.","extinction","extension","exclusion","exhaustion","Extinction means a species no longer exists anywhere on Earth. Habitat loss is a leading cause."
"EN B1+ Vocab 1: Society, Environment, News","A _____ is a long period without rain that damages crops and water supplies.","drought","flood","storm","frost","A drought is an extended period of unusually low rainfall, leading to water shortages."
"EN B1+ Vocab 1: Society, Environment, News","Solar _____ convert sunlight directly into electricity.","panels","screens","boards","sheets","Solar panels (also called photovoltaic panels) capture sunlight and convert it into electrical energy."
"EN B1+ Vocab 1: Society, Environment, News","The country held a general _____ to choose a new president.","election","selection","collection","inspection","An election is a formal process where people vote to choose a leader or representative."
"EN B1+ Vocab 1: Society, Environment, News","The _____ passed a new law to protect workers' rights.","government","population","community","audience","The government is the group of people who officially run a country and make laws."
"EN B1+ Vocab 1: Society, Environment, News","Every citizen has the right to _____ in a democratic election.","vote","speak","travel","work","To vote means to formally express your choice in an election. It is a fundamental democratic right."
"EN B1+ Vocab 1: Society, Environment, News","The new _____ makes it illegal to dump chemicals in rivers.","law","lane","loan","lawn","A law is an official rule created by the government that everyone must follow, with legal consequences for breaking it."
"EN B1+ Vocab 1: Society, Environment, News","The prime minister gave a speech in _____ about the new education policy.","parliament","stadium","hospital","museum","Parliament is the group of elected officials who make and change laws in many countries."
"EN B1+ Vocab 1: Society, Environment, News","A _____ is a system of government where the people choose their leaders by voting.","democracy","monarchy","dictatorship","bureaucracy","In a democracy, power belongs to the people, who exercise it through free elections."
"EN B1+ Vocab 1: Society, Environment, News","The politician started a _____ to win support before the election.","campaign","company","ceremony","conference","A campaign is an organized effort to achieve a goal, especially to win an election."
"EN B1+ Vocab 1: Society, Environment, News","The newspaper _____ read: 'Historic Peace Agreement Signed'.","headline","subtitle","footnote","caption","A headline is the title of a newspaper article, printed in large letters at the top."
"EN B1+ Vocab 1: Society, Environment, News","The _____ interviewed witnesses at the scene of the accident.","journalist","tourist","scientist","novelist","A journalist is a person who gathers, writes, and reports news for media outlets."
