"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Food items","Which of these is a fruit?","apple","bread","cheese","chicken","An apple is a fruit. The others are not fruits."
"Food items","Which of these is a vegetable?","carrot","milk","rice","egg","A carrot is a vegetable. The others are dairy, grain, or protein."
"Food items","Butter, cheese, and yogurt are all ___ products.","dairy","meat","grain","seafood","Butter, cheese, and yogurt all come from milk, so they are dairy products."
"Food items","Which of these is made from flour?","bread","lettuce","fish","butter","Bread is made from flour. The others are not."
"Food items","A tomato, a potato, and an onion are all ___.","vegetables","fruits","drinks","meats","These are all vegetables (tomato is used as a vegetable in cooking)."
"Food items","Which food do you usually eat for breakfast with milk?","cereal","steak","salad","soup","Cereal is a common breakfast food eaten with milk."
"Food items","Which of these is a type of meat?","chicken","banana","rice","sugar","Chicken is meat. The others are fruit, grain, and a sweetener."
"Food items","Salmon and tuna are types of ___.","fish","fruit","bread","dairy","Salmon and tuna are both types of fish."
"Drinks","Which of these is usually a hot drink?","tea","juice","lemonade","soda","Tea is usually served hot. The others are typically cold drinks."
"Drinks","What drink is made from oranges?","orange juice","coffee","milk","beer","Orange juice is made by squeezing oranges."
"Drinks","Which drink do many people have in the morning to wake up?","coffee","lemonade","wine","milkshake","Many people drink coffee in the morning because it has caffeine."
"Drinks","Still water and ___ water are both sold in bottles.","sparkling","sparkled","sparkles","sparklingly","Sparkling water has bubbles; still water does not. The adjective form is 'sparkling', not 'sparkled', 'sparkles', or 'sparklingly'."
"Drinks","Which of these is NOT an alcoholic drink?","lemonade","beer","wine","cocktail","Lemonade is made from lemons, sugar, and water. It has no alcohol."
"Meals","The first meal of the day is called ___.","breakfast","lunch","dinner","supper","Breakfast is the meal you eat in the morning, the first meal of the day."
"Meals","A meal you eat in the middle of the day is called ___.","lunch","breakfast","snack","brunch","Lunch is the midday meal, usually eaten around noon."
"Meals","Which word means a small amount of food between meals?","snack","feast","course","buffet","A snack is a small amount of food you eat between main meals."
"Meals","Which meal is usually the biggest and eaten in the evening?","dinner","breakfast","lunch","snack","Dinner is typically the largest meal, eaten in the evening."
"Meals","Someone who doesn't eat meat or fish is a ___.","vegetarian","vegetarianing","vegetariany","a vegetarians","A vegetarian is a person who doesn't eat meat or fish. The singular noun is 'vegetarian'."
"Shopping: price & money","How much does this ___? It costs five euros.","cost","costs","costing","costed","We say 'How much does this cost?' After 'does', the verb must be in the base form, not 'costs', 'costing', or 'costed'."
"Shopping: price & money","The ___ of this shirt is on the tag: twenty dollars.","price","prices","priced","pricing","The price is the amount shown on a tag. After 'The', we use the singular noun 'price', not 'prices', 'priced', or 'pricing'."
"Shopping: price & money","I paid with a fifty and got ten euros ___.","change","changes","changing","changed","Change is the money you get back when you pay more than the price. The noun is 'change', not 'changes', 'changing', or 'changed'."
"Shopping: price & money","Can I pay by ___ card?","credit","crediting","credited","credits","A credit card is a common way to pay without using cash. The noun is 'credit', not 'crediting', 'credited', or 'credits'."
"Shopping: price & money","I don't have my card. I'll pay ___ cash.","in","on","at","by the","We say 'pay in cash' or 'pay with cash'. 'On cash', 'at cash', and 'by the cash' are all ungrammatical."
"Shopping: general","After paying, the cashier gave me a ___ showing what I bought.","receipt","receipts","receipting","receiveable","A receipt is the paper you get after paying. It shows what you bought and how much you paid. The singular noun is 'receipt'."
"Shopping: general","This store has a ___ on all winter clothes. Everything is 30% off.","sale","sold","selling","saling","A sale means items are sold at lower prices for a limited time. The noun form is 'sale'."
"Shopping: general","I need to go to the ___ to buy food for the week.","supermarket","supermarkets a","a supermarkets","supermarketing","A supermarket is a large store where you buy food and household items."
"Shopping: general","The shop ___ is very friendly and always helps me find things.","assistant","assistanting","assistants is","assistance are","A shop assistant helps customers in a store. The singular noun is 'assistant'."
"Restaurant phrases","Could I see the ___, please? I want to choose my food.","menu","menus a","a menus","menuing","A menu is the list of food and drinks available at a restaurant."
"Restaurant phrases","Are you ready to ___?","order","ordering","ordered","orders","After 'to' we use the base form of the verb. 'Are you ready to order?' is what a waiter says when you are about to choose your food."
"Restaurant phrases","I'd like to ___ a table for two, please.","book","booking","booked","books","To book a table means to reserve it in advance. After 'to' we use the base form 'book', not 'booking', 'booked', or 'books'."
"Restaurant phrases","Could we have the ___, please? We'd like to pay.","bill","billing","billed","bills a","The bill is the paper showing how much your meal costs. You ask for it when you want to pay. The singular noun is 'bill'."
"Restaurant phrases","The ___ brought our food to the table.","waiter","waitering","waited","waiters was","A waiter serves food and drinks to customers at their table."
"Restaurant phrases","Who ___ the food in a restaurant kitchen?","cooks","cooking","cooked are","cook is","With 'Who' as the subject in present simple, we use the third person singular form 'cooks'."
"Restaurant phrases","Would you like a ___? We have chocolate cake or ice cream.","dessert","desserting","desserted","desert","Dessert is the sweet course at the end of a meal. Don't confuse it with 'desert' (dry land)."
"Restaurant phrases","For my ___ course, I'll have the grilled chicken.","main","mains","maining","mained","The main course is the biggest, most important dish in a meal. Before 'course' we use the adjective 'main', not 'mains', 'maining', or 'mained'."
"Restaurant phrases","I'd like to leave a ___ for the waiter. The service was great.","tip","tipping","tipped","tips a","A tip is extra money you give to thank the waiter for good service. The singular noun is 'tip'."
"Quantities & containers","I'd like a ___ of water, please.","glass","glassing","glassed","glasses a","We drink water from a glass. 'A glass of water' is a common phrase."
"Quantities & containers","Can I have a ___ of cake?","slice","slicing","sliced","slices a","We cut cake into slices. 'A slice of cake' is one flat piece."
"Quantities & containers","I bought a ___ of bread at the bakery.","loaf","loafing","loafed","loafs a","A loaf is a whole unit of bread as it comes from the bakery. The singular noun is 'loaf'."
"Quantities & containers","She drinks two ___ of coffee every morning.","cups","cupping","cupped","cup of","Coffee is usually served in a cup. After the number 'two' we need the plural form 'cups'."
"Quantities & containers","We need a ___ of milk from the shop.","bottle","bottling","bottled","bottles a","Milk is sold in bottles or cartons. 'A bottle of milk' is common. The singular noun is 'bottle'."
"Quantities & containers","Could I have a ___ of sugar for my tea?","spoonful","spoonfuling","spoonfuled","spoonfuls a","You add sugar to tea with a spoon. A spoonful is the amount a spoon holds."
"Quantities & containers","I bought a ___ of eggs. There are twelve.","dozen","dozening","dozened","dozens a","A dozen means twelve. Eggs are often sold by the dozen. The singular noun is 'dozen'."
"Quantities & containers","Please buy a ___ of rice at the supermarket.","bag","bagging","bagged","bags a","Rice is usually sold in bags at the supermarket. The singular noun is 'bag'."
"Quantities & containers","Would you like a ___ of soup to start?","bowl","bowling","bowled","bowls a","Soup is served in a bowl. 'A bowl of soup' is common. The singular noun is 'bowl'."
"Mixed: food context","This bread is three days old. It is ___.","stale","staling","staled","staler than","Stale means food (especially bread) is no longer fresh. It is old and dry."
"Mixed: food context","Vegetables that are not cooked are called ___ vegetables.","raw","rawing","rawed","rawly","Raw means uncooked. Raw vegetables have not been heated or prepared with fire."
"Mixed: food context","I'm ___. I really need something to eat.","hungry","hungering","hungered","hungrily","Hungry is the adjective after 'I am'. 'I'm hungry' means you want to eat."
"Mixed: food context","I'm ___. Can I have a glass of water?","thirsty","thirsting","thirsted","thirstly","Thirsty is the adjective after 'I am'. 'I'm thirsty' means you need something to drink."
"Mixed: food context","I can't eat any more. I'm completely ___.","full","fulling","fulled","fullly","Full is the adjective. 'I'm full' means your stomach has enough food and you cannot eat more."
