"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Inversie: plaatsaanduiding vooraan","In de tuin ___ de kinderen.","spelen","de kinderen spelen","speelt","de kinderen speelt","Na 'in de tuin' komt het werkwoord eerst: In de tuin spelen de kinderen."
"Inversie: bijwoord vooraan","Vaak ___ wij samen.","eten","wij eten","eet","wij eet","Na 'vaak' komt het werkwoord voor het onderwerp: Vaak eten wij."
"Inversie: meerdere bijwoorden","Elke dag om acht uur ___ zij naar school.","gaat","zij gaat","gaan","zij gaan","Ook met meerdere tijdsaanduidingen vooraan: inversie. Gaat zij."
"Inversie: twee bijwoorden","Hier in het park ___ wij altijd.","wandelen","wij wandelen","wandelt","wij wandelt","Na 'hier in het park' komt het werkwoord eerst: wandelen wij."
"Inversie: daarom vooraan","Daarom ___ ik thuis.","blijf","ik blijf","blijven","ik blijven","Na 'daarom' komt het werkwoord voor het onderwerp: Daarom blijf ik."
"Inversie: gisteren + bijwoord","Gisteren ___ we ook naar het museum.","gingen","we gingen","gaan","we gaan","Na 'gisteren' komt inversie: gingen we. 'Ook' staat na het onderwerp."
"Inversie: helaas vooraan","Helaas ___ het morgen.","regent","het regent","regenen","het regenen","Na 'helaas' komt inversie: Helaas regent het."
"Inversie: geen inversie na en","Ik kook en mijn broer ___.","eet","eet mijn broer","mijn broer eten","eten mijn broer","Na 'en' is er geen inversie. Gewone volgorde: mijn broer eet."
"Inversie: geen inversie na maar","Het regent, maar wij ___ toch.","fietsen","fietsen wij","wij fietst","fietst wij","Na 'maar' is er geen inversie. Gewone volgorde: wij fietsen."
"Inversie: dan vooraan","Dan ___ we naar huis.","gaan","we gaan","gaat","we gaat","Na 'dan' komt inversie: Dan gaan we naar huis."
"Ja/nee-vragen: meervoud","___ de kinderen buiten?","Spelen","De kinderen spelen","Speelt","Speelden","Een ja/nee-vraag begint met het werkwoord. Spelen de kinderen buiten?"
"Ja/nee-vragen: formeel","___ u mij helpen?","Kunt","U kunt","Kunnen","Kan u","Een ja/nee-vraag begint met het werkwoord. Kunt u mij helpen?"
"Ja/nee-vragen: inversie met jij","___ jij dat ook?","Vind","Jij vindt","Vindt","Vinden","Bij 'jij' in een vraag valt de -t weg: vind jij. Niet 'vindt jij'."
"Ja/nee-vragen: complex onderwerp","___ jouw ouders ook Nederlands?","Spreken","Jouw ouders spreken","Spreekt","Jouw ouders spreekt","Een ja/nee-vraag begint met het werkwoord. Spreken jouw ouders ook Nederlands?"
"Ja/nee-vragen: inversie met jij 2","___ jij vanavond thuis?","Blijf","Jij blijft","Blijft","Blijven","Bij 'jij' in een vraag valt de -t weg: blijf jij. Niet 'blijft jij'."
"W-vragen: hoe + bijvoeglijk","___ oud is je zusje?","Hoe","Wat","Hoeveel","Wie","Vraag naar een eigenschap = hoe + bijvoeglijk naamwoord. Hoe oud is je zusje?"
"W-vragen: langere zin","___ heeft jouw broer dat boek gekocht?","Waar","Wat","Wie","Wanneer","Vraag naar een plaats = waar. Waar heeft jouw broer dat boek gekocht?"
"W-vragen: welk + het-woord","___ boek lees je nu?","Welk","Welke","Wat","Wie","Bij een het-woord: welk (geen -e). Welk boek lees je nu?"
"W-vragen: welke + de-woord","___ kleur vind je mooi?","Welke","Welk","Wat","Wie","Bij een de-woord: welke (met -e). Welke kleur vind je mooi?"
"W-vragen: wat voor","___ muziek luister je graag?","Wat voor","Welk","Hoeveel","Hoe","Vraag naar een soort = wat voor. Wat voor muziek luister je graag?"
"Bijvoeglijk: het-woord + een","Dat is een ___ boek.","dik","dikke","diks","dikken","Bij een het-woord met 'een' krijgt het adjectief geen -e: een dik boek."
"Bijvoeglijk: het-woord + het","Ik lees ___ boek.","het mooie","het mooi","een mooie","het mooien","Bij het-woord met 'het' krijgt het adjectief wel -e: het mooie boek."
"Bijvoeglijk: het-woord zonder lidwoord","Ik drink ___ water.","koud","koude","kouds","kouden","Zonder lidwoord bij een het-woord: geen -e. Ik drink koud water."
"Bijvoeglijk: het-woord + dit","___ huis is oud.","Dit grote","Dit groot","Een grote","Dit groten","Bij 'dit/dat' (het-woord) krijgt het adjectief wel -e: dit grote huis."
"Bijvoeglijk: het-woord + elk","___ probleem heeft een oplossing.","Elk groot","Elk grote","Elke groot","Elke grote","Bij 'elk' (het-woord) krijgt het adjectief geen -e: elk groot probleem."
"Bijvoeglijk: de-woord + deze","___ stoel is comfortabel.","Deze rode","Deze rood","Dit rode","Deze roden","Bij 'deze' (de-woord) krijgt het adjectief -e: deze rode stoel."
"Bijvoeglijk: het-woord + een 2","Er staat een ___ gebouw in de stad.","hoog","hoge","hogen","hoogs","Bij een het-woord met 'een': geen -e. Een hoog gebouw."
"Bijvoeglijk: het-woord + geen","Er is geen ___ antwoord.","goed","goede","goeden","goeds","Bij 'geen' + het-woord: geen -e, net als bij 'een'. Geen goed antwoord."
"Bijvoeglijk: de-woord + geen","Er is geen ___ reden.","goede","goed","goeden","goeds","Bij 'geen' + de-woord: wel -e. Geen goede reden."
"Bijvoeglijk: de-woord + elke","___ ochtend drink ik koffie.","Elke vroege","Elke vroeg","Elk vroege","Elk vroeg","Bij 'elke' (de-woord) krijgt het adjectief -e: elke vroege ochtend."
"Verkleinwoord: -je","Het ___ is klaar.","soepje","soeptje","soepetje","soepken","Woorden op -p krijgen -je: soep -> soepje. Verkleinwoorden zijn altijd het-woorden."
"Verkleinwoord: -tje","Waar is mijn ___?","stoeltje","stoelpje","stoelje","stoeletje","Woorden op -l (na lange klinker/tweeklank) krijgen -tje: stoel -> stoeltje."
"Verkleinwoord: -etje","Ik heb een ___ gevonden.","balletje","baltje","balpje","balletjen","Woorden op -l (na korte klinker) krijgen -etje: bal -> balletje."
