"title","question","correct","wrong1","wrong2","wrong3","explanation"
"verlaten vs weggaan","Hij heeft zijn gezin ___. Ze zijn er kapot van.","verlaten","verlatend","verlaat","verlatenis","Voltooid deelwoord van 'verlaten' is 'verlaten'. 'Verlatend' is een tegenwoordig deelwoord, 'verlaat' is de tegenwoordige tijd, 'verlatenis' is geen bestaand woord."
"opgeven: voltooid deelwoord","Na jaren van tegenslag heeft ze haar droom ___.","opgegeven","opgeeft","opgeven","geopgeven","Het voltooid deelwoord van het scheidbare werkwoord 'opgeven' is 'opgegeven'. 'Opgeeft' is tegenwoordige tijd, 'opgeven' is infinitief, 'geopgeven' bestaat niet (scheidbare werkwoorden krijgen 'ge' tussenin)."
"slank vs mager: connotatie","Het model heeft een ___ figuur — precies wat de ontwerper zocht.","slank","mager","broodmager","uitgemergeld","'Slank' is positief (aantrekkelijk dun). 'Mager', 'broodmager' en 'uitgemergeld' hebben een negatieve lading (ongezond, te dun) en passen niet bij de lovende context."
"zuinig vs gierig: connotatie","Ze leeft ___: ze koopt nooit iets onnodigs en spaart elke maand.","zuinig","gierig","vrekkig","schraperig","'Zuinig' is neutraal-positief (verstandig met geld). 'Gierig', 'vrekkig' en 'schraperig' zijn negatief en impliceren dat iemand te weinig uitgeeft, ook waar het hoort."
"koppig vs vastberaden: connotatie","De onderhandelaar bleef ___ bij haar standpunt en behaalde uiteindelijk een goed resultaat.","vastberaden","koppig","eigenwijs","stijfhoofdig","'Vastberaden' is positief (doelgericht, sterk). 'Koppig', 'eigenwijs' en 'stijfhoofdig' zijn negatief en passen niet bij de lovende uitkomst van de zin."
"beknopt vs summier","Wat betekent 'beknopt'?","in weinig woorden het belangrijkste","onvolledig en te weinig detail","uitgebreid met alle details","zonder enige structuur","'Beknopt' betekent kort maar volledig: in weinig woorden het belangrijkste weergeven. 'Summier' betekent juist onvolledig/te weinig detail."
"kritisch: betekenis","Wat betekent 'kritisch' in 'een kritische recensie'?","analytisch beoordelend","uitsluitend negatief","altijd lovend","zonder mening","'Kritisch' betekent analytisch beoordelend — het oordeel kan positief of negatief zijn. Het is niet synoniem met 'afkeurend' of 'veroordelend', die wel uitsluitend negatief zijn."
"register: infinitief met 'te'","Zou u zo vriendelijk willen zijn het formulier ___?","in te vullen","in vullen","inte vullen","te invullen","Bij scheidbare werkwoorden staat 'te' tussen het voorzetseldeel en de infinitief: 'in te vullen'. De andere vormen zijn grammaticaal onjuist."
"toon: formele afsluiting","___ hartelijk dank voor uw medewerking.","Alvast","Alvasts","Alvastig","Vasten","'Alvast hartelijk dank' is de gangbare formele afsluitformule. De andere vormen zijn geen bestaand Nederlands."
"evident: betekenis","Wat betekent 'evident' in een academisch betoog?","buiten twijfel","onbelangrijk","onbewezen","verboden","'Evident' betekent 'onmiskenbaar, vanzelfsprekend, buiten twijfel'. Het is een formeel-academisch woord."
"retoriek: climax","Wat is het kenmerk van een climax als stijlfiguur?","opbouwen naar het sterkste woord","afzwakken van sterk naar zwak","woorden willekeurig ordenen","synoniemen naast elkaar zetten","Bij een climax bouw je op van zwak naar sterk, bijv. 'boos, woedend, razend'. De andere opties beschrijven geen climax."
"retoriek: litotes","Welke uitspraak is een voorbeeld van litotes (understatement door dubbele ontkenning)?","Het was niet onaardig.","Het was geweldig.","Het was verschrikkelijk.","Het was normaal.","Litotes is een stijlfiguur waarbij je door ontkenning van het tegendeel juist iets positiefs zegt: 'niet onaardig' = vrij goed. De andere zinnen bevatten geen ontkenning."
"beweren: betekenis","Wat impliceert 'beweren' vergeleken met 'stellen' of 'zeggen'?","de spreker twijfelt aan de waarheid","de uitspraak is bewezen","de spreker zwijgt","de uitspraak is een vraag","'Beweren' suggereert dat iets gezegd wordt zonder (voldoende) bewijs, waardoor twijfel over de waarheid meeklinkt."
"carrièregericht: betekenis","Wat betekent 'carrièregericht'?","uitsluitend gericht op de eigen loopbaan","niet geïnteresseerd in werk","tegen promotie","op zoek naar rust","'Carrièregericht' betekent dat iemand zich sterk richt op de eigen loopbaan en kan daardoor negatief klinken (egoïstisch)."
"academisch: desalniettemin","Het onderzoek kent beperkingen. ___ bieden de resultaten waardevolle inzichten.","Desalniettemin","Desalnietminst","Desalnietmeer","Desnietmin","'Desalniettemin' is het correcte formeel-academische tegenstellingswoord dat 'ondanks dat alles' betekent. De overige vormen bestaan niet."
"veronderstellen: betekenis","Wat betekent het formele werkwoord 'veronderstellen'?","als waarschijnlijk aannemen","met zekerheid weten","ontkennen","onderzoeken","'Veronderstellen' betekent iets aannemen als (waarschijnlijk) waar, zonder dat het bewezen is. Het is formeel en academisch."
"gedegen: betekenis","Wat betekent 'gedegen' in 'gedegen onderzoek'?","grondig en degelijk","saai en langdradig","haastig uitgevoerd","onbewezen","'Gedegen' is positief: het onderzoek is grondig, zorgvuldig en degelijk uitgevoerd."
"onmiskenbaar: betekenis","Wat betekent 'onmiskenbaar'?","niet te ontkennen","nauwelijks zichtbaar","eventueel mogelijk","soms onjuist","'Onmiskenbaar' betekent dat iets zo duidelijk is dat het niet te ontkennen valt — retorisch sterk."
"verlaten: transitief","Welke zin is grammaticaal correct?","De trein vertrekt om 9 uur van spoor 3.","De trein verlaat om 9 uur van spoor 3.","De trein vertrekken om 9 uur van spoor 3.","De trein vertrek om 9 uur van spoor 3.","'Vertrekken' is intransitief en gebruikt 'van'. 'Verlaten' heeft een lijdend voorwerp nodig ('de trein verlaat het station', niet 'van spoor 3'). De andere zinnen hebben verkeerde werkwoordsvormen."
"stijl: daarentegen","Wat drukt 'daarentegen' uit?","een direct contrast tussen twee gelijkwaardige zaken","een oorzaak-gevolgrelatie","een tijdsaanduiding","een voorbeeld ter illustratie","'Daarentegen' markeert een direct contrast ('Jan is extravert; zijn broer daarentegen is introvert'). Het geeft geen oorzaak, tijd of voorbeeld."
"vermoedelijk: betekenis","Wat drukt het bijwoord 'vermoedelijk' uit?","een onbevestigd vermoeden","absolute zekerheid","een verbod","een wens","'Vermoedelijk' betekent 'waarschijnlijk, maar niet bevestigd'. Het drukt minder zekerheid uit dan 'ongetwijfeld' of 'zeker'."
"wispelturig: betekenis","Wat betekent 'wispelturig' (negatief)?","onvoorspelbaar van mening veranderend","vastberaden en trouw","luid en agressief","verlegen en stil","'Wispelturig' betekent grillig van stemming of mening; onvoorspelbaar en daardoor onbetrouwbaar. Negatieve connotatie."
"retoriek: retorische vraag","Wat is een retorische vraag?","een vraag waarop geen echt antwoord wordt verwacht","een vraag die om feiten vraagt","een vraag die een bevel is","een vraag zonder werkwoord","Een retorische vraag verwacht geen antwoord; ze dient om een standpunt te versterken, bijv. 'Willen we niet allemaal een veilige samenleving?'"
"academisch: bovendien","Wat voegt 'bovendien' toe in een betoog?","een extra argument","een tegenargument","een voorbeeld","een conclusie","'Bovendien' introduceert een additioneel argument dat het vorige versterkt. Het is formeler dan 'en' of 'ook'."
"weloverwogen: betekenis","Wat betekent 'weloverwogen'?","na zorgvuldige afweging genomen","zonder nadenken genomen","nog niet genomen","verplicht opgelegd","'Weloverwogen' betekent dat alle aspecten zorgvuldig zijn overdacht voordat het besluit werd genomen."
"naïef: betekenis","Wat betekent 'naïef' (negatief)?","te goedgelovig","ervaren en sluw","agressief","rijk en machtig","'Naïef' heeft een negatieve connotatie: iemand gelooft alles zonder kritisch na te denken."
"stijl: met betrekking tot","Welke formele uitdrukking betekent 'aangaande, over dit onderwerp'?","met betrekking tot","met het oog op","ten gevolge van","bij gebrek aan","'Met betrekking tot' betekent 'aangaande'. 'Met het oog op' betekent 'met als doel', 'ten gevolge van' betekent 'door', 'bij gebrek aan' betekent 'omdat er geen is'."
"toon: eufemisme","Welke uitdrukking is een eufemisme voor overlijden?","Hij is niet langer onder ons.","Hij is niet langer bij de buren.","Hij is niet langer beschikbaar.","Hij is niet langer op reis.","'Onder ons zijn' is een vaste eufemistische uitdrukking voor 'in leven zijn'. De andere zinnen betekenen letterlijk wat ze zeggen."
"onweerlegbaar: betekenis","Wat betekent 'onweerlegbaar'?","niet te weerleggen","makkelijk te weerleggen","onbelangrijk","verborgen","'Onweerlegbaar' betekent dat iets niet weerlegd kan worden — retorisch zeer sterk."
"achterlaten vs verlaten","Ze heeft het pakket bij de buren ___.","achtergelaten","achterlaten","geachterlaten","achterlieten","Voltooid deelwoord van 'achterlaten' is 'achtergelaten' (scheidbaar werkwoord, 'ge' tussenin). 'Achterlaten' is infinitief, 'geachterlaten' bestaat niet, 'achterlieten' is verleden tijd meervoud."
"brutaal: betekenis","Wat betekent 'brutaal' (negatief)?","onbeleefd tegenspreken","vriendelijk glimlachen","verlegen zwijgen","eerlijk toegeven","'Brutaal' heeft een negatieve lading: iemand gedraagt zich onbeleefd of respectloos tegenover autoriteit."
"register: gaarne","In welke context past 'gaarne' het beste?","officiële zakelijke correspondentie","een sms aan een vriend","een kinderboek","een sportverslag","'Gaarne' is zeer formeel en archaïsch-ambtelijk. Het hoort in officiële brieven, niet in informele contexten."
"retoriek: drieslag","Welk woord vult de beroemde Franse drieslag aan: 'Vrijheid, gelijkheid, ___'?","broederschap","broedering","broederij","broederheid","De drieslag uit de Franse Revolutie is 'vrijheid, gelijkheid, broederschap' (liberté, égalité, fraternité). De andere vormen bestaan niet."
"nuance: althans","Wat drukt 'althans' uit?","een relativering van de vorige uitspraak","een reden of verklaring","een tegenstelling","een voorwaarde","'Althans' relativeert: 'hij komt morgen, althans dat heeft hij beloofd' = ik weet het niet helemaal zeker. Het geeft geen reden of contrast."
"academisch: derhalve","Wat drukt het formele 'derhalve' uit?","een logische conclusie","een tegenstelling","een voorbeeld","een voorwaarde","'Derhalve' is formeel-academisch voor 'daarom, dus' en introduceert een logische gevolgtrekking."
"roekeloos: betekenis","Wat betekent 'roekeloos' (negatief)?","onverantwoord risico nemen","zorgvuldig plannen","angstig vermijden","eerlijk toegeven","'Roekeloos' heeft een negatieve lading: iemand neemt onnodig en onverantwoord risico, zonder na te denken over de gevolgen."
"stijl: te dien einde","Wat betekent de ambtelijke uitdrukking 'te dien einde'?","met dat doel","tegen die tijd","op die plek","door die persoon","'Te dien einde' is zeer formeel/juridisch voor 'met het oog daarop, met dat doel'. Het verwijst naar een eerder genoemd doel."
"onderdanig: betekenis","Wat betekent 'onderdanig' (negatief)?","blindelings gehoorzamend","assertief en mondig","vriendelijk en gastvrij","luidruchtig en opvallend","'Onderdanig' is negatief: iemand laat zich zonder eigen wil commanderen. Het verschilt van het neutrale 'bescheiden' of 'nederig'."
"langdradig: betekenis","Wat betekent 'langdradig' (negatief)?","onnodig lang met veel herhaling","kort en krachtig","spannend en boeiend","wetenschappelijk onderbouwd","'Langdradig' is negatief en slaat op teksten of toespraken die te lang duren en steeds hetzelfde herhalen."
"register: ondergetekende","In welk type tekst gebruik je 'ondergetekende' om naar jezelf te verwijzen?","een officieel juridisch document","een persoonlijke e-mail","een dagboek","een liedtekst","'Ondergetekende' is de formele juridische aanduiding voor de persoon die het document ondertekent. In informele contexten gebruik je gewoon 'ik'."
"retoriek: antithese","Het is niet de vraag ___ we veranderen, maar wanneer.","of","ofs","ofte","oftewel","De vaste constructie 'niet de vraag of ... maar wanneer' gebruikt het voegwoord 'of'. De andere vormen zijn geen correct Nederlands in deze constructie."
"agressief: betekenis","Wat betekent 'agressief' (negatief)?","met dreiging of geweld optredend","rustig en kalm luisterend","passief en afwachtend","vriendelijk en behulpzaam","'Agressief' heeft een negatieve lading en impliceert geweld, intimidatie of vijandigheid."
"academisch: dientengevolge","Wat drukt 'dientengevolge' uit in formeel betoog?","een direct gevolg","een tegenstelling","een voorbeeld","een toegeving","'Dientengevolge' is formeel-academisch voor 'als gevolg daarvan' en introduceert een direct causaal gevolg."
"nuance: veeleer","Het probleem is ___ organisatorisch dan financieel.","veeleer","veelere","veelerig","veelree","'Veeleer' is het juiste formele bijwoord dat 'meer nog, eerder' betekent in deze constructie. De andere vormen bestaan niet."
"betogen: betekenis","Wat betekent het academische werkwoord 'betogen'?","beredeneerd verdedigen","terloops noemen","woedend roepen","in stilte denken","'Betogen' betekent met argumenten een standpunt verdedigen. Het is positief-academisch en suggereert zorgvuldige redenering."
"eigenzinnig: betekenis","Wat betekent 'eigenzinnig'?","star vasthoudend aan eigen ideeën","makkelijk te beïnvloeden","altijd vrolijk en meegaand","zonder enige mening","'Eigenzinnig' benadrukt dat iemand onbuigzaam aan zijn eigen ideeën vasthoudt; het heeft vaak een licht negatieve klank."
