"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Tegenwoordige tijd: stam van 'hebben'","'Ik ___ een hond.' Wat is juist?","heb","hebb","hebt","heeft","De stam van 'hebben' is 'heb' (dubbel-b wordt enkel-b). Met 'ik': 'Ik heb.'"
"Tegenwoordige tijd: stam van 'zitten'","'Ik ___ op de bank.' Wat is juist?","zit","zitt","zite","ziten","De stam van 'zitten' is 'zit' (dubbel-t wordt enkel-t). 'Ik zit.'"
"Tegenwoordige tijd: stam van 'liggen'","'Ik ___ in bed.' Wat is juist?","lig","ligg","ligt","leggen","De stam van 'liggen' is 'lig' (dubbel-g wordt enkel-g). 'Ik lig.'"
"Tegenwoordige tijd: -t of -d?","'Hij ___ hard.' (werken) Wat is juist?","werkt","werkd","werk","werken","Met hij/zij/het: stam + t. De stam is 'werk,' dus 'Hij werkt.'"
"Tegenwoordige tijd: stam op -d","'Hij ___ de bal.' (vinden) Wat is juist?","vindt","vind","vint","vinddt","De stam van 'vinden' is 'vind.' Met hij: stam + t = 'vindt.' Je hoort de t niet, maar hij staat er wel."
"Tegenwoordige tijd: stam op -t","'Zij ___ haar zusje.' (ontmoeten) Wat is juist?","ontmoet","ontmoett","ontmoetet","ontmoetd","De stam van 'ontmoeten' is 'ontmoet.' Die eindigt al op -t, dus geen extra t. 'Zij ontmoet.'"
"Tegenwoordige tijd: 'jij' inversie","'___ jij Nederlands?' (spreken) Wat is juist?","Spreek","Spreekt","Sprek","Spreken","Bij inversie (jij na het werkwoord) valt de -t weg. 'Spreek jij?' niet 'Spreekt jij?'"
"Tegenwoordige tijd: 'jij' normaal","'Jij ___ Nederlands.' (spreken) Wat is juist?","spreekt","spreek","sprek","spreken","Jij + stam + t: 'Jij spreekt.' De -t valt alleen weg als jij NA het werkwoord staat."
"Tegenwoordige tijd: 'u' vorm","'U ___ dat goed.' (doen) Wat is juist?","doet","doe","doen","doent","'U' is formeel en krijgt stam + t. De stam van 'doen' is 'doe,' dus: 'U doet.'"
"Zijn: ik + jij in één zin","'Ik ___ thuis, maar jij ___ op kantoor.' Wat is juist?","ben … bent","ben … ben","bent … ben","is … is","'Ik ben' en 'jij bent.' Let op het verschil: 'Ik ben thuis, maar jij bent op kantoor.'"
"Zijn: hij + wij","'Hij ___ laat, maar wij ___ op tijd.' Wat is juist?","is … zijn","is … bent","zijn … is","bent … zijn","'Hij is' en 'wij zijn': 'Hij is laat, maar wij zijn op tijd.'"
"Zijn: inversie + ontkenning","'___ jij niet moe na het werk?' Wat is juist?","Ben","Bent","Is","Zijn","Bij inversie (jij achter het werkwoord) wordt 'bent' weer 'ben': 'Ben jij niet moe?'"
"Hebben: hij + negatie","'Hij ___ geen tijd voor sport.' Wat is juist?","heeft","hebt","heb","hebben","Bij 'hij' gebruik je 'heeft': 'Hij heeft geen tijd.' Niet 'hebt' of 'heb.'"
"Hebben: jullie + meervoud","'Jullie ___ drie kinderen, toch?' Wat is juist?","hebben","hebt","heeft","heb","Bij 'jullie' gebruik je 'hebben': 'Jullie hebben drie kinderen.'"
"Hebben: meervoudig subject","'Mijn ouders ___ een nieuwe auto.' Wat is juist?","hebben","heeft","hebt","heb","Bij een meervoudig subject ('mijn ouders') gebruik je 'hebben': 'Mijn ouders hebben een nieuwe auto.'"
"Woordvolgorde: dubbele inversie","'Vanavond ___ wij samen in het restaurant.' Wat is juist?","eten","eet","etn","eetet","Bij inversie staat het werkwoord op plek 2 na de tijdsaanduiding, en bij 'wij' gebruik je het hele werkwoord: 'Vanavond eten wij samen in het restaurant.'"
"Woordvolgorde: plaats + tijd","'Ik werk ___ .' Wat is juist?","elke dag in Amsterdam","elke in Amsterdam dag","elke dag Amsterdam in","Amsterdam in elke dag","De standaardvolgorde is tijd vóór plaats: 'Ik werk elke dag in Amsterdam.'"
"Woordvolgorde: plaats + inversie","'In de supermarkt ___ mijn moeder elke zaterdag.' Wat is juist?","werkt","mijn moeder werkt","werkt mijn moeder elke","zij werkt","Plaats vooraan: werkwoord op plek 2, dan subject. 'In de supermarkt werkt mijn moeder elke zaterdag.'"
"Woordvolgorde: SVO met twee objecten","Wat is de correcte zin?","Hij geeft zijn vriendin een cadeau.","Hij een cadeau geeft zijn vriendin.","Geeft hij zijn vriendin een cadeau.","Hij zijn vriendin geeft een cadeau.","SVO-volgorde: 'Hij geeft zijn vriendin een cadeau.' Het werkwoord staat op plek 2."
"Woordvolgorde: vraag met wie","Welke vraag is correct?","Wie woont in dat grote huis?","Wie hij woont in dat grote huis?","Wie in dat grote huis woont?","In dat grote huis wie woont?","Bij een vraag met 'wie' als subject staat het werkwoord direct na 'wie': 'Wie woont in dat grote huis?'"
"Woordvolgorde: niet + einde","'Wij eten vanavond ___ thuis.' Wat is juist?","niet","geen","niet wij","thuis niet","'Niet' staat voor de plaatsbepaling: 'Wij eten vanavond niet thuis.'"
"Woordvolgorde: inversie in vraag","'___ jullie elke dag naar school?' Wat is juist?","Fietsen","Jullie fietsen","Fietst","Fiets jullie","In een vraag: werkwoord op plek 1, dan subject. Bij 'jullie': hele werkwoord. 'Fietsen jullie?'"
"De of het: verkleinwoord 'bloemetje'","'___ bloemetje staat op tafel.' Wat is juist?","Het","De","Die","Een de","Alle verkleinwoorden (-je, -tje, -pje) zijn het-woorden: 'het bloemetje.'"
"De of het: 'bed'","'___ bed is zacht.' Wat is juist?","Het","De","Die","Den","'Bed' is een het-woord: 'het bed.' Niet 'de bed.'"
"De of het: 'raam'","'Ik kijk door ___ raam.' Wat is juist?","het","de","die","den","'Raam' is een het-woord: 'het raam.' Niet 'de raam.'"
"De of het: 'stad'","'___ stad is mooi.' Wat is juist?","De","Het","Die het","Den","'Stad' is een de-woord: 'de stad.' Niet 'het stad.'"
"De of het: 'probleem'","'Dat is ___ probleem.' Wat is juist?","het","de","een de","die","'Probleem' is een het-woord: 'het probleem.' Niet 'de probleem.'"
"De of het: 'park'","'Wij zijn in ___ park.' Wat is juist?","het","de","die","den","'Park' is een het-woord: 'het park.' Niet 'de park.'"
"De of het: 'water'","'___ water is koud.' Wat is juist?","Het","De","Die","Een de","'Water' is een het-woord. Stoffen en materialen zijn vaak het-woorden."
"De of het: 'moment'","'___ moment is belangrijk.' Wat is juist?","Het","De","Die","Een de","'Moment' is een het-woord: 'het moment.' Niet 'de moment.'"
"Meervoud: boot","'Twee ___ liggen in het water.' Wat is juist?","boten","booten","boots","boteren","'Boot' wordt 'boten' — de dubbele oo wordt enkele o in een open lettergreep."
"Meervoud: straat","'Er zijn veel ___ in de stad.' Wat is juist?","straten","straaten","straats","straat","'Straat' wordt 'straten' — de dubbele aa wordt enkele a in een open lettergreep."
"Meervoud: dak","'De ___ zijn rood.' Wat is juist?","daken","dakken","daks","dakeren","'Dak' wordt 'daken' — de korte a wordt lang in een open lettergreep, dus geen dubbele k."
"Meervoud: kind","'De ___ spelen buiten.' Wat is juist?","kinderen","kinds","kindes","kindsen","'Kind' heeft een onregelmatig meervoud: 'kinderen.' Niet 'kinds.'"
"Meervoud: ei","'Er zijn drie ___ in het nest.' Wat is juist?","eieren","eien","eis","eiers","'Ei' heeft een onregelmatig meervoud: 'eieren.' Dit moet je leren."
"Meervoud: blad","'De ___ vallen van de boom.' Wat is juist?","bladeren","bladen","blads","bladden","'Blad' (van een boom) wordt 'bladeren.' Dit is onregelmatig."
"Meervoud: stad","'Er zijn grote ___ in Nederland.' Wat is juist?","steden","stads","stadden","statten","'Stad' heeft een onregelmatig meervoud: 'steden.' De a verandert in e."
"Meervoud: glas","'Twee ___ water, alstublieft.' Wat is juist?","glazen","glassen","glass","glasen","'Glas' wordt 'glazen' — de s verandert in z. Dit is onregelmatig."
"Meervoud: huis","'Er staan mooie ___ in de straat.' Wat is juist?","huizen","huisen","huiss","huizeren","'Huis' wordt 'huizen' — de s verandert in z. Dit is onregelmatig."
"Negatie: geen bij stofnaam","'Er is ___ brood meer in huis.' Wat is juist?","geen","niet","niet een","geen een","Bij een onbepaalde stofnaam gebruik je 'geen': 'Er is geen brood meer.'"
"Negatie: niet vs geen + bepaald","'Ik ken de leraar ___.' Wat is juist?","niet","geen","geen niet","niet geen","Bij een bepaald zelfstandig naamwoord (de/het) gebruik je 'niet,' niet 'geen': 'Ik ken de leraar niet.'"
"Negatie: positie van 'niet' - bijvoeglijk naamwoord","'Het is ___ .' Wat is juist?","niet groot","geen groot","niet een groot","groot niet","'Niet' staat voor een bijvoeglijk naamwoord: 'Het is niet groot.'"
"Negatie: positie van 'niet' - werkwoord","'Ik ___ vandaag.' (niet werken) Wat is juist?","werk niet","niet werk","geen werk","werk geen","'Niet' staat na het werkwoord: 'Ik werk niet vandaag.' Niet voor het werkwoord."
"Negatie: 'geen' bij beroep","'Hij is ___ dokter.' Wat is juist?","geen","niet","niet een","geen een","Bij beroepen zonder lidwoord gebruik je 'geen': 'Hij is geen dokter.'"
"Negatie: niet + voorzetsel","'Ik ben ___ in de keuken.' Wat is juist?","niet","geen","niet in geen","geen in","'Niet' staat voor een voorzetsel: 'Ik ben niet in de keuken.'"
"Negatie: niet bij scheidbaar werkwoord","'Ik bel hem vandaag ___.' Wat is juist?","niet","geen","niet op","geen op","'Niet' staat aan het einde als er geen andere bepaling volgt: 'Ik bel hem vandaag niet.'"
"Combinatie: zijn + de/het","'___ meisjes ___ in ___ park.' Wat is juist?","De … zijn … het","Het … zijn … het","De … is … het","De … zijn … de","Meervoud = 'de meisjes.' Met 'zij' (mv): 'zijn.' En 'park' is een het-woord."
"Tegenwoordige tijd: 'weten'","'Hij ___ het antwoord.' Wat is juist?","weet","weetd","weett","weten","De stam van 'weten' is 'weet.' Met hij: stam + t, maar de stam eindigt al op t. Dus: 'Hij weet.'"
"Combinatie: meervoud + artikel","'___ glazen staan op ___ tafel.' Wat is juist?","De … de","Het … de","De … het","Het … het","Meervoud is altijd 'de': 'de glazen.' En 'tafel' is een de-woord: 'de tafel.'"
"Negatie: 'geen' bij onbepaald meervoud","'Er zijn ___ stoelen in de kamer.' Wat is juist?","geen","niet","niet de","geen de","Bij een onbepaald meervoud gebruik je 'geen': 'Er zijn geen stoelen.'"
