"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Milieu: vervuiling","Fabrieken veroorzaken veel ___ in de rivier.","vervuiling","recycling","duurzaamheid","klimaat","Vervuiling = pollution. Fabrieken lozen afval en dat maakt het water vies."
"Milieu: vervuiling","De lucht in de stad is ongezond door ___.","luchtvervuiling","watervervuiling","geluidsoverlast","afvalverwerking","Luchtvervuiling = air pollution. Uitlaatgassen en industrie maken de lucht ongezond."
"Milieu: vervuiling","Door ___ gaan veel dieren in zee dood.","plasticafval","zonne-energie","windkracht","hergebruik","Plasticafval in zee is dodelijk voor dieren die het inslikken."
"Milieu: recycling","We moeten ons afval ___ om het milieu te beschermen.","scheiden","vervuilen","verbranden","dumpen","Afval scheiden = separate waste. Zo kan materiaal opnieuw worden gebruikt."
"Milieu: recycling","Glas, papier en plastic gaan in aparte ___.","containers","fabrieken","rivieren","bossen","Containers = afvalbakken. Elke soort afval heeft een eigen container."
"Milieu: recycling","Oude flessen kun je ___ bij de supermarkt.","inleveren","weggooien","verbranden","begraven","Inleveren = return/hand in. In Nederland lever je lege flessen in voor statiegeld."
"Milieu: recycling","Van gerecycled papier maakt men nieuwe ___.","producten","bomen","rivieren","wolken","Recycling zorgt ervoor dat oud materiaal wordt omgezet in nieuwe producten."
"Milieu: klimaatverandering","Door klimaatverandering stijgt de ___ van de aarde.","temperatuur","hoogte","bevolking","welvaart","Klimaatverandering zorgt voor een hogere gemiddelde temperatuur op aarde."
"Milieu: klimaatverandering","Het ___ van de ijskappen is een gevolg van opwarming.","smelten","bevriezen","groeien","herstellen","Smelten = melting. Hogere temperaturen laten het ijs op de polen smelten."
"Milieu: klimaatverandering","De uitstoot van ___ veroorzaakt het broeikaseffect.","broeikasgassen","zuurstof","stikstof","fijnstof","Broeikasgassen zoals CO2 houden warmte vast in de atmosfeer."
"Milieu: klimaatverandering","Wetenschappers waarschuwen voor extremer ___ door klimaatverandering.","weer","verkeer","nieuws","voedsel","Extreem weer = extreme weather. Meer stormen, hitte en overstromingen."
"Milieu: duurzaamheid","Zonnepanelen zijn een vorm van ___ energie.","duurzame","fossiele","nucleaire","chemische","Duurzame energie = sustainable energy. Zonne-energie raakt niet op."
"Milieu: duurzaamheid","Een ___ samenleving gebruikt grondstoffen verantwoord.","duurzame","vervuilende","verouderde","industriele","Duurzaam = sustainable. Het betekent: goed voor nu en voor de toekomst."
"Milieu: duurzaamheid","Wind en zon zijn ___ energiebronnen.","hernieuwbare","fossiele","uitgeputte","schadelijke","Hernieuwbaar = renewable. Wind en zon raken nooit op."
"Milieu: duurzaamheid","De overheid wil de ___ van Nederland in 2050 halveren.","CO2-uitstoot","bevolking","export","werkloosheid","CO2-uitstoot = CO2 emissions. Nederland wil veel minder broeikasgassen uitstoten."
"Maatschappij: verkiezing","Volgende maand zijn er ___ voor de Tweede Kamer.","verkiezingen","vergaderingen","demonstraties","sollicitaties","Verkiezingen = elections. Burgers kiezen dan hun volksvertegenwoordigers."
