"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Collocatie: besluit","De minister heeft een belangrijk ___ genomen.","besluit","voorstel","keuze","oordeel","De vaste collocatie is 'een besluit nemen'. 'Voorstel' past niet: je neemt geen voorstel, je doet een voorstel."
"Collocatie: maatregelen","De overheid heeft strenge maatregelen ___.","getroffen","gedaan","gemaakt","gehad","De vaste collocatie is 'maatregelen treffen'. 'Maatregelen doen/maken/hebben' bestaat niet in het Nederlands."
"Collocatie: aandacht","Wilt u ___ aandacht besteden aan dit probleem?","meer","groter","hoger","breder","Bij 'aandacht besteden' gebruik je 'meer' of 'veel' als kwantificeerder, niet 'groter' of 'hoger'."
"Collocatie: invloed","Reclame ___ veel invloed op jongeren uit.","oefent","doet","geeft","maakt","De vaste collocatie is 'invloed uitoefenen op'. Het scheidbare werkwoord is 'uitoefenen'."
"Collocatie: ervaring","Zij heeft veel ervaring ___ met projectmanagement.","opgedaan","gekregen","gemaakt","geleerd","De vaste collocatie is 'ervaring opdoen'. 'Opdoen' betekent hier: verwerven door het te doen."
"Collocatie: schuld","De verdachte ___ de schuld op zijn collega.","schoof","legde","deed","maakte","De vaste collocatie is 'de schuld schuiven op iemand'. 'Geven' gaat met 'aan': iemand de schuld geven."
"Collocatie: kritiek","De oppositie ___ felle kritiek op het beleid.","uitte","deed","maakte","sprak","De vaste collocatie is 'kritiek uiten op'. 'Kritiek doen/maken/spreken' bestaat niet in het Nederlands."
"Collocatie: afspraak","We moeten nog een afspraak ___.","maken","doen","nemen","stellen","De vaste collocatie is 'een afspraak maken'. 'Doen' of 'nemen' passen hier niet."
"Collocatie: risico","Je ___ het risico dat je je baan verliest.","loopt","rent","stapt","wandelt","De vaste collocatie is 'een risico lopen'. Dit betekent: het gevaar bestaat dat iets je overkomt. Andere bewegingswerkwoorden zoals 'rennen', 'stappen' of 'wandelen' combineren niet met 'risico'."
"Collocatie: moeite","Het is de ___ waard om dat boek te lezen.","moeite","tijd","energie","pijn","De vaste uitdrukking is 'de moeite waard zijn'. Dit betekent: het loont de inspanning."
"Collocatie: verantwoording","De directeur moet ___ afleggen over de financien.","verantwoording","verantwoordelijkheid","toelichting","uitleg","De vaste collocatie is 'verantwoording afleggen over'. 'Verantwoordelijkheid', 'toelichting' en 'uitleg' combineren niet met 'afleggen' (wel met 'nemen', 'geven')."
"Collocatie: verband","Er bestaat een nauw ___ tussen stress en ziekte.","verband","verbanden","verbinden","verbonden","De vaste collocatie is 'een nauw verband tussen'. 'Verbanden' (meervoud) past niet na 'een nauw'; 'verbinden' en 'verbonden' zijn werkwoordsvormen, geen zelfstandige naamwoorden hier."
