"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Kamer: slaapkamer","Waar slaap je?","de slaapkamer","de keuken","de badkamer","de woonkamer","Je slaapt in de slaapkamer. 'Slapen' + 'kamer' = slaapkamer."
"Kamer: keuken","Waar kook je eten?","de keuken","de slaapkamer","de tuin","de gang","Je kookt in de keuken. Daar staat het fornuis."
"Kamer: badkamer","Waar douche je?","de badkamer","de keuken","de slaapkamer","de zolder","Je doucht in de badkamer. Daar is ook de wastafel."
"Kamer: woonkamer","Waar zit de familie samen op de bank?","de woonkamer","de badkamer","de keuken","de gang","De familie zit in de woonkamer. Daar staat de bank en de televisie."
"Kamer: zolder","Welke kamer is boven in het huis, onder het dak?","de zolder","de kelder","de gang","de tuin","De zolder is boven in het huis, onder het dak."
"Kamer: kelder","Welke kamer is onder het huis?","de kelder","de zolder","de gang","de tuin","De kelder is onder het huis, onder de grond."
"Meubel: stoel","Waar zit je aan tafel?","de stoel","de tafel","de kast","het bed","Je zit op een stoel. Een stoel heeft vier poten."
"Meubel: tafel","Waar leg je je bord en bestek neer om te eten?","de tafel","de stoel","de bank","de kast","Je eet aan de tafel. Stoelen staan bij de tafel."
"Meubel: bed","Waar slaap je 's nachts in?","het bed","de bank","de stoel","de tafel","Je slaapt in het bed. Het bed staat in de slaapkamer."
"Meubel: bank","Welk lang meubel met kussens staat in de woonkamer voor twee of drie personen?","de bank","de kast","het bed","de tafel","De bank is een lang meubel met kussens voor meerdere personen in de woonkamer."
"Meubel: kast","Waar hang je je kleren in?","de kast","de tafel","de stoel","het bed","Kleren hangen in de kast. De kast staat in de slaapkamer."
"Meubel: bureau","Welk meubel heeft een plat werkblad en laden, voor je computer en papieren?","het bureau","de kast","de spiegel","de koelkast","Het bureau heeft een plat werkblad en laden. Daar staat je computer en werk je."
"Familie: moeder","Wie is de vrouw van je vader?","de moeder","de zus","de oma","de tante","De moeder is de vrouw van je vader. Zij is je mama."
"Familie: vader","Wie is de man van je moeder?","de vader","de broer","de opa","de oom","De vader is de man van je moeder. Hij is je papa."
"Familie: zus","Wie is het meisje met dezelfde ouders als jij?","de zus","de broer","de moeder","de tante","De zus is een meisje met dezelfde ouders als jij."
"Familie: broer","Wie is de jongen met dezelfde ouders als jij?","de broer","de zus","de vader","de oom","De broer is een jongen met dezelfde ouders als jij."
"Familie: oma","Wie is de moeder van je moeder of vader?","de oma","de tante","de zus","de moeder","De oma is de moeder van je moeder of vader. Zij is je grootmoeder."
"Familie: opa","Wie is de vader van je moeder of vader?","de opa","de oom","de broer","de vader","De opa is de vader van je moeder of vader. Hij is je grootvader."
"Familie: kind","Een jongen of meisje is een ___.","kind","man","vrouw","baby","Een kind is een jong persoon: een jongen of een meisje."
"Familie: ouders","Je moeder en vader samen zijn je ___.","ouders","kinderen","broers","zussen","Je moeder en vader samen zijn je ouders."
