"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Er + voorzetselwerkwoord","Ik had niet verwacht dat hij ___ zou reageren.","erop","eraan","ermee","erin","'Reageren op' vereist het voorzetsel 'op', dus 'erop'. De andere voorzetsels horen bij andere werkwoorden: 'denken aan', 'werken met', 'geloven in'."
"Formeel register: dient te","De aanvrager ___ zich binnen twee weken te melden bij het loket.","dient","moest","diende","dien","'Dient te' is de formele variant van 'moet' in tegenwoordige, onvoltooide tijd voor een algemene plicht. 'Moest' en 'diende' zijn verleden tijd en passen niet bij de algemene regeling. 'Dien' is de eerste persoon enkelvoud en strijdt met het derde-persoon onderwerp 'de aanvrager'."
"Er + voorzetselwerkwoord","Hij wil ___ niet aan herinnerd worden.","eraan","er aan","aan het","erin","'Herinneren aan' → 'eraan herinnerd worden'. 'Er aan' (los) is fout; 'er' en het voorzetsel vormen samen één woord wanneer ze direct naast elkaar staan."
"Er + voorzetselwerkwoord","We hebben ___ lang naar gezocht, maar het bleek onvindbaar.","er","erop","ernaar","erover","Bij een scheidbare constructie met 'zoeken naar' staat 'er' vooraan en 'naar' later in de zin. 'Ernaar' zou alleen correct zijn als er geen scheiding optreedt."
"Er + voorzetselwerkwoord","Kun je ___ voor zorgen dat de deur op slot gaat?","er","ervoor","ertoe","erom","'Zorgen voor' met scheiding: 'er ... voor zorgen'. Wanneer er een bijzin volgt, worden 'er' en 'voor' gescheiden door tussenliggende woorden."
"Voorzetsel-er: ertussendoor","Ze had veel vergaderingen, maar ___ kon ze snel even lunchen.","ertussendoor","tussendoor het","tussendoor er","erdoorheen","'Ertussendoor' (er + tussendoor) verwijst naar de ruimte tussen de vergaderingen. 'Tussendoor het', 'tussendoor er' en 'erdoorheen' zijn ongrammaticaal of hebben de verkeerde betekenis."
"Voorzetsel-er: eroverheen","Het hek was laag genoeg; de kat sprong ___.","eroverheen","over het heen","het overheen","overheen er","'Eroverheen' (er + overheen) verwijst naar het eerder genoemde hek. 'Over het heen', 'het overheen' en 'overheen er' zijn ongrammaticale constructies."
"Voorzetsel-er: ertegenaan","De muur zag er stevig uit, maar hij fietste ___.","ertegenaan","tegen het aan","het tegenaan","tegenaan er","'Ertegenaan' (er + tegenaan) vormt een samengesteld voorzetseladverbium dat naar de muur terugverwijst. 'Tegen het aan', 'het tegenaan' en 'tegenaan er' zijn ongrammaticaal."
"Voorzetsel-er: erdoorheen","Het bos was dicht, maar ze worstelden zich ___.","erdoorheen","door het heen","het doorheen","doorheen er","'Erdoorheen' (er + doorheen) verwijst naar het bos. 'Door het heen', 'het doorheen' en 'doorheen er' zijn ongrammaticale constructies."
"Voorzetsel-er: splitsen met bijwoord","Ze hebben er in de loop der jaren veel ___ geschreven.","over","erover","mee","van","Wanneer er meerdere woorden tussen 'er' en het voorzetsel staan, blijft de scheiding intact. Het voorzetsel 'over' (van 'schrijven over') staat bij het werkwoord."
"Voorzetsel-er: splitsen in passief","Er wordt al weken ___ gediscussieerd zonder resultaat.","over","erover","mee","van","In een onpersoonlijke passieve zin met 'er' aan het begin wordt het voorzetsel 'over' (van 'discussiëren over') gescheiden en staat bij het werkwoord."
"Er: dubbel er","___ staan ___ vijf op de plank.","Er ... er","Er ... daar","Daar ... er","Het ... er","Dubbel 'er' is correct: het eerste is plaatsaanduidend (verwijst naar een locatie), het tweede is kwantitatief (bij het telwoord 'vijf'). Dit is een van de zeldzame gevallen waarin 'er' twee keer mag voorkomen."
"Er: dubbel er met voorzetsel","___ wordt ___ veel ___ gesproken in de media.","Er ... er ... over","Het ... er ... over","Er ... daar ... over","Daar ... er ... van","Drievoudige er-constructie: het eerste 'er' is presentatief, het tweede is voorzetsel-er (gesplitst met 'over'). In passieve zinnen kunnen meerdere er-functies samenvallen."
