"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Vervoer: de trein","Hoe heet het voertuig dat op rails over lange afstanden rijdt, bijvoorbeeld van Amsterdam naar Rotterdam?","de trein","de bus","de fiets","de boot","Een trein rijdt op rails over lange afstanden, bijvoorbeeld van stad naar stad."
"Vervoer: de bus","Welk voertuig stopt bij een bushalte?","de bus","de trein","de fiets","de boot","Een bus stopt bij bushaltes en rijdt door de stad of tussen steden."
"Vervoer: de fiets","Wat is het populairste vervoermiddel in Nederland?","de fiets","de auto","de scooter","de step","De fiets is het populairste vervoermiddel in Nederland. Bijna iedereen fietst."
"Vervoer: de tram","Welk voertuig rijdt op rails door de stad en stopt bij haltes op straat?","de tram","de taxi","de bus","de fiets","Een tram rijdt op rails door de stad. Je vindt trams in Amsterdam, Den Haag en Rotterdam."
"Vervoer: de boot","Hoe heet een voertuig dat over water vaart?","de boot","de bus","de trein","de tram","Een boot vaart over water. In Nederland zijn er veel boten op de grachten en rivieren."
"Vervoer: het vliegtuig","Waarmee vlieg je naar een ander land?","het vliegtuig","de trein","de boot","de bus","Met het vliegtuig vlieg je naar andere landen. Het vliegtuig vertrekt vanaf het vliegveld."
"Vervoer: de taxi","Welk voertuig kun je bellen als je ergens naartoe wilt?","de taxi","de tram","de bus","de trein","Je kunt een taxi bellen of bestellen via een app. De taxichauffeur brengt je naar je bestemming."
"Vervoer: de metro","Welk voertuig rijdt ondergronds in grote steden?","de metro","de tram","de bus","de trein","De metro rijdt ondergronds. In Amsterdam en Rotterdam is er een metro."
"Vervoer: de scooter","Hoe heet een tweewielig motorvoertuig dat sneller is dan een fiets?","de scooter","de fiets","de step","de auto","Een scooter is sneller dan een fiets en heeft een motor. Je hebt een rijbewijs nodig."
"Reizen: de koffer","Hoe heet het grote, harde reisgeval met wielen en een handvat waarin je kleding meeneemt op vakantie?","de koffer","de portemonnee","de paraplu","de doos","Een koffer is een groot, hard reisgeval met wielen. Je doet er kleding en spullen in als je op reis gaat."
"Reizen: het paspoort","Welk document heb je nodig om buiten Europa te reizen?","het paspoort","het rijbewijs","de OV-chipkaart","het diploma","Een paspoort is een reisdocument. Je hebt het nodig bij de grens of op het vliegveld."
"Reizen: de instapkaart","Hoe heet het document met je stoelnummer dat je bij de gate laat zien?","de instapkaart","het paspoort","de koffer","het rijbewijs","De instapkaart (boarding pass) laat je zien bij de gate. Daar staat je stoelnummer op."
"Reizen: de vertraging","Hoe noem je het als de trein later aankomt dan gepland?","de vertraging","de annulering","de omleiding","de aankomst","Als de trein te laat is, heet dat een vertraging. Bijvoorbeeld: tien minuten vertraging."
"Reizen: het kaartje","Wat moet je kopen voordat je met de trein reist?","het kaartje","de koffer","de instapkaart","het paspoort","Je koopt een kaartje (ticket) voor de trein. Zonder kaartje mag je niet reizen."
"Reizen: de bagage","Hoe noem je alles wat je meeneemt op reis?","de bagage","de koffer","de tas","de rugzak","Bagage is alles wat je meeneemt: koffers, tassen en rugzakken samen."
