"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Stad: stoep","Mensen lopen op de ___ langs de weg.","stoep","straat","brug","sloot","De 'stoep' is het pad naast de weg waar voetgangers lopen."
"Stad: kruispunt","De auto stopt waar twee wegen elkaar kruisen, bij het ___.","kruispunt","parkeerplaats","zebrapad","plein","Een 'kruispunt' is de plek waar twee of meer wegen elkaar kruisen."
"Stad: buitenwijk","Zij wonen in een rustige ___ buiten het centrum.","buitenwijk","binnenstad","woonkamer","snelweg","Een 'buitenwijk' is een woongebied aan de rand van de stad."
"Stad: wolkenkrabber","Dat gebouw van 200 meter hoog is een ___.","wolkenkrabber","flatgebouw","kerktoren","vuurtoren","Een 'wolkenkrabber' is een heel hoog gebouw, vaak in een grote stad."
"Stad: plein","Op het ___ in het centrum staan veel terrassen.","plein","park","strand","weiland","Een 'plein' is een open ruimte in een stad, vaak omringd door gebouwen."
"Stad: steeg","Het smalle straatje tussen twee gebouwen heet een ___.","steeg","stoep","gracht","tunnel","Een 'steeg' is een smal, kort straatje, vaak tussen huizen."
"Stad: gracht","Amsterdam is beroemd om zijn ___.","grachten","rivieren","meren","bossen","'Grachten' zijn door mensen gegraven kanalen in de stad."
"Stad: lantaarnpaal","'s Avonds geeft de ___ licht op straat.","lantaarnpaal","verkeersbord","brievenbus","parkeerplaats","Een 'lantaarnpaal' is een paal met een lamp die de straat verlicht."
"Stad: voetganger","Iemand die over de stoep loopt is een ___.","voetganger","fietser","bestuurder","passagier","Een 'voetganger' is iemand die te voet gaat, dus lopend."
"Stad: parkeerplaats","Ik zoek een ___ voor mijn auto.","parkeerplaats","bushalte","fietspad","zebrapad","Een 'parkeerplaats' is een plek waar je je auto kunt neerzetten."
"Stad: verkeersbord","Het ___ laat zien dat je hier niet mag parkeren.","verkeersbord","stoplicht","kruispunt","rotonde","Een 'verkeersbord' geeft informatie of regels voor het verkeer."
"Stad: rotonde","Bij de ___ rijden auto's in een cirkel.","rotonde","kruispunt","brug","tunnel","Een 'rotonde' is een rond punt in de weg waar het verkeer in een cirkel rijdt."
"Natuur: bos","We gaan wandelen in het ___ tussen de bomen.","bos","veld","strand","moeras","Een 'bos' is een groot gebied met veel bomen."
"Natuur: rivier","De ___ stroomt door het dal naar de zee.","rivier","meer","vijver","sloot","Een 'rivier' is een groot, stromend water dat naar de zee gaat."
"Natuur: berg","In Zwitserland kun je op een hoge ___ klimmen.","berg","heuvel","duin","klif","Een 'berg' is een heel hoog stuk land. Nederland heeft bijna geen bergen."
"Natuur: kust","We rijden naar de ___ om de zee te zien.","kust","brug","heuvel","woestijn","De 'kust' is het gebied waar het land en de zee elkaar raken."
"Natuur: meer","Het water in het ___ stroomt niet, het ligt helemaal stil.","meer","rivier","beek","waterval","Een 'meer' is een groot water dat niet stroomt, omringd door land."
"Natuur: heuvel","Een ___ is lager dan een berg, maar hoger dan vlak land.","heuvel","berg","dal","klif","Een 'heuvel' is een kleine verhoging in het landschap."
"Natuur: dal","Tussen de twee bergen ligt een groen ___.","dal","bos","meer","eiland","Een 'dal' is het lage land tussen heuvels of bergen."
"Natuur: weiland","De koeien staan in het groene ___.","weiland","bos","moeras","strand","Een 'weiland' is een grasveld waar dieren grazen."
"Natuur: beek","Een kleine, smalle stroom water heet een ___.","beek","rivier","meer","oceaan","Een 'beek' is een klein, smal stroompje water in de natuur."
"Natuur: eiland","Je kunt Texel alleen per boot bereiken, want het is een ___.","eiland","schiereiland","kust","haven","Een 'eiland' is een stuk land dat helemaal omringd is door water."
"Natuur: duin","Langs de Nederlandse kust liggen hoge ___.","duinen","bergen","heuvels","dijken","'Duinen' zijn heuvels van zand langs de kust."
"Natuur: boomgaard","In de ___ groeien appels en peren.","boomgaard","moestuin","bos","weiland","Een 'boomgaard' is een stuk land met fruitbomen."
"Beschrijving: enorm","Dat gebouw is ___! Het is het grootste van de stad.","enorm","klein","smal","kort","'Enorm' betekent heel erg groot."
