"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Modaal: kunnen","Ik ___ goed zwemmen.","kan","kunt","kunnen","kun","Bij 'ik' gebruik je 'kan'. 'Kun/kunt' hoort bij jij/u, 'kunnen' is meervoud."
"Modaal: kunnen","___ jij een beetje Nederlands spreken?","Kun","Kan","Kunnen","Kunt","In een vraag met 'jij' gebruik je 'kun': Kun jij...? 'Kunt' is formeel (kunt u)."
"Modaal: kunnen","Wij ___ morgen niet komen.","kunnen","kan","kunsten","kunt","Bij 'wij' gebruik je de meervoudsvorm 'kunnen'. 'Kunsten' bestaat niet als werkwoordsvorm."
"Modaal: moeten","Je ___ elke dag je huiswerk maken.","moet","moeten","moetst","moets","Bij 'je' gebruik je de enkelvoudsvorm: je moet. 'Moeten' is meervoud; 'moetst/moets' bestaan niet."
"Modaal: moeten","Wij ___ om zes uur vertrekken.","moeten","moet","moetten","moesen","Bij 'wij' gebruik je de meervoudsvorm: wij moeten."
"Modaal: moeten","Hij ___ naar de dokter gaan.","moet","moeten","moett","moest hij","Bij 'hij' gebruik je de enkelvoudsvorm: hij moet. 'Moeten' is meervoud."
"Modaal: willen","Ik ___ een kopje koffie, alsjeblieft.","wil","willen","wilt","wilde ik","Bij 'ik' gebruik je: ik wil. 'Willen' is meervoud; 'wilt' hoort bij u/jij."
"Modaal: willen","___ jullie iets drinken?","Willen","Wilt","Wilst","Willt","Bij 'jullie' gebruik je de meervoudsvorm: willen jullie."
"Modaal: willen","Zij (meervoud) ___ volgend jaar naar Spanje reizen.","willen","wilt","willlen","wilen","'Zij' (meervoud) krijgt de meervoudsvorm: zij willen."
"Modaal: mogen","Je ___ hier niet roken.","mag","mogen","magt","mage","Bij 'je' gebruik je de enkelvoudsvorm: je mag. 'Mogen' is meervoud."
"Modaal: mogen","___ ik even naar het toilet?","Mag","Mogen","Magt","Maggen","Bij 'ik' in een vraag om toestemming: mag ik. 'Mogen' is voor meervoud."
"Modaal: mogen","De kinderen ___ tot negen uur opblijven.","mogen","mag","mogt","magen","Bij meervoud (de kinderen) gebruik je: mogen."
"Modaal: zullen","Ik ___ je morgen bellen.","zal","zullen","zalt","zalen","Bij 'ik' gebruik je de enkelvoudsvorm: ik zal."
"Modaal: zullen","___ we naar het park gaan?","Zullen","Zal","Zult","Zalen","Bij 'we' gebruik je de meervoudsvorm: zullen we. 'Zult' hoort bij u/jij."
"Modaal: zullen","Hij ___ het pakket vandaag nog sturen.","zal","zullen","zalt","zalen","Bij 'hij' gebruik je de enkelvoudsvorm: hij zal."
"Modaal: mix","Je ___ elke dag acht uur slapen, anders word je ziek.","moet","moett","moeten","moetst","'Moet' (verplichting/noodzaak) bij 'je'. 'Moeten' is meervoud; 'moett/moetst' bestaan niet."
"Modaal: mix","___ jij me even helpen? Ik kom er niet uit.","Kun","Kunt","Kunnen","Kunst","Bij 'jij' in een vraag: kun jij. 'Kunt' is formeel (u); 'kunnen' is meervoud."
"Modaal: mix","Wij ___ graag een ijsje eten.","willen","wil","wilt","willt","Bij 'wij' gebruik je de meervoudsvorm: wij willen."
"Er-constructie: er is/zijn","___ een supermarkt in deze straat.","Er is","Er zijn","Er heeft","Er hebben","'Supermarkt' is enkelvoud, dus: er is. 'Er zijn' gebruik je bij meervoud; 'er heeft/hebben' bestaat niet in deze constructie."
"Er-constructie: er is/zijn","___ veel kinderen op het plein.","Er zijn","Er is","Er heeft","Er hebt","'Kinderen' is meervoud, dus: er zijn. 'Er is' is alleen voor enkelvoud."
"Er-constructie: er is/zijn","___ geen melk meer in de koelkast.","Er is","Er zijn","Er hebben","Er bent","'Melk' is een ontelbaar woord (enkelvoud), dus: er is."
"Er-constructie: er is/zijn","___ drie stoelen in de kamer.","Er staan","Er staat","Er stat","Er stonden er","Bij meervoud (stoelen) gebruik je 'staan'. 'Er staat' is enkelvoud; 'er stat' bestaat niet."
"Er-constructie: er is/zijn","Hoeveel mensen ___ op het feest?","zijn er","is er","bent er","was er","Meervoud 'mensen' vereist 'zijn'. In een vraag: zijn er."
"Er-constructie: locatief","Ik ben nog nooit in Parijs geweest, maar ik wil ___ graag naartoe.","er","ter","des","en","'Er' verwijst naar een eerder genoemde plaats in een onbeklemtoonde positie. De andere vormen bestaan niet als locatief pronomen in het Nederlands."
