"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Spaltzin: het is ... die","_____ Jan die de vaas heeft gebroken.","Het is","Hij is","Er is","Die is","Een spaltzin (cleft) met nadruk op het onderwerp begint met 'Het is' + persoon + 'die'. 'Hij is Jan' en 'Er is Jan die' en 'Die is Jan die' zijn ongrammaticaal als clefts."
"Spaltzin: het was ... dat","_____ gisteren dat we het nieuws hoorden.","Het was","Er was","Dat waren","Hij was","Bij een spaltzin met een tijdsbepaling gebruik je 'Het was ... dat'. 'Er was' introduceert existentie, niet focus; 'Dat waren' heeft verkeerde getal; 'Hij was gisteren dat' is ongrammaticaal."
"Spaltzin: wat ... is","_____ ik eigenlijk wil, is een eerlijk antwoord.","Wat","Dat","Het","Of","Een pseudo-spaltzin begint met 'Wat' + bijzin + 'is' + focus. 'Dat/Het/Of ik wil, is een eerlijk antwoord' zijn ongrammaticaal als zinsopening."
"Spaltzin: het zijn ... die","_____ de buren die altijd zoveel lawaai maken.","Het zijn","Het is","Die is","Hij zijn","Bij een meervoudig onderwerp in een spaltzin gebruik je 'Het zijn ... die'. 'Het is de buren' heeft een getal-fout; 'Die is de buren' en 'Hij zijn' zijn ongrammaticaal."
"Spaltzin: het is ... die/dat","Het is het boek _____ op tafel ligt.","dat","die","het","wie","Na een het-woord (het boek) in een spaltzin gebruik je 'dat' als betrekkelijk voornaamwoord. 'Die' hoort bij de-woorden en meervoud; 'het' en 'wie' functioneren hier niet als relatief."
"Pseudo-spaltzin vs. neutrale zin","Welke zin is een pseudo-spaltzin die de focus legt op wat Maria wil?","Wat Maria wil, is rust.","Maria wil rust graag.","Rust wil Maria is.","Maria die wil rust.","Een pseudo-spaltzin heeft de vorm 'Wat + bijzin, is + focus'. De andere opties zijn geen cleft-constructies: de eerste is een neutrale zin, de tweede en derde zijn ongrammaticaal."
"Spaltzin: het was ... die","Het was de leraar _____ ons waarschuwde.","die","dat","wie","het","Na een persoon in een spaltzin gebruik je 'die' als betrekkelijk voornaamwoord. 'Dat' verwijst naar het-woorden, 'wie' wordt niet zo gebruikt in een cleft, 'het' is geen relativum."
"Spaltzin: wat ... is (2)","Wat hem het meest stoorde, _____ de stilte.","was","waren","wees","heeft","Het werkwoord in de hoofdzin van een pseudo-spaltzin moet vervoegd worden naar het enkelvoudige focus-element ('de stilte'). 'Waren' is een getal-fout; 'wees' en 'heeft' zijn ongrammaticaal."
"Fronting: tijdsbepaling","Morgen _____ naar de markt.","gaan we","we gaan","gaat wij","wij gaat","Bij fronting van een bijwoordelijke bepaling komt het vervoegde werkwoord op positie 2 en het onderwerp op positie 3. 'We gaan' en de andere varianten schenden de V2-regel of hebben agreement-fouten."
"Fronting: plaatsbepaling","In de tuin _____ te spelen.","stonden de kinderen","de kinderen stonden","stond de kinderen","de kinderen stond","Na een vooropgeplaatste plaatsbepaling volgt inversie: werkwoord op positie 2, daarna het onderwerp. 'De kinderen stonden' schendt V2; 'stond' heeft een agreement-fout."
"Fronting: lijdend voorwerp","Die film _____ al drie keer gezien.","heb ik","ik heb","hebt ik","ben ik","Bij fronting van het lijdend voorwerp komt het vervoegde werkwoord op positie 2 en het onderwerp op 3. 'Ik heb' schendt V2; 'hebt ik' heeft agreement-fout; 'ben' is fout hulpwerkwoord bij 'zien'."
"Fronting: nadruk op bijwoord","Zelden _____ zo boos.","was hij","hij was","waren hij","hij waren","Na een beperkend bijwoord als 'zelden' aan het begin volgt inversie: werkwoord op 2, dan onderwerp. 'Hij was' schendt V2; 'waren hij' en 'hij waren' hebben agreement-fouten."
"Fronting: nadruk met 'nog nooit'","Nog nooit _____ zoiets meegemaakt.","heb ik","ik heb","ben ik","ik ben","Na 'nog nooit' op positie 1 volgt direct het vervoegde werkwoord, dan het onderwerp. 'Ik heb' schendt V2; 'ben' is het verkeerde hulpwerkwoord bij 'meemaken'."
"Fronting: daarom + inversie","Het regende hard. Daarom _____ thuisgebleven.","zijn we","we zijn","is we","we is","Na een verbindend bijwoord als 'daarom' op positie 1 volgt inversie. 'We zijn' schendt V2; 'is we' en 'we is' hebben agreement-fouten."
