"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Subjonctif: il faut que","Il faut que tu ___ tes devoirs avant de sortir.","fasses","fais","faire","faisé","'Il faut que' déclenche le subjonctif. Le subjonctif de 'faire' à la 2e personne est 'fasses'."
"Subjonctif: il faut que","Il faut que nous ___ à l'heure demain.","soyons","sommes","êtres","soyions","Subjonctif présent de 'être' pour 'nous': 'soyons'."
"Subjonctif: je veux que","Je veux que vous ___ la vérité.","disiez","dites","disez","direz","Après 'je veux que', on utilise le subjonctif. 'Vous disiez' est la forme correcte."
"Subjonctif: je veux que","Ma mère veut que je ___ à la maison ce soir.","reste","restes","restera","restant","Subjonctif présent de 'rester' à la 1re personne: 'que je reste'."
"Subjonctif: bien que","Bien qu'il ___ fatigué, il continue à travailler.","soit","est","être","sois","'Bien que' est toujours suivi du subjonctif. 'Qu'il soit'."
"Subjonctif: bien que","Bien que nous ___ peu de temps, nous allons finir.","ayons","avons","aurons","avoir","'Bien que' + subjonctif. 'Avoir' à 'nous' au subjonctif: 'ayons'."
"Subjonctif: pour que","Je t'explique pour que tu ___.","comprennes","comprends","comprendras","comprendre","'Pour que' exige le subjonctif. 'Que tu comprennes'."
"Subjonctif: pour que","Elle parle lentement pour que nous ___ bien.","comprenions","comprenons","comprendrons","comprendre","Subjonctif de 'comprendre' à 'nous': 'comprenions'."
"Subjonctif: avoir","Il faut que tu ___ du courage.","aies","as","avoir","ais","Subjonctif d'avoir à 'tu': 'que tu aies'."
"Subjonctif: aller","Il faut que j'___ chez le médecin.","aille","vais","aller","va","Subjonctif d'aller à 'je': 'que j'aille'."
"Subjonctif: pouvoir","Je veux que tu ___ venir avec nous.","puisses","peux","pouvoir","peuves","Subjonctif de 'pouvoir' à 'tu': 'que tu puisses'."
"Subjonctif: savoir","Il faut qu'elle ___ la réponse.","sache","sait","savoir","saiche","Subjonctif de 'savoir' à 'elle': 'qu'elle sache'."
"Conditionnel: pouvoir","Au conditionnel présent, 'vous' + pouvoir donne:","pourriez","pouveriez","pourriais","pourrerez","Conditionnel présent de 'pouvoir' à 'vous': 'pourriez'. Utilisé pour les demandes polies."
"Conditionnel: hypothèse","Si j'avais de l'argent, j'___ une voiture.","achèterais","achète","acheterai","achèterait","Dans une phrase avec 'si + imparfait', on utilise le conditionnel présent: 'j'achèterais'."
"Conditionnel: hypothèse","Si tu étudiais plus, tu ___ de meilleures notes.","aurais","as","auras","aurait","Conditionnel présent de 'avoir' à 'tu': 'tu aurais'."
"Conditionnel: forme","Au conditionnel, 'nous' + parler donne:","parlerions","parlerons","parlions","parleraient","Conditionnel présent: radical du futur + terminaisons de l'imparfait. 'Nous parlerions'."
"Conditionnel: forme","Au conditionnel présent, 'il' + finir donne:","finirait","finira","finissait","finerait","Conditionnel de 'finir' à 'il': 'il finirait'."
"Conditionnel: être","À ta place, je ___ plus prudent.","serais","suis","serai","serait","Conditionnel de 'être' à 'je': 'je serais'."
"Conditionnel: aimer","J'___ visiter le Japon un jour.","aimerais","aime","aimions","aimerait","'J'aimerais' exprime un souhait au conditionnel présent. 'Aime' est l'indicatif, 'aimions' est une forme de 'nous', 'aimerait' est la 3e personne."
"Conditionnel: faire","Que ___-tu si tu étais à ma place?","ferais","fais","feras","faisais","Dans une phrase avec 'si + imparfait', on utilise le conditionnel présent: 'tu ferais'. Le présent, le futur et l'imparfait sont tous incorrects ici."
"Conditionnel: devoir","Tu ___ te reposer un peu.","devrais","devoir","devrerais","devrait","Conditionnel de 'devoir' à 'tu': 'tu devrais'. 'Devoir' est l'infinitif, 'devrerais' n'existe pas, 'devrait' est la 3e personne."
