"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Opinion: à mon avis","Complétez : '___, ce film est excellent.'","À mon avis","À mon idée","À mon pensée","À mon vue","'À mon avis' est l'expression standard pour exprimer son opinion."
"Opinion: penser que","Complétez : 'Je ___ que tu as raison.'","pense","pensent","penses","pensons","Avec 'je', le verbe 'penser' se conjugue 'pense'."
"Opinion: trouver","Complétez : 'Je ___ ce livre intéressant.'","trouve","trouver","trouvant","trouvé","Avec 'je' au présent : 'trouve'. Les autres formes (infinitif, participes) sont agrammaticales ici."
"Opinion: d'accord","Complétez : 'Je suis ___ avec toi.'","d'accord","accord","accordé","accordant","'Être d'accord avec' signifie partager l'opinion de quelqu'un."
"Opinion: selon moi","Complétez : '___, il a tort.'","Selon moi","Suivant moi","Par moi","Devant moi","'Selon moi' introduit un point de vue personnel."
"Opinion: croire","Complétez : 'Je ___ qu'il viendra demain.'","crois","croix","croient","croyez","Avec 'je', 'croire' se conjugue 'crois'."
"Opinion: il me semble","Complétez : 'Il me ___ que c'est vrai.'","semble","semblait hier","semblant","sembler","'Il me semble que' introduit une impression, au présent."
"Opinion: avoir raison","Complétez : 'Tu as ___ de refuser.'","raison","raisonne","raisonnable","raisonné","'Avoir raison' signifie être dans le vrai."
"Opinion: avoir tort","Complétez : 'Il a ___ de mentir.'","tort","tordu","tortue","tortement","'Avoir tort' est l'opposé d'avoir raison."
"Opinion: être pour","Complétez : 'Je suis ___ cette idée.'","pour","par","pars","pire","'Être pour' quelque chose signifie soutenir, approuver."
"Opinion: être contre","Complétez : 'Elle est ___ la violence.'","contre","contr","contredit","contraire","'Être contre' signifie s'opposer à quelque chose."
"Opinion: point de vue","Complétez : 'De mon ___ de vue, c'est injuste.'","point","pointe","pointu","pointer","'Point de vue' est une expression figée."
"Opinion: convaincu","Complétez : 'Je suis ___ qu'il réussira.'","convaincu","convaincre","convainquait","convaincrez","Participe passé employé comme adjectif : 'convaincu'. Les formes verbales (infinitif, imparfait, futur) sont agrammaticales après 'je suis'."
"Opinion: douter","Complétez : 'Je ___ de sa sincérité.'","doute","douté","doutent","doutons","'Je doute de' exprime l'incertitude."
"Émotion: heureux","Complétez : 'Elle est très ___ aujourd'hui.'","heureuse","heureusement","heureuser","heureux","Avec 'elle', l'adjectif s'accorde au féminin : 'heureuse'."
"Émotion: triste","Complétez : 'Après le départ, il était ___.'","triste","tristement","tristesse","trister","'Triste' est l'adjectif ; 'tristesse' est le nom."
"Émotion: en colère","Complétez : 'Mon père est ___ contre moi.'","en colère","en colèrent","en colérer","en coléreux","'Être en colère contre quelqu'un' est l'expression figée."
"Émotion: avoir peur","Complétez : 'J'___ des araignées.'","ai peur","suis peur","fais peur","prends peur","On dit 'avoir peur de' pour exprimer la crainte."
"Émotion: inquiet","Complétez : 'Elle est ___ pour son fils.'","inquiète","inquiétant","inquiéter","inquiétude","'Inquiète' est la forme féminine de l'adjectif ; 'inquiétude' est le nom."
"Émotion: s'ennuyer","Complétez : 'Je ___ à cette fête.'","m'ennuie","m'ennuye","m'ennuis","m'ennuyer","'S'ennuyer' au présent avec 'je' donne 'je m'ennuie'."
"Émotion: surpris","Complétez : 'Il a été ___ par la nouvelle.'","surpris","surprenant","surprise","surprendre","Au participe passé masculin : 'surpris'."
"Émotion: déçu","Complétez : 'Je suis ___ de ses résultats.'","déçu","décevant","décevoir","déception","'Déçu' est le participe passé employé comme adjectif."
"Émotion: fier","Complétez : 'Il est ___ de sa fille.'","fier","fierté","fièrement","fiérer","'Fier' est l'adjectif ; 'fierté' est le nom."
"Émotion: honte","Complétez : 'J'ai ___ de mon comportement.'","honte","honteux","honteusement","hontement","On dit 'avoir honte de' ; 'honteux' est l'adjectif."
"Émotion: soulagé","Complétez : 'Je suis ___ que tout soit fini.'","soulagé","soulagement","soulager","soulageant","'Soulagé' est le participe passé employé comme adjectif."
"Émotion: jaloux","Complétez : 'Il est ___ de son frère.'","jaloux","jalousie","jalousement","jalouser","'Jaloux' est l'adjectif ; 'jalousie' est le nom."
"Émotion: amoureux","Complétez : 'Il est tombé ___ d'elle.'","amoureux","amour","amoureusement","aimer","'Tomber amoureux de' est l'expression figée."
"Émotion: ému","Complétez : 'Elle était très ___ au mariage.'","émue","émouvant","émotion","émouvoir","Au féminin, le participe passé 'ému' devient 'émue'.'"
"Émotion: se sentir","Complétez : 'Je ___ fatigué ce matin.'","me sens","me sent","me sente","me sentir","'Se sentir' au présent, avec 'je' : 'je me sens'."
