"title","question","correct","wrong1","wrong2","wrong3","explanation"
"French A2 Vocab 1","Pour prendre l'avion, on va à l'___.","aéroport","gare","port","arrêt","L'aéroport est le lieu d'où partent les avions."
"French A2 Vocab 1","Pour prendre le train, on va à la ___.","gare","aéroport","station","piste","La gare est le bâtiment où arrivent et partent les trains."
"French A2 Vocab 1","Un document officiel pour voyager à l'étranger :","passeport","billet","valise","horaire","Le passeport est un document d'identité nécessaire pour voyager à l'étranger."
"French A2 Vocab 1","On achète un ___ pour monter dans le train.","billet","passeport","bagage","plan","Un billet est le ticket qui permet de voyager."
"French A2 Vocab 1","Le sac où on met ses vêtements pour voyager :","valise","carte","billet","quai","On met ses affaires dans une valise quand on part en voyage."
"French A2 Vocab 1","L'endroit dans la gare où le train s'arrête :","quai","piste","trottoir","couloir","Les passagers attendent le train sur le quai."
"French A2 Vocab 1","Le voyage en avion s'appelle un ___.","vol","trajet","tour","pas","Un vol est un voyage effectué en avion."
"French A2 Vocab 1","La personne qui conduit un taxi :","chauffeur","pilote","marin","passager","Le chauffeur conduit une voiture ou un taxi."
"French A2 Vocab 1","La personne qui pilote un avion :","pilote","chauffeur","conducteur","facteur","Le pilote est celui qui conduit un avion."
"French A2 Vocab 1","Pour aller à l'hôtel, on doit d'abord faire une ___.","réservation","addition","commande","livraison","On fait une réservation pour garder une chambre à l'hôtel."
"French A2 Vocab 1","À l'hôtel, on dort dans une ___.","chambre","cuisine","salle","entrée","La chambre est la pièce où se trouve le lit."
"French A2 Vocab 1","Un voyage organisé pour visiter une ville :","excursion","réunion","addition","facture","Une excursion est une sortie touristique."
"French A2 Vocab 1","Pour savoir où aller dans une ville inconnue, on regarde un ___.","plan","livre","journal","menu","Un plan montre les rues et les monuments d'une ville."
"French A2 Vocab 1","Le contraire de 'loin' :","près","devant","sous","haut","'Près' signifie à courte distance ; 'loin' signifie à grande distance."
"French A2 Vocab 1","'Tournez à ___' : le côté opposé de la droite.","gauche","droit","devant","derrière","La gauche est le côté opposé à la droite."
"French A2 Vocab 1","Continuez ___ jusqu'au feu rouge.","tout droit","à gauche","en arrière","autour","'Tout droit' signifie sans tourner, en ligne droite."
"French A2 Vocab 1","Le contraire de 'derrière' :","devant","dessous","loin","près","'Devant' indique l'avant ; 'derrière' indique l'arrière."
"French A2 Vocab 1","La boulangerie est ___ de la pharmacie (entre deux bâtiments voisins).","à côté","loin","devant","sous","'À côté de' signifie juste à la proximité immédiate."
"French A2 Vocab 1","Le chat est ___ la table (il se cache par terre).","sous","sur","dans","entre","'Sous' indique une position en dessous de quelque chose."
"French A2 Vocab 1","Le livre est ___ la table (il est posé dessus).","sur","sous","dans","entre","'Sur' indique une position au-dessus, en contact."
"French A2 Vocab 1","La banque est ___ la poste et l'école (au milieu des deux).","entre","sur","sous","devant","'Entre' indique une position au milieu de deux choses."
"French A2 Vocab 1","Pour aller à la gare, prenez la première rue à droite, puis ___ la rivière.","traversez","montez","descendez","fermez","'Traverser' signifie aller d'un côté à l'autre."
"French A2 Vocab 1","Un endroit où plusieurs rues se rencontrent :","carrefour","trottoir","quai","couloir","Un carrefour est le point où se croisent plusieurs rues."
"French A2 Vocab 1","Le signal rouge, orange et vert pour les voitures :","feu","panneau","phare","lampe","Un feu (de signalisation) règle la circulation."
"French A2 Vocab 1","La partie de la rue où marchent les piétons :","trottoir","route","piste","quai","Le trottoir est réservé aux piétons."
"French A2 Vocab 1","Pardon, je cherche la ___ Victor Hugo.","rue","voiture","ville","porte","Une rue est une voie dans une ville."
"French A2 Vocab 1","Une grande voie entre deux villes :","route","chambre","page","ligne","Une route relie les villes entre elles."
"French A2 Vocab 1","'La pharmacie est ___' : très proche d'ici.","tout près","très loin","au-dessus","en retard","'Tout près' signifie à très courte distance."
"French A2 Vocab 1","Excusez-moi, où se ___ la gare ?","trouve","met","prend","fait","'Où se trouve...' est la façon standard de demander un lieu."
"French A2 Vocab 1","Pour monter au deuxième étage, vous pouvez prendre l'___.","ascenseur","escalier","entrée","fenêtre","L'ascenseur est une cabine qui monte et descend automatiquement."
"French A2 Vocab 1","Le véhicule à deux roues qu'on fait avancer avec les pieds :","vélo","voiture","avion","bateau","Un vélo (ou bicyclette) a deux roues et des pédales."
"French A2 Vocab 1","Un grand véhicule public qui transporte beaucoup de personnes en ville :","bus","taxi","moto","vélo","Le bus est un transport en commun urbain."
"French A2 Vocab 1","Le transport souterrain des grandes villes :","métro","train","tramway","bateau","Le métro circule sous terre dans les grandes villes."
"French A2 Vocab 1","Une voiture qu'on paie pour nous conduire quelque part :","taxi","bus","camion","vélo","Un taxi transporte un client contre paiement."
