"title","question","correct","wrong1","wrong2","wrong3","explanation"
"French B2 Grammar 1","Je suis content que tu ___ venir hier soir.","aies pu","ayes pu","aies peu","aie pus","Subjonctif passé 2e pers. sing.: 'aies' + participe 'pu'. 'ayes' et 'aies peu' n'existent pas; 'pus' n'est pas le participe passé de 'pouvoir'."
"French B2 Grammar 1","Il est dommage qu'elle ___ avant la fin du film.","soit partie","soie partie","sois partie","soit partis","Subjonctif passé 3e pers. sing. féminin: 'soit partie'. 'soie' n'existe pas; 'sois' est 2e pers.; 'partis' ne s'accorde pas avec 'elle'."
"French B2 Grammar 1","Je doute qu'ils ___ le message à temps.","aient reçu","ayent reçu","aient recevu","aient reçus","Subjonctif passé 3e pers. plur.: 'aient reçu'. 'ayent' n'existe pas; 'recevu' n'existe pas; le participe ne s'accorde pas sans COD antéposé."
"French B2 Grammar 1","Bien que nous ___ beaucoup travaillé, nous n'avons pas fini.","ayons","ayions","aillons","avions eu","'Bien que' + subjonctif. Subjonctif présent 1re pers. plur. de 'avoir' = 'ayons'. 'ayions' et 'aillons' n'existent pas."
"French B2 Grammar 1","Je regrette que tu ne ___ pas venu hier.","sois","soies","soit","soyes","Subjonctif présent 2e pers. sing. de 'être' = 'sois'. 'soies', 'soyes' n'existent pas; 'soit' est 3e pers."
"French B2 Grammar 1","Il est possible qu'elle ___ déjà terminé son travail.","ait","aie","aies","aye","Subjonctif présent 3e pers. sing. de 'avoir' = 'ait'. 'aie' est 1re pers.; 'aies' est 2e pers.; 'aye' n'existe pas."
"French B2 Grammar 1","C'est la meilleure décision que nous ___ jamais prise.","ayons prise","avons prisent","ayions prise","aillons pris","Après un superlatif, subjonctif: 'ayons prise' (accord avec 'décision'). Les autres formes sont inexistantes ou mal accordées."
"French B2 Grammar 1","Je ne pense pas qu'il ___ la vérité.","ait dit","ait dis","aye dit","ait dist","Subjonctif passé 3e pers. sing.: 'ait dit'. Le participe passé de 'dire' est 'dit'; 'dis', 'dist' ne sont pas des participes; 'aye' n'existe pas."
"French B2 Grammar 1","Nous sommes surpris que vous ___ si vite.","soyez arrivés","soyiez arrivés","soyez arriver","soyez arrivez","Subjonctif passé 2e pers. plur.: 'soyez arrivés'. 'soyiez' n'existe pas; 'arriver' est l'infinitif; 'arrivez' est l'indicatif."
"French B2 Grammar 1","Il faut qu'elle ___ fini avant midi.","ait","aye","aies","ayt","Subjonctif présent 3e pers. sing. de 'avoir' = 'ait'. Les autres formes n'existent pas."
"French B2 Grammar 1","Il a dit qu'il ___ fatigué.","était","étais","étaient","serait été","Concordance: principal au passé + simultanéité → imparfait 3e pers. sing. 'était'. 'étais' est 1re/2e pers.; 'étaient' est pluriel; 'serait été' n'existe pas."
"French B2 Grammar 1","Elle m'a expliqué qu'elle ___ le lendemain.","partirait","partirais","partirait partir","partiraient","Futur dans le passé = conditionnel présent 3e pers. sing. 'partirait'. 'partirais' est 1re/2e pers.; 'partiraient' est pluriel; la 3e forme est nonsense."
"French B2 Grammar 1","Il a affirmé qu'il ___ déjà vu ce film.","avait","avais","avaient","auras","Antériorité dans le passé = plus-que-parfait. Auxiliaire 'avoir' à l'imparfait 3e pers. sing. = 'avait'. Les autres formes sont mal conjuguées."
