"title","question","correct","wrong1","wrong2","wrong3","explanation"
"French A2+ Vocab 2","Où peut-on emprunter des livres gratuitement ?","à la bibliothèque","à la boulangerie","à la pharmacie","à la gare","La bibliothèque est le lieu où on emprunte des livres."
"French A2+ Vocab 2","Où achète-t-on du pain ?","à la boulangerie","à la banque","au commissariat","à la mairie","La boulangerie est le magasin qui vend du pain."
"French A2+ Vocab 2","Où va-t-on pour prendre le train ?","à la gare","à l'aéroport","au port","à l'arrêt de bus","Les trains partent et arrivent à la gare."
"French A2+ Vocab 2","Où achète-t-on des médicaments ?","à la pharmacie","à la librairie","à la poste","au marché","La pharmacie vend des médicaments."
"French A2+ Vocab 2","Comment s'appelle le bâtiment où travaille le maire ?","la mairie","l'hôpital","le musée","l'école","La mairie (ou hôtel de ville) est le bâtiment de l'administration municipale."
"French A2+ Vocab 2","Où envoie-t-on une lettre ?","à la poste","à la piscine","au cinéma","au stade","La poste s'occupe du courrier et des colis."
"French A2+ Vocab 2","Comment s'appelle une grande rue avec des arbres et des magasins ?","un boulevard","un sentier","un pont","un carrefour","Un boulevard est une large avenue souvent bordée d'arbres."
"French A2+ Vocab 2","Quel lieu est entouré de bâtiments et souvent utilisé pour se rencontrer en ville ?","une place","une forêt","une plage","une colline","Une place est un espace ouvert en ville, souvent au centre."
"French A2+ Vocab 2","Comment s'appelle la structure qui permet de traverser une rivière ?","un pont","un carrefour","un trottoir","un feu","Un pont traverse une rivière ou une vallée."
"French A2+ Vocab 2","Où marchent les piétons dans la rue ?","sur le trottoir","sur la route","sur le toit","sur le pont","Le trottoir est la partie de la rue réservée aux piétons."
"French A2+ Vocab 2","Comment s'appelle l'endroit où deux rues se croisent ?","un carrefour","un virage","un balcon","un jardin","Un carrefour est l'intersection de plusieurs rues."
"French A2+ Vocab 2","Quel objet règle la circulation aux carrefours ?","un feu","un panneau de bois","une fenêtre","une porte","Un feu (tricolore) contrôle la circulation avec ses couleurs rouge, orange et vert."
"French A2+ Vocab 2","Où gare-t-on une voiture en ville ?","dans un parking","dans un placard","dans un tiroir","dans une armoire","Un parking est un espace prévu pour garer les voitures."
"French A2+ Vocab 2","Comment s'appelle un petit magasin où on achète des journaux ?","un kiosque","un hangar","un clocher","un trottoir","Un kiosque à journaux vend la presse et parfois des cigarettes."
"French A2+ Vocab 2","Comment s'appelle le centre historique d'une ville ?","le centre-ville","la banlieue","la campagne","la côte","Le centre-ville est la partie centrale, souvent historique, d'une ville."
"French A2+ Vocab 2","Comment s'appelle la zone autour d'une grande ville ?","la banlieue","le désert","la vallée","le sommet","La banlieue entoure une grande ville."
"French A2+ Vocab 2","Quel grand groupe d'arbres trouve-t-on à la campagne ?","une forêt","une plage","une île","un glacier","Une forêt est un grand espace couvert d'arbres."
"French A2+ Vocab 2","Comment s'appelle une petite élévation de terrain ?","une colline","une rivière","une prairie","une grotte","Une colline est plus petite qu'une montagne."
"French A2+ Vocab 2","Quelle grande étendue d'eau salée entoure les continents ?","l'océan","le lac","l'étang","le ruisseau","L'océan est une vaste étendue d'eau salée."
"French A2+ Vocab 2","Comment s'appelle une étendue d'eau douce entourée de terre ?","un lac","une mer","un océan","une cascade","Un lac est une étendue d'eau douce à l'intérieur des terres."
"French A2+ Vocab 2","Comment s'appelle un cours d'eau qui se jette dans la mer ?","un fleuve","une montagne","une forêt","une falaise","Un fleuve est un grand cours d'eau qui se jette dans la mer."
"French A2+ Vocab 2","Comment s'appelle le bord de la mer où on se baigne ?","la plage","le sommet","la grotte","la prairie","La plage est la zone de sable au bord de la mer."
"French A2+ Vocab 2","Quelle grande formation rocheuse très haute trouve-t-on dans les Alpes ?","une montagne","une rivière","une île","une vallée","Une montagne est une élévation importante du relief."
"French A2+ Vocab 2","Comment s'appelle le terrain entre deux montagnes ?","une vallée","un sommet","une falaise","un glacier","Une vallée est la zone basse entre des montagnes."
"French A2+ Vocab 2","Comment s'appelle une terre entourée d'eau de tous les côtés ?","une île","une péninsule","une baie","une dune","Une île est entourée d'eau de tous les côtés."
"French A2+ Vocab 2","Comment s'appelle une chute d'eau naturelle ?","une cascade","une source","un marais","un rocher","Une cascade est une chute d'eau d'une rivière."
"French A2+ Vocab 2","Comment s'appelle un petit cours d'eau ?","un ruisseau","un océan","un lac","un glacier","Un ruisseau est un petit cours d'eau naturel."
"French A2+ Vocab 2","Comment s'appelle un grand espace d'herbe à la campagne ?","une prairie","une falaise","une grotte","une dune","Une prairie est un terrain couvert d'herbe."
"French A2+ Vocab 2","Comment s'appelle le bord rocheux et vertical d'une côte ?","une falaise","une plage","une vallée","une forêt","Une falaise est une paroi rocheuse abrupte, souvent au bord de la mer."
"French A2+ Vocab 2","Comment s'appelle le ciel quand il n'y a pas de nuages ?","dégagé","nuageux","orageux","brumeux","Un ciel dégagé est clair, sans nuages."
"French A2+ Vocab 2","Comment s'appelle un paysage très sec avec du sable ?","un désert","une forêt","un marais","un glacier","Un désert est une région très sèche, souvent sablonneuse."
"French A2+ Vocab 2","Un homme qui mesure 1m95 est...","grand","petit","court","bas","'Grand' décrit une personne de haute taille."
"French A2+ Vocab 2","Une personne qui mesure 1m55 est plutôt...","petite","haute","longue","large","'Petite' décrit une personne de faible taille."
"French A2+ Vocab 2","Quelqu'un qui pèse beaucoup est...","gros","mince","maigre","fin","'Gros' décrit une personne avec beaucoup de poids."
"French A2+ Vocab 2","Quelqu'un de très fin, avec peu de poids, est...","mince","gros","large","épais","'Mince' décrit une personne avec peu de graisse."
