"title","question","correct","wrong1","wrong2","wrong3","explanation"
"French A1+ Vocab 2","Quel vêtement porte-t-on sur les jambes ?","un pantalon","un chapeau","une écharpe","une ceinture","Le pantalon couvre les deux jambes."
"French A1+ Vocab 2","Quel vêtement couvre le haut du corps et a des manches longues ?","une chemise","une jupe","des chaussettes","une casquette","Une chemise a des manches et se porte sur le torse."
"French A1+ Vocab 2","Qu'est-ce qu'une femme porte parfois à la place d'un pantalon ?","une jupe","une cravate","un gant","une botte","Une jupe se porte autour de la taille et couvre les jambes."
"French A1+ Vocab 2","Qu'est-ce qu'on met aux pieds pour sortir dans la rue ?","des chaussures","des lunettes","des gants","des boucles","Les chaussures protègent les pieds quand on marche."
"French A1+ Vocab 2","Quel vêtement chaud porte-t-on en hiver par-dessus une chemise ?","un pull","un short","un maillot","une jupe","Un pull est en laine et tient chaud en hiver."
"French A1+ Vocab 2","Qu'est-ce qu'on porte autour du cou quand il fait froid ?","une écharpe","une chaussette","un pantalon","un sac","L'écharpe couvre le cou pour protéger du froid."
"French A1+ Vocab 2","Qu'est-ce qu'on met sur les mains quand il fait très froid ?","des gants","des bottes","des chapeaux","des ceintures","Les gants couvrent les mains et les protègent du froid."
"French A1+ Vocab 2","Quel vêtement long porte-t-on en hiver pour sortir ?","un manteau","un short","un tee-shirt","une sandale","Un manteau est un vêtement long et chaud pour l'hiver."
"French A1+ Vocab 2","Qu'est-ce qu'on porte pour aller nager à la piscine ?","un maillot de bain","un pyjama","une cravate","un bonnet","Le maillot de bain se porte dans l'eau."
"French A1+ Vocab 2","Quel vêtement court porte-t-on en été quand il fait chaud ?","un short","un manteau","des bottes","une écharpe","Le short est un pantalon court pour l'été."
"French A1+ Vocab 2","Qu'est-ce qu'on porte pour dormir la nuit ?","un pyjama","un costume","un imperméable","une cravate","Le pyjama est le vêtement qu'on porte au lit."
"French A1+ Vocab 2","Quel accessoire les hommes portent-ils autour du cou avec une chemise élégante ?","une cravate","une ceinture","un gant","une chaussette","La cravate se noue autour du cou par-dessus la chemise."
"French A1+ Vocab 2","Qu'est-ce qu'on porte autour de la taille pour tenir un pantalon ?","une ceinture","une écharpe","une cravate","une chaussure","La ceinture passe dans les passants du pantalon."
"French A1+ Vocab 2","Quelles chaussures hautes porte-t-on quand il pleut ?","des bottes","des sandales","des chaussettes","des lunettes","Les bottes sont hautes et protègent les pieds de la pluie."
"French A1+ Vocab 2","Qu'est-ce qu'on met aux pieds avant de mettre les chaussures ?","des chaussettes","des gants","des cravates","des chapeaux","Les chaussettes se portent directement sur les pieds sous les chaussures."
"French A1+ Vocab 2","Comment appelle-t-on les vêtements élégants qu'un homme porte pour un mariage ?","un costume","un pyjama","un maillot","un short","Un costume est composé d'une veste et d'un pantalon assortis."
"French A1+ Vocab 2","Quel vêtement porte-t-on quand il pleut pour rester sec ?","un imperméable","un pull","un short","un maillot","L'imperméable est un manteau qui ne laisse pas passer la pluie."
"French A1+ Vocab 2","Quelles chaussures ouvertes porte-t-on à la plage en été ?","des sandales","des bottes","des gants","des écharpes","Les sandales sont des chaussures ouvertes pour l'été."
