"title","question","correct","wrong1","wrong2","wrong3","explanation"
"French A1 Grammar 2","Marc et moi, nous ___ souvent au restaurant le samedi soir. (manger)","mangeons","mangons","manges","mangez","Les verbes en -ger gardent le 'e' devant -ons : nous mangeons."
"French A1 Grammar 2","Toi et ta sœur, vous ___ très bien le piano. (jouer)","jouez","jouent","jouons","joues","'Toi et ta sœur' = 'vous' : vous jouez."
"French A1 Grammar 2","Les enfants ___ dans le jardin depuis une heure. (chanter)","chantent","chante","chantes","chantons","Avec 'les enfants' (= ils), la terminaison est -ent : chantent."
"French A1 Grammar 2","Nous ___ la leçon avec le professeur. (commencer)","commençons","commencons","commencez","commencions","Les verbes en -cer prennent 'ç' devant -ons : nous commençons."
"French A1 Grammar 2","Mon frère et son ami ___ toujours au football. (gagner)","gagnent","gagne","gagnes","gagnons","'Mon frère et son ami' = ils : gagnent."
"French A1 Grammar 2","Vous ___ beaucoup pendant les examens. (réfléchir)","réfléchissez","réfléchez","réflechez","réflechissent","Les verbes en -ir type 'finir' : vous réfléchissez."
"French A1 Grammar 2","Les étudiants ___ les questions du professeur. (comprendre)","comprennent","comprendent","comprenent","comprends","'Comprendre' est irrégulier : ils comprennent (double n)."
"French A1 Grammar 2","Elle ___ le train à la gare. (prendre)","prend","prends","prendt","prende","Avec 'elle', 'prendre' donne 'prend', sans -t final ajouté."
"French A1 Grammar 2","Mes parents ___ très fatigués ce soir.","sont","est","sommes","êtes","'Mes parents' = ils : ils sont fatigués."
"French A1 Grammar 2","Toi et moi, nous ___ de bons amis.","sommes","êtes","sont","suis","'Toi et moi' = nous : nous sommes."
"French A1 Grammar 2","Qui ___ -tu ? Je suis Marie.","es","est","suis","êtes","Avec 'tu', 'être' devient 'es' : qui es-tu ?"
"French A1 Grammar 2","Marc et Anne ___ mes voisins depuis longtemps.","sont","est","sommes","ont","'Marc et Anne' = ils : ils sont."
"French A1 Grammar 2","Vous ___ en retard, monsieur !","êtes","est","es","sommes","Avec 'vous' de politesse, 'être' donne 'êtes'."
"French A1 Grammar 2","Ma mère et ma tante ___ dans la cuisine.","sont","est","sommes","êtez","'Ma mère et ma tante' = elles : elles sont."
"French A1 Grammar 2","Nous ___ faim et soif après le match.","avons","sommes","ont","avez","Pour 'avoir faim/soif', on utilise 'avoir' : nous avons."
"French A1 Grammar 2","Mes cousins ___ beaucoup de jouets.","ont","sont","a","avons","'Mes cousins' = ils : ils ont."
