"title","question","correct","wrong1","wrong2","wrong3","explanation"
"French A1+ Grammar 1","Je ___ à l'école.","vais","va","vas","allons","Avec 'je', le verbe 'aller' devient 'vais'."
"French A1+ Grammar 1","Tu ___ au cinéma ce soir ?","vas","vais","va","allez","Avec 'tu', 'aller' devient 'vas'."
"French A1+ Grammar 1","Nous ___ à Paris demain.","allons","allez","vont","vas","Avec 'nous', 'aller' devient 'allons'."
"French A1+ Grammar 1","Vous ___ du sport ?","faites","faisez","fait","faisent","Avec 'vous', 'faire' devient 'faites' (forme irrégulière)."
"French A1+ Grammar 1","Elle ___ un gâteau.","fait","fais","font","faite","Avec 'elle', 'faire' devient 'fait'."
"French A1+ Grammar 1","Je ___ de Madrid.","viens","vient","venons","venir","Avec 'je', 'venir' devient 'viens'."
"French A1+ Grammar 1","Nous ___ de la maison.","venons","venez","viennent","venont","Avec 'nous', 'venir' devient 'venons'."
"French A1+ Grammar 1","Ils ___ d'Italie.","viennent","viens","venent","vient","Avec 'ils', 'venir' devient 'viennent'."
"French A1+ Grammar 1","Je ___ le bus tous les jours.","prends","prend","prenne","prens","Avec 'je', 'prendre' devient 'prends'."
"French A1+ Grammar 1","Vous ___ un café ?","prenez","prendez","prends","prenent","Avec 'vous', 'prendre' devient 'prenez'."
"French A1+ Grammar 1","Je ___ venir avec toi.","peux","peut","peus","pouve","Avec 'je', 'pouvoir' devient 'peux'."
"French A1+ Grammar 1","Il ___ parler français.","peut","peux","peus","pouve","Avec 'il', 'pouvoir' devient 'peut'."
"French A1+ Grammar 1","Je ___ un café, s'il vous plaît.","veux","veut","voule","veus","Avec 'je', 'vouloir' devient 'veux'."
"French A1+ Grammar 1","Nous ___ partir maintenant.","voulons","voulez","veulent","voulent","Avec 'nous', 'vouloir' devient 'voulons'."
"French A1+ Grammar 1","Je parle ___ professeur.","du","de le","des","à le","'de + le' se contracte en 'du'."
"French A1+ Grammar 1","Il mange ___ pain.","du","de le","des","de la","'du' est la contraction de 'de + le' devant un nom masculin."
"French A1+ Grammar 1","Je voudrais ___ pommes.","des","de les","du","de la","'Des' est l'article indéfini pluriel (= quelques, certaines). 'Du' est masculin singulier ; 'de les' n'existe pas (il faut contracter en 'des') ; 'de la' est féminin singulier."
"French A1+ Grammar 1","Nous parlons ___ enfants.","des","de les","du","de la","'de + les' devient toujours 'des'."
"French A1+ Grammar 1","Je vais ___ cinéma.","au","à le","du","en le","'à + le' se contracte en 'au'."
"French A1+ Grammar 1","Elle va ___ marché.","au","à le","aux","en le","'au' est la contraction de 'à + le'."
"French A1+ Grammar 1","Il parle ___ élèves.","aux","à les","des","au","'à + les' se contracte en 'aux'."
"French A1+ Grammar 1","Je donne un livre ___ enfants.","aux","à les","des","au","'à + les' devient toujours 'aux'."
"French A1+ Grammar 1","Nous allons ___ États-Unis.","aux","à les","au","en les","'à + les' devant un nom pluriel devient 'aux'."
"French A1+ Grammar 1","C'est le livre ___ professeur.","du","de le","des","à le","On dit 'du professeur', contraction de 'de + le'."
"French A1+ Grammar 1","Voici ___ livre.","mon","ma","mes","mien","'mon' s'utilise avec un nom masculin singulier."
"French A1+ Grammar 1","J'aime ___ mère.","ma","mon","mes","mienne","'ma' s'utilise avec un nom féminin singulier."
"French A1+ Grammar 1","Ce sont ___ parents.","mes","mon","ma","mien","'mes' s'utilise avec un nom pluriel."
"French A1+ Grammar 1","Tu as ___ stylo ?","ton","ta","tes","tien","'ton' s'utilise avec un nom masculin singulier."
"French A1+ Grammar 1","Où est ___ sœur ?","ta","ton","tes","tienne","'ta' s'utilise avec un nom féminin singulier."
"French A1+ Grammar 1","J'aime ___ amis.","tes","ton","ta","tiens","'tes' s'utilise avec un nom pluriel."
"French A1+ Grammar 1","Il cherche ___ chien.","son","sa","ses","sien","'son' s'utilise avec un nom masculin singulier."
"French A1+ Grammar 1","Elle appelle ___ mère.","sa","son","ses","sienne","'sa' s'utilise avec un nom féminin singulier."
"French A1+ Grammar 1","Paul aime ___ enfants.","ses","son","sa","siens","'ses' s'utilise avec un nom pluriel."
"French A1+ Grammar 1","___ maison est grande.","Notre","Nos","Notres","Nôtre","'notre' est possessif pour 'nous' + nom singulier."
"French A1+ Grammar 1","___ amis sont gentils.","Nos","Notre","Notres","Nôtres","'nos' est le possessif pluriel pour 'nous'."
"French A1+ Grammar 1","___ voiture est neuve.","Votre","Vos","Votres","Vôtre","'votre' est possessif pour 'vous' + nom singulier."
"French A1+ Grammar 1","___ enfants sont là.","Leurs","Leur","Leures","Leur's","Avec un nom pluriel, on utilise 'leurs'."
"French A1+ Grammar 1","C'est ___ maison (à eux).","leur","leurs","leure","leur's","Avec un nom singulier, on utilise 'leur'."
"French A1+ Grammar 1","___ tu habites à Paris ?","Est-ce que","Est-ce","Que est-ce","Es-ce que","'Est-ce que' se place au début d'une question."
"French A1+ Grammar 1","___ vous parlez français ?","Est-ce que","Est que","Ce que","Est-ce","'Est-ce que' introduit une question oui/non."
"French A1+ Grammar 1","Quelle est la forme correcte avec inversion ?","Parles-tu français ?","Tu parles-français ?","Parle-tu français ?","Parles tu français ?","Dans l'inversion, on met le verbe avant le pronom avec un trait d'union."
"French A1+ Grammar 1","Quelle est la forme correcte avec inversion ?","Avez-vous faim ?","Vous avez-faim ?","Avez vous faim ?","Av-vous faim ?","Inversion : verbe + trait d'union + pronom."
"French A1+ Grammar 1","Quelle est la forme correcte avec inversion ?","Habite-t-il ici ?","Habite-il ici ?","Habit-il ici ?","Habites-il ici ?","On ajoute un '-t-' entre deux voyelles à la 3e personne."
"French A1+ Grammar 1","Question avec intonation : quelle forme est correcte ?","Tu viens ?","Viens tu ?","Est tu viens ?","Que tu viens ?","À l'oral, on peut poser une question avec l'intonation seulement."
"French A1+ Grammar 1","___ habites-tu ?","Où","Que","Qui","Quand","'Où' demande un lieu."
"French A1+ Grammar 1","___ arrives-tu ?","Quand","Où","Qui","Que","'Quand' demande un moment ou une date."
"French A1+ Grammar 1","___ est à la porte ?","Qui","Que","Où","Quand","'Qui' demande une personne."
"French A1+ Grammar 1","___ fais-tu ?","Que","Qui","Où","Quand","'Que' demande une chose ou une action."
"French A1+ Grammar 1","___ ça va ?","Comment","Où","Qui","Que","'Comment' demande la manière ou l'état."
"French A1+ Grammar 1","___ tu pleures ?","Pourquoi","Comment","Où","Qui","'Pourquoi' demande la raison ou la cause."
