"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Média : présentateur","Quelle personne présente les informations à la télévision ?","le présentateur","le spectateur","le lecteur","le téléspectateuse","Le présentateur anime le journal télévisé. 'Téléspectateuse' n'existe pas."
"Média : brève","Comment appelle-t-on un article court qui donne les dernières informations ?","une brève","une brefve","une brefe","une brève information court","Une 'brève' est une courte information. Les autres formes sont orthographiquement incorrectes."
"Média : télécommande","Que fait-on avec une télécommande ?","changer de chaîne","changer la chaine de","changer des chaînes le","changer de chaînement","On utilise la télécommande pour changer de chaîne. Les autres formulations sont agrammaticales."
"Média : éditorial","Comment s'appelle la page d'un journal qui contient les opinions de la rédaction ?","l'éditorial","l'éditoriale","l'éditoriel","l'éditoriaux","'L'éditorial' est masculin singulier. Les autres formes sont incorrectes."
"Média : interviewer","Que fait un journaliste quand il pose des questions à quelqu'un pour un article ?","il interviewe","il interviewt","il intervoit","il interview","Le verbe 'interviewer' se conjugue régulièrement : 'il interviewe'."
"Culture : critique","Complétez : 'Ce film a reçu d'excellentes ___ dans la presse.'","critiques","critiquages","critiquations","critiqueries","'Une critique' est un article qui juge une œuvre. Les autres formes n'existent pas."
"Média : journaliste","Comment appelle-t-on la personne qui écrit des articles pour un journal ?","un journaliste","un journalier","un journalisme","un journaleur","'Journaliste' désigne la profession. 'Journalier' veut dire 'quotidien' ; les autres sont inventés."
"Média : quotidien","Que signifie 'un quotidien' ?","un journal qui paraît chaque jour","un journal qui paraît chaque semaine","un journal qui paraît chaque mois","un journal qui paraît chaque année","'Un quotidien' (de 'quotidie', chaque jour) paraît tous les jours, contrairement à l'hebdomadaire ou au mensuel."
"Média : magazine","Complétez : 'J'ai lu cette information dans un ___ féminin.'","magazine","magasin","magazin","magasine","'Un magazine' est une publication périodique. 'Un magasin' est une boutique."
"Média : zapper","Que fait-on quand on 'zappe' ?","on change rapidement de chaîne","on éteint la télévision","on enregistre une émission","on augmente le volume","'Zapper' signifie changer rapidement de chaîne avec la télécommande."
"Média : débat","Comment appelle-t-on une émission où des invités débattent ?","un débat","un débatage","une débatte","un débattement","'Un débat' est la forme correcte. Les autres dérivations n'existent pas."
"Média : en direct","Que signifie 'en direct' à la télévision ?","diffusé au moment même","diffusé en avance","diffusé sans son","diffusé en dessin animé","'En direct' signifie que l'émission est diffusée en temps réel, sans enregistrement préalable."
"Média : taux d'écoute","Complétez : 'Les ___ d'écoute mesurent le nombre d'auditeurs.'","taux","touts","tauxs","taut","'Le taux d'écoute' indique l'audience. Les autres formes sont orthographiquement fausses."
"Média : faits divers","Que publie-t-on dans la rubrique 'faits divers' ?","des événements locaux et insolites","des articles scientifiques","des annonces de mariage","des recettes de cuisine","Les 'faits divers' rapportent des événements locaux, souvent insolites ou dramatiques."
"Média : la une","Quel mot désigne un 'titre de journal' accrocheur ?","une une","un unement","une unité journalistique","un unage","'La une' est la première page d'un journal. Les autres termes sont inventés."
"Culture : amateur d'art","Comment appelle-t-on une personne qui va souvent au musée ?","un amateur d'art","un amatrice d'art","un amateuse d'art","un amatif d'art","'Un amateur' est la forme correcte au masculin. Les autres formes sont incorrectes."
"Culture : galerie d'art","Que fait-on dans une galerie d'art ?","on regarde des œuvres","on regardent des œuvres","on regarder des œuvres","on regardes des œuvres","'On regarde' est la conjugaison correcte à la 3e personne du singulier. Les autres sont fautives."
"Culture : pièce de théâtre","Complétez : 'Cette ___ de théâtre est jouée depuis un an.'","pièce","pièced","piècement","piècerie","'Une pièce de théâtre' est l'expression consacrée. Les autres mots n'existent pas."
"Culture : patrimoine","Comment appelle-t-on l'ensemble des traditions d'un peuple ?","le patrimoine","le patrimonial","le patrimoinage","le patrimonie","'Le patrimoine' désigne l'héritage culturel. 'Patrimonial' est un adjectif ; les autres n'existent pas."
"Culture : exposition","Quel mot désigne une exposition temporaire ?","une exposition","un expositionnement","une expositive","un expositement","'Une exposition' est la forme correcte. Les autres dérivations sont inventées."
"Culture : metteur en scène","Que fait un metteur en scène ?","il dirige une pièce ou un film","il écrit des romans","il compose de la musique","il sculpte des statues","Le metteur en scène dirige les acteurs et la mise en scène au théâtre ou au cinéma."
"Culture : dramaturge","Complétez : 'Molière est un ___ français célèbre.'","dramaturge","dramaturgien","dramaturgeur","dramaturgiste","'Un dramaturge' écrit des pièces de théâtre. Les autres formes sont incorrectes."
"Culture : concert","Comment appelle-t-on un spectacle de musique en public ?","un concert","un concerte","un concertement","un concerté","'Un concert' est la forme correcte. Les autres n'existent pas comme noms."
"Culture : œuvre","Que signifie 'une œuvre' dans un contexte artistique ?","une création artistique","un travail manuel simple","un outil de cuisine","un livre de recettes","'Une œuvre' désigne une création artistique (tableau, livre, sculpture, etc.)."
"Culture : traduit","Complétez : 'Ce roman a été ___ en dix langues.'","traduit","traduisé","traducté","tradui","Le participe passé de 'traduire' est 'traduit'. Les autres formes sont fautives."
"Culture : best-seller","Comment appelle-t-on un livre que beaucoup de gens achètent ?","un best-seller","un best-selleur","un best-selling","un best-seleur","'Un best-seller' est l'emprunt anglais consacré en français."
"Culture : comédien","Que fait un comédien ?","il joue des rôles","il joues des rôles","il jouent des rôles","il jouer des rôles","'Il joue' est la bonne conjugaison. Les autres sont fautives."
"Culture : festival de Cannes","Complétez : 'Le festival de Cannes récompense les meilleurs ___.'","films","filmes","filmage","filmaisons","Le pluriel de 'film' est 'films'. Les autres formes n'existent pas."
"Culture : paroles","Comment appelle-t-on les paroles d'une chanson ?","les paroles","les parolages","les parolements","les paroleries","'Les paroles' désignent le texte d'une chanson. Les autres mots sont inventés."
"Culture : bande-annonce","Que signifie 'la bande-annonce' d'un film ?","un court extrait promotionnel","le générique de fin","la musique principale","le scénario complet","'La bande-annonce' est un court montage qui présente le film avant sa sortie."
"Culture : musée","Complétez : 'Ce tableau se trouve au ___ du Louvre.'","musée","musé","muséage","musien","'Un musée' prend deux 'é'. Les autres formes n'existent pas."
