"title","question","correct","wrong1","wrong2","wrong3","explanation"
"French A2 Grammar 2","J'ai ___ le train de huit heures.","pris","prendu","prit","prendre","Participe passé irrégulier de 'prendre' = 'pris'."
"French A2 Grammar 2","Elle a ___ la porte doucement.","ouvert","ouvri","ouvré","ouvrit","Participe passé irrégulier de 'ouvrir' = 'ouvert'."
"French A2 Grammar 2","Nous avons ___ un cadeau à Julie.","offert","offri","offrit","offru","Participe passé irrégulier de 'offrir' = 'offert'."
"French A2 Grammar 2","Tu as ___ mes lunettes sur la table ?","mis","mit","metté","mettu","Participe passé irrégulier de 'mettre' = 'mis'."
"French A2 Grammar 2","Ils n'ont pas ___ venir à la réunion.","pu","peuvu","puvé","pouvu","Participe passé irrégulier de 'pouvoir' = 'pu'."
"French A2 Grammar 2","J'ai ___ partir plus tôt que prévu.","dû","devu","du","devé","Participe passé irrégulier de 'devoir' = 'dû' (avec accent)."
"French A2 Grammar 2","Elle a ___ rester chez elle.","voulu","voulé","veulu","vouli","Participe passé irrégulier de 'vouloir' = 'voulu'."
"French A2 Grammar 2","Vous avez ___ ce film au cinéma ?","vu","vi","voyu","voyé","Participe passé irrégulier de 'voir' = 'vu'."
"French A2 Grammar 2","Ce projet a ___ difficile pour tout le monde.","été","étu","étai","esté","Participe passé irrégulier de 'être' (avec 'avoir') = 'été'."
"French A2 Grammar 2","Les lettres que j'ai ___ sont sur le bureau.","écrites","écrit","écrits","écrite","COD 'les lettres' (fém. pl.) placé avant 'avoir' → accord : 'écrites'."
"French A2 Grammar 2","La voiture que nous avons ___ est rouge.","achetée","acheté","achetés","achetées","COD 'la voiture' (fém. sg.) placé avant → accord : 'achetée'."
"French A2 Grammar 2","Tu connais Anne ? Oui, je l'ai ___ hier.","vue","vu","vues","vus","COD 'l'' = Anne (fém. sg.) placé avant 'avoir' → 'vue'."
"French A2 Grammar 2","Mes clés ? Je les ai ___ dans mon sac.","mises","mis","mise","misés","COD 'les' (fém. pl.) placé avant → accord : 'mises'."
"French A2 Grammar 2","Les gâteaux ? Paul les a ___ ce matin.","faits","fait","faite","faits.","COD 'les' (masc. pl.) placé avant 'avoir' → 'faits'."
"French A2 Grammar 2","La chanson que tu as ___ est belle.","chantée","chanté","chantés","chantées","COD 'la chanson' placé avant → accord féminin singulier : 'chantée'."
"French A2 Grammar 2","Tu as lu ces livres ? Oui, je les ai ___.","lus","lu","lues","lisés","COD 'les' (masc. pl.) placé avant → 'lus'."
"French A2 Grammar 2","Elle est ___ chez le médecin ce matin.","allée","allé","allés","aller","'Aller' avec 'être' ; sujet féminin singulier → 'allée'."
"French A2 Grammar 2","Mes sœurs sont ___ très tard hier soir.","rentrées","rentré","rentrés","rentrée","Sujet féminin pluriel + 'être' → 'rentrées'."
"French A2 Grammar 2","Pierre et Marie sont ___ au musée.","allés","allées","allé","allée","Sujet mixte → masculin pluriel : 'allés'."
"French A2 Grammar 2","Elle est ___ dans l'escalier.","descendue","descendu","descendus","descendre","'Descendre' (intr.) avec 'être' ; fém. sg. → 'descendue'."
"French A2 Grammar 2","Les touristes sont ___ à l'hôtel à minuit.","arrivés","arrivé","arrivées","arriver","Sujet masc. pl. + 'être' → 'arrivés'."
"French A2 Grammar 2","Ma grand-mère est ___ en 1998.","née","né","nés","naître","'Naître' irrégulier avec 'être' ; fém. sg. → 'née'."
"French A2 Grammar 2","Elle s'est ___ devant le miroir.","lavée","lavé","lavés","laver","Verbe pronominal réfléchi, pas de COD après → accord avec sujet fém. : 'lavée'."
"French A2 Grammar 2","Elle s'est ___ les mains avant le repas.","lavé","lavée","lavées","lavés","COD 'les mains' placé APRÈS → pas d'accord : 'lavé'."
"French A2 Grammar 2","Marie s'est ___ une belle robe.","acheté","achetée","achetés","achetées","COD 'une belle robe' placé après → pas d'accord : 'acheté'."
"French A2 Grammar 2","Les filles se sont ___ à la fête.","amusées","amusé","amusés","amuser","'S'amuser' réfléchi, pas de COD après → accord avec sujet fém. pl. : 'amusées'."
"French A2 Grammar 2","Elles se sont ___ les dents.","brossé","brossées","brossés","brosser","COD 'les dents' placé après → pas d'accord : 'brossé'."
"French A2 Grammar 2","Nous nous sommes ___ très tôt ce matin. (groupe de femmes)","levées","levé","levés","levée","Sujet 'nous' fém. pl. + réfléchi sans COD après → 'levées'."
"French A2 Grammar 2","Ma mère s'est ___ dans la cuisine.","coupée","coupé","coupées","couper","'Se couper' réfléchi ; fém. sg., pas de COD après → 'coupée'."
"French A2 Grammar 2","Elle s'est ___ le doigt en cuisinant.","coupé","coupée","coupés","couper","COD 'le doigt' placé après → pas d'accord : 'coupé'."
"French A2 Grammar 2","Tu as appelé ta sœur ? Oui, je ___ ai appelée.","l'","la","le","lui","Devant voyelle 'la' → 'l'' ; et COD fém. placé avant → accord 'appelée'."
"French A2 Grammar 2","Ces photos, qui ___ a prises ?","les","leur","l'","la","COD 'ces photos' (fém. pl.) → 'les' ; accord 'prises'."
"French A2 Grammar 2","Tes cousins, tu ___ as invités ?","les","leur","l'","le","'Tes cousins' COD masc. pl. → 'les' ; accord 'invités'."
"French A2 Grammar 2","Cette lettre, je ne ___ ai pas encore lue.","l'","la","le","les","Devant voyelle 'la' → 'l'' ; accord 'lue' (fém. sg.)."
"French A2 Grammar 2","Tu as pris les billets ? Oui, je ___ ai pris.","les","leur","le","la","COD 'les billets' (masc. pl.) → 'les'."
"French A2 Grammar 2","Tu comprends cette règle ? Non, je ne ___ comprends pas.","la","le","les","lui","'Cette règle' COD fém. sg. → 'la'."
"French A2 Grammar 2","Tu vas inviter Sophie ? Oui, je vais ___ inviter demain.","l'","la","le","les","Devant voyelle 'l'' pour Sophie (fém. sg.)."
"French A2 Grammar 2","Ces exercices sont difficiles, mais je ___ fais quand même.","les","leur","le","la","'Ces exercices' COD masc. pl. → 'les'."
"French A2 Grammar 2","Tu as rencontré mes amis ? Oui, je ___ ai rencontrés à Paris.","les","leur","l'","le","COD 'mes amis' masc. pl. → 'les' ; accord 'rencontrés'."
"French A2 Grammar 2","Cette histoire ? Il ___ a racontée hier.","l'","la","le","les","Devant voyelle 'la' → 'l'' ; accord fém. sg. 'racontée'."
"French A2 Grammar 2","Il n'est pas venu ___ il était malade.","parce qu'","parce que","parce","parcequ'","Cause devant voyelle : 'parce que' → 'parce qu''."
"French A2 Grammar 2","J'ai pris un parapluie ___ il pleuvait très fort.","parce qu'","parce que","par ce que","parceque","Cause devant voyelle → 'parce qu''."
"French A2 Grammar 2","___ tu auras fini, appelle-moi.","Quand","Si","Que","Pour","'Quand' introduit un rapport temporel."
"French A2 Grammar 2","___ j'avais dix ans, nous habitions à Nice.","Quand","Si","Que","Parce","'Quand' pour situer dans le temps."
"French A2 Grammar 2","___ vous avez des questions, posez-les maintenant.","Si","Que","Pour","Dès","'Si' introduit une condition."
"French A2 Grammar 2","Je ne sais pas ___ il viendra demain.","s'","qu'","que","qui","Interrogation indirecte ; 'si' + 'il' → 's''."
"French A2 Grammar 2","Elle croit ___ tu as raison.","que","qui","si","dont","Après 'croire', on introduit la subordonnée par 'que'."
"French A2 Grammar 2","Il espère ___ elle viendra à la fête.","qu'","que","qui","si","Devant voyelle, 'que' devient 'qu''."
"French A2 Grammar 2","J'ai appris ___ tu étais malade.","que","qui","dont","où","'Apprendre que' + subordonnée."
"French A2 Grammar 2","___ il fait beau demain, nous irons à la plage.","Si","Que","Quand","Pour","'Si' + présent pour une condition future possible."
"French A2 Grammar 2","Je suis content ___ tu sois là. (forme avec 'que')","que","qui","si","dont","'Être content que' introduit une subordonnée par 'que'."
