"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Πρόθεση σε + αιτιατική (αρσ.)","Πάω ___ σταθμό με τα πόδια.","στον","στο","σε ο","σης","Η πρόθεση σε + τον (αρσενικό αιτιατικής) = στον. Πάω στον σταθμό."
"Πρόθεση σε + αιτιατική (θηλ.)","Πηγαίνω ___ αγορά κάθε Σάββατο.","στην","στης","σε η","στου","Η πρόθεση σε + την (θηλυκό αιτιατικής) = στην. Πηγαίνω στην αγορά."
"Πρόθεση σε + αιτιατική (ουδ.)","Μένω ___ σπίτι σήμερα.","στο","στον","στης","στη","Η πρόθεση σε + το (ουδέτερο αιτιατικής) = στο. Μένω στο σπίτι."
"Πρόθεση σε + αιτιατική (πληθ.)","Μιλώ ___ παιδιά κάθε μέρα.","στα","στους","στης","στο","Η πρόθεση σε + τα (ουδέτερο πληθυντικό αιτιατικής) = στα. Μιλώ στα παιδιά."
"Πρόθεση με + αιτιατική (αρσ.)","Πάω με ___ φίλο μου στο σινεμά.","τον","τη","της","ο","Η πρόθεση με παίρνει αιτιατική. Φίλος είναι αρσενικό: με τον φίλο."
"Πρόθεση με + αιτιατική (θηλ.)","Μαγειρεύω με ___ αδερφή μου.","την","τον","της","η","Η πρόθεση με παίρνει αιτιατική. Αδερφή είναι θηλυκό: με την αδερφή."
"Πρόθεση με + αιτιατική (πληθ. αρσ.)","Βγαίνω με ___ φίλους μου.","τους","τα","της","οι","Η πρόθεση με παίρνει αιτιατική. Φίλοι είναι αρσενικό πληθυντικό: με τους φίλους."
"Πρόθεση για + αιτιατική (αρσ.)","Αγοράζω ένα δώρο για ___ αδερφό μου.","τον","τη","της","τους","Η πρόθεση για παίρνει αιτιατική. Αδερφός είναι αρσενικό: για τον αδερφό."
"Πρόθεση για + αιτιατική (θηλ.)","Έχω ένα μήνυμα για ___ μητέρα σου.","την","τον","της","τους","Η πρόθεση για παίρνει αιτιατική. Μητέρα είναι θηλυκό: για την μητέρα."
"Πρόθεση για + αιτιατική (πληθ. θηλ.)","Φτιάχνω κέικ για ___ φίλες μου.","τις","τους","τα","της","Η πρόθεση για παίρνει αιτιατική. Φίλες είναι θηλυκό πληθυντικό: για τις φίλες."
"Πρόθεση σε + αιτιατική (πληθ. αρσ.)","Γράφω σε ___ γονείς μου κάθε εβδομάδα.","τους","τις","τα","τη","Η πρόθεση σε + τους (αρσενικό πληθυντικό αιτιατικής) = στους ή σε τους. Γονείς: αρσενικό πληθυντικό."
"Πρόθεση με + αιτιατική (ουδ.)","Τρώω σούπα με ___ ψωμί.","το","τον","τους","της","Η πρόθεση με παίρνει αιτιατική. Ψωμί είναι ουδέτερο: με το ψωμί."
"Συμφωνία επιθέτου: αρσ. ονομαστική","Ο Νίκος είναι ___ φοιτητής.","καλός","καλή","καλό","καλές","Ο φοιτητής είναι αρσενικό ονομαστική. Το επίθετο: καλός."
"Συμφωνία επιθέτου: θηλ. ονομαστική","Η Μαρία είναι ___ δασκάλα.","καλή","καλός","καλό","καλοί","Η δασκάλα είναι θηλυκό ονομαστική. Το επίθετο: καλή."
"Συμφωνία επιθέτου: ουδ. ονομαστική","Αυτό είναι ___ βιβλίο.","ωραίο","ωραίος","ωραία","ωραίοι","Το βιβλίο είναι ουδέτερο ονομαστική. Το επίθετο: ωραίο."
"Συμφωνία επιθέτου: αρσ. πληθ.","Οι φοιτητές είναι ___.","καλοί","καλές","καλό","καλός","Φοιτητές είναι αρσενικό πληθυντικό ονομαστική. Το επίθετο: καλοί."
"Συμφωνία επιθέτου: θηλ. πληθ.","Οι φίλες μου είναι ___.","έξυπνες","έξυπνοι","έξυπνος","έξυπνο","Φίλες είναι θηλυκό πληθυντικό. Το επίθετο: έξυπνες."
"Συμφωνία επιθέτου: ουδ. πληθ.","Τα παιδιά είναι ___.","μικρά","μικροί","μικρές","μικρός","Παιδιά είναι ουδέτερο πληθυντικό. Το επίθετο: μικρά."
"Συμφωνία επιθέτου: αιτιατική αρσ.","Έχω ___ αδερφό.","μεγάλο","μεγάλος","μεγάλη","μεγάλοι","Αδερφό: αρσενικό αιτιατική. Το επίθετο: μεγάλο."
"Συμφωνία επιθέτου: αιτιατική θηλ.","Βλέπω ___ γυναίκα εκεί.","όμορφη","όμορφος","όμορφο","όμορφοι","Γυναίκα: θηλυκό αιτιατική. Το επίθετο: όμορφη."
"Συμφωνία επιθέτου: θέση επιθέτου","Θέλω ένα ___ παγωτό.","κρύο","κρύος","κρύα","κρύοι","Παγωτό είναι ουδέτερο αιτιατική. Το επίθετο: κρύο."
"Συμφωνία επιθέτου: αιτιατική αρσ. πληθ.","Αγοράζω ___ καφέδες.","φρέσκους","φρέσκες","φρέσκα","φρέσκος","Καφέδες: αρσενικό πληθυντικό αιτιατική. Το επίθετο: φρέσκους."
"Συμφωνία επιθέτου: αιτιατική θηλ. πληθ.","Έχω ___ ιδέες.","ωραίες","ωραίοι","ωραίο","ωραίους","Ιδέες: θηλυκό πληθυντικό αιτιατική. Το επίθετο: ωραίες."
"Συμφωνία επιθέτου: αιτιατική ουδ. πληθ.","Βλέπω ___ αυτοκίνητα.","μεγάλα","μεγάλοι","μεγάλος","μεγάλες","Αυτοκίνητα: ουδέτερο πληθυντικό αιτιατική. Το επίθετο: μεγάλα."
"Συμφωνία επιθέτου: χρώμα","Φοράω ___ φούστα.","μπλε","μπλες","μπλεος","μπλεοι","Φούστα: θηλυκό αιτιατική. Μπλε είναι άκλιτο επίθετο — δεν αλλάζει ποτέ. Σωστό: μπλε."
"Κτητική αντωνυμία: μου","Πού είναι το κλειδί ___ ;","μου","εγώ","με","μένα","Κτητική αντωνυμία 1ου ενικού: μου. Μετά το ουσιαστικό. Το κλειδί μου."
"Κτητική αντωνυμία: σου","Είναι αυτό το τηλέφωνο ___ ;","σου","εσύ","σε","εσένα","Κτητική αντωνυμία 2ου ενικού: σου. Μετά το ουσιαστικό. Το τηλέφωνό σου."
"Κτητική αντωνυμία: του","Ο Γιώργης ψάχνει το ποδήλατο ___.","του","αυτός","τον","αυτόν","Κτητική αντωνυμία 3ου ενικού αρσ.: του. Μετά το ουσιαστικό. Το ποδήλατό του."
"Κτητική αντωνυμία: της","Η Κατερίνα ανοίγει την τσάντα ___.","της","αυτοί","την","αυτά","Κτητική αντωνυμία 3ου ενικού θηλ.: της. Μετά το ουσιαστικό. Την τσάντα της."
"Κτητική αντωνυμία: μας","Το σπίτι ___ είναι κοντά στη θάλασσα.","μας","εμείς","μαζί","εμάς","Κτητική αντωνυμία 1ου πληθυντικού: μας. Μετά το ουσιαστικό. Το σπίτι μας."
"Κτητική αντωνυμία: σας","Ποιο είναι το όνομα ___ ;","σας","εσείς","σε","εσάς","Κτητική αντωνυμία 2ου πληθυντικού: σας. Μετά το ουσιαστικό. Το όνομά σας."
"Κτητική αντωνυμία: τους","Τα παιδιά παίζουν με τους φίλους ___.","τους","αυτοί","τους ίδιους","αυτά","Κτητική αντωνυμία 3ου πληθυντικού: τους. Μετά το ουσιαστικό. Τους φίλους τους."
"Κτητική αντωνυμία: θέση","Αυτό είναι το αυτοκίνητο ___.","μου","ο μου","εγώ","των μου","Η κτητική αντωνυμία μπαίνει αμέσως μετά το ουσιαστικό, χωρίς άρθρο. Το αυτοκίνητο μου."
"Κτητική αντωνυμία: επιλογή","Η αδερφή ___ μένει στην Αθήνα.","μου","εγώ","εμένα","με","Η κτητική αντωνυμία ακολουθεί το ουσιαστικό, χωρίς άλλη μορφή: η αδερφή μου."
"Κτητική αντωνυμία: γένος δεν επηρεάζει","___ αυτοκίνητο και ___ τσάντα — ποιος τύπος κτητικής για τη Μαρία;","Το αυτοκίνητό της / Η τσάντα της","Το αυτοκίνητό τους / Η τσάντα της","Το αυτοκίνητό του / Η τσάντα της","Το αυτοκίνητό της / Η τσάντα του","Η κτητική αντωνυμία συμφωνεί με τον κάτοχο, όχι με το ουσιαστικό. Η Μαρία = της, και για αρσενικά και για θηλυκά ουσιαστικά."
"Ερωτηματικό: πού","___ μένεις; (στην Αθήνα ή στη Θεσσαλονίκη;)","Πού","Πώς","Πότε","Γιατί","Πού = τόπος. Το πλαίσιο (Αθήνα ή Θεσσαλονίκη) δείχνει ότι ρωτάμε για τόπο, οπότε μόνο το Πού ταιριάζει."
"Ερωτηματικό: πώς","___ πας στη δουλειά — με λεωφορείο ή με ποδήλατο;","Πώς","Πού","Πότε","Ποιος","Πώς = τρόπος. Το πλαίσιο (λεωφορείο ή ποδήλατο) ζητάει τρόπο μεταφοράς, οπότε μόνο το Πώς ταιριάζει."
"Ερωτηματικό: τι","___ τρως — σαλάτα ή σάντουιτς;","Τι","Ποιος","Πού","Πώς","Τι = πράγμα. Το πλαίσιο (σαλάτα ή σάντουιτς) ζητάει αντικείμενο/τρόφιμο, οπότε μόνο το Τι ταιριάζει."
"Ερωτηματικό: πότε","___ αρχίζει η ταινία — στις 8 ή στις 9;","Πότε","Πού","Πώς","Τι","Πότε = χρόνος. Το πλαίσιο (στις 8 ή στις 9) ζητάει ώρα, οπότε μόνο το Πότε ταιριάζει."
"Ερωτηματικό: γιατί","___ δεν έρχεσαι μαζί μας;","Γιατί","Πότε","Πού","Τι","Γιατί = αιτία. Ρωτάμε για τον λόγο ή αιτιολογία."
"Ερωτηματικό: ποιος (αρσ.)","___ είναι ο άντρας δίπλα στη Μαρία;","Ποιος","Ποια","Ποιο","Πού","Ποιος: αρσενικό ονομαστική. Ρωτάμε για αρσενικό πρόσωπο."
"Ερωτηματικό: ποια (θηλ.)","___ είναι η γυναίκα με το κόκκινο φόρεμα;","Ποια","Ποιος","Ποιο","Πώς","Ποια: θηλυκό ονομαστική. Ρωτάμε για θηλυκό πρόσωπο."
"Ερωτηματικό: ποιο (ουδ.)","___ είναι το αγαπημένο σου χρώμα;","Ποιο","Ποιος","Ποια","Τι","Ποιο: ουδέτερο ονομαστική. Ρωτάμε για επιλογή μεταξύ γνωστών ουδέτερων επιλογών."
"Ερωτηματικό: ποιον (αιτ. αρσ.)","___ βλέπεις στο πάρτι;","Ποιον","Ποιος","Ποια","Τι","Ποιον: αρσενικό αιτιατική. Ρωτάμε για αρσενικό αντικείμενο."
"Ερωτηματικό: πώς vs τι","___ είναι το όνομά σου;","Πώς","Τι","Πόσο","Πού","Στα ελληνικά ρωτάμε για το όνομα με Πώς: Πώς σε λένε; / Πώς είναι το όνομά σου;"
"Ερωτηματικό: γιατί vs πότε","___ έχεις μάθημα σήμερα;","Πότε","Γιατί","Πού","Πώς","Πότε ρωτάμε για ώρα/χρόνο. Πότε έχεις μάθημα σήμερα; — ρωτάμε σε ποια ώρα."
"Κτητική αντωνυμία: μας (αντικείμενο)","Ο δάσκαλος βλέπει τους γονείς ___.","μας","εμείς","εμάς","μαζί","Κτητική αντωνυμία 1ου πληθυντικού: μας. Τοποθετείται μετά το ουσιαστικό. Τους γονείς μας."
"Κτητική αντωνυμία: της (αρσ. ουσιαστικό)","Η Σοφία μου δείχνει τον αδερφό ___.","της","του","αυτής","αυτήν","Κτητική αντωνυμία 3ου ενικού θηλ.: της. Συμφωνεί με τον κάτοχο (Σοφία = θηλυκό), όχι με το ουσιαστικό (αδερφό = αρσενικό)."
"Ερωτηματικό: ποιοι (πληθ. αρσ.)","___ ήρθαν στο πάρτι;","Ποιοι","Ποιος","Ποιες","Τι","Ποιοι: αρσενικό πληθυντικό ονομαστική. Ρωτάμε για ομάδα αρσενικών/μικτή ομάδα."
"Ερωτηματικό: ποιες (πληθ. θηλ.)","___ φίλες ήρθαν μαζί σου;","Ποιες","Ποιοι","Ποιο","Τι","Ποιες: θηλυκό πληθυντικό ονομαστική. Ρωτάμε για ομάδα θηλυκών."
