"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Προστακτική αόριστη (άτυπη): βλέπω","___ τι έκανες! Είσαι ολόκληρος λασπωμένος.","Δες","Βλέπε","Ιδές","Δείς","Η αόριστη προστακτική του 'βλέπω' είναι ανώμαλη: 'δες'. Το 'βλέπε' είναι παρατατική προστακτική. Το 'ιδές' δεν υπάρχει ως τύπος. Το 'δείς' είναι υποτακτική, όχι προστακτική."
"Προστακτική αόριστη (άτυπη): λέω","___ μου την αλήθεια, σε παρακαλώ.","Πες","Λέγε","Λες","Πεις","Η αόριστη προστακτική του 'λέω' είναι ανώμαλη: 'πες'. Το 'λέγε' είναι παρατατική. Το 'λες' είναι β΄ ενικό οριστικής. Το 'πεις' είναι υποτακτική."
"Προστακτική αόριστη (άτυπη): βάζω","___ τα βιβλία στο ράφι.","Βάλε","Βάζε","Βάλεις","Βάζεις","Αόριστη προστακτική του 'βάζω': 'βάλε' (από θέμα αορίστου 'βαλ-'). Το 'βάζε' είναι παρατατική. Το 'βάλεις' είναι υποτακτική. Το 'βάζεις' είναι οριστική."
"Προστακτική αόριστη (άτυπη): παίρνω","___ αυτό το δώρο, είναι για σένα.","Πάρε","Παίρνε","Πάρεις","Παίρνεις","Αόριστη προστακτική του 'παίρνω': 'πάρε'. Το 'παίρνε' είναι παρατατική (συνέχεια). Το 'πάρεις' είναι υποτακτική. Το 'παίρνεις' είναι οριστική."
"Προστακτική (μεσοπαθητική): σηκώνομαι","___ αμέσως από το κρεβάτι!","Σηκώσου","Σηκωνόσουν","Σηκώθηκες","Σηκώνομαι","Η αόριστη προστακτική β΄ ενικού του 'σηκώνομαι' είναι 'σηκώσου'. Το 'σηκωνόσουν' είναι παρατατικός. Το 'σηκώθηκες' είναι αόριστος οριστικής. Το 'σηκώνομαι' είναι α΄ ενικό οριστικής ενεστώτα."
"Προστακτική (μεσοπαθητική): κάθομαι","___ κάτω, παρακαλώ.","Κάθισε","Κάθεσαι","Καθόσουν","Κάθισες","Η προστακτική του 'κάθομαι' είναι 'κάθισε' (ανώμαλη). Το 'κάθεσαι' είναι οριστική. Το 'καθόσουν' είναι παρατατικός. Το 'κάθισες' είναι αόριστος οριστικής."
"Προστακτική αόριστη (τυπική): δίνω","___ μου το τηλέφωνό σας, παρακαλώ.","Δώστε","Δίνετε","Δώσετε","Δώσανε","Αόριστη προστακτική πληθυντικού του 'δίνω': 'δώστε'. Το 'δίνετε' είναι παρατατική προστακτική ή οριστική. Το 'δώσετε' είναι υποτακτική. Το 'δώσανε' είναι αόριστος οριστικής."
"Προστακτική αόριστη με κλιτικό: φέρνω","___ μου ένα ποτήρι νερό.","Φέρε","Φέρνε","Φέρνεις","Φέρεις","Αόριστη προστακτική του 'φέρνω' + κλιτικό 'μου': 'φέρε μου'. Το 'φέρνε' είναι παρατατική. Το 'φέρνεις' είναι οριστική. Το 'φέρεις' είναι υποτακτική χωρίς 'να'."
"Προστακτική αόριστη (άτυπη): ακούω","___ αυτό το τραγούδι, είναι υπέροχο!","Άκου","Ακούε","Ακούς","Ακούσεις","Αόριστη προστακτική του 'ακούω' είναι 'άκου' (ανώμαλη, παρατατικοειδής μορφή που λειτουργεί προστακτικά). Το 'ακούε' είναι παλαιότερη παρατατική. Το 'ακούς' είναι οριστική. Το 'ακούσεις' είναι υποτακτική."
"Προστακτική άρνηση","___ τόσο δυνατά, το μωρό κοιμάται.","Μη μιλάς","Μη μίλα","Δεν μίλα","Μη μιλήσε","Η άρνηση της προστακτικής σχηματίζεται με 'μη + υποτακτική (β΄ ενικό)': 'μη μιλάς' (παρατατική) ή 'μη μιλήσεις' (αόριστη). Το 'μη μίλα' δεν είναι έγκυρος τύπος. Το 'δεν μίλα' χρησιμοποιεί λάθος άρνηση. Το 'μη μιλήσε' δεν υπάρχει."
