"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Επίσημο: αγοράζω","Ποια λέξη αντικαθιστά το «αγοράζω» σε επίσημο κείμενο;","προμηθεύομαι","κολλάω","αρπάζω","τσιμπάω","Το «προμηθεύομαι» είναι ο επίσημος όρος για «αγοράζω», που χρησιμοποιείται σε συμβόλαια, αιτήσεις και επαγγελματική αλληλογραφία."
"Επίσημο: ζητάω","Σε επίσημη επιστολή, ποιο ρήμα αντικαθιστά το «ζητάω»;","αιτούμαι","βολεύομαι","ψαρεύω","τρέχω","Το «αιτούμαι» είναι ο επίσημος τρόπος να εκφράσω αίτημα σε επίσημα έγγραφα, ενώ τα άλλα ανήκουν σε ανεπίσημο ύφος ή έχουν άσχετη σημασία."
"Επίσημο: λέω","Ποιο ρήμα αντικαθιστά το «λέω» σε επίσημο διοικητικό κείμενο;","δηλώνω","φωνάζω","κελαηδώ","βγάζω άχνα","Το «δηλώνω» χρησιμοποιείται σε επίσημες δηλώσεις και νομικά κείμενα. Τα άλλα είναι ανεπίσημα ή έχουν εντελώς διαφορετική σημασία."
"Επίσημο: βοηθάω","Ποια λέξη αντικαθιστά το «βοηθάω» σε επαγγελματικό κείμενο;","συνδράμω","κανακεύω","σπρώχνω","χουζουρεύω","Το «συνδράμω» είναι επίσημο ρήμα με σημασία «παρέχω βοήθεια», κατάλληλο για επίσημα κείμενα. Τα άλλα είναι ανεπίσημα ή έχουν άσχετη σημασία."
"Επίσημο: τελειώνω","Σε επίσημο έγγραφο, ποιο ρήμα σημαίνει «τελειώνω/παύω»;","περατώνω","κόβω","σταματάω","χαλαρώνω","Το «περατώνω» είναι ο επίσημος όρος για «ολοκληρώνω ή τερματίζω κάτι», ενώ τα άλλα ανήκουν στο καθημερινό ή ανεπίσημο ύφος."
"Επίσημο: αρχίζω","Σε επίσημη έκθεση, ποιο ρήμα αντικαθιστά το «αρχίζω»;","εκκινώ","ανοίγω","φεύγω","χτυπάω","Το «εκκινώ» είναι ο επίσημος ή τεχνικός όρος για «αρχίζω», χρησιμοποιούμενος σε επίσημα κείμενα και διαδικασίες."
"Επίσημο: παρουσιάζω","Ποιο ρήμα είναι επίσημο και σημαίνει «παρουσιάζω επίσημα»;","υποβάλλω","δείχνω","βγάζω","ρίχνω","Το «υποβάλλω» χρησιμοποιείται σε επίσημα πλαίσια, π.χ. «υποβάλλω αίτηση/έκθεση». Τα άλλα είναι καθημερινές λέξεις με διαφορετικές σημασίες."
"Επίσημο: ενημερώνω","Ποιο ρήμα χρησιμοποιείται σε επίσημη επικοινωνία για «ενημερώνω»;","γνωστοποιώ","ψιθυρίζω","φλυαρώ","κουτσομπολεύω","Το «γνωστοποιώ» σημαίνει «κάνω κάτι επίσημα γνωστό», ενώ τα άλλα είναι ανεπίσημα ή αρνητικά σε χαρακτήρα."
"Επίσημο: χρειάζομαι","Σε επίσημο κείμενο, ποιο ρήμα αντικαθιστά το «χρειάζομαι»;","απαιτείται","μου λείπει","θέλω","μεράκλωμαι","Το «απαιτείται» χρησιμοποιείται σε επίσημες οδηγίες και νομικά κείμενα για να εκφράσει αναγκαιότητα. Τα άλλα ανήκουν σε ανεπίσημο ύφος ή έχουν άσχετη σημασία."
"Επίσημο: δίνω","Ποιο ρήμα αντικαθιστά το «δίνω» σε επίσημα έγγραφα;","χορηγώ","πετάω","στέλνω σε","φορτώνω","Το «χορηγώ» χρησιμοποιείται επίσημα, π.χ. «χορηγώ άδεια/επίδομα». Τα άλλα είναι ανεπίσημα ή ανακριβή σε αυτό το πλαίσιο."
