"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Εργασία","Ένα άτομο που δουλεύει σε νοσοκομείο και περιποιείται ασθενείς είναι ___.","νοσοκόμος","δικηγόρος","μάγειρας","μηχανικός","Ο νοσοκόμος εργάζεται σε νοσοκομείο και φροντίζει τους ασθενείς."
"Εργασία","Ο υπεύθυνος μιας εταιρείας λέγεται ___.","διευθυντής","υπάλληλος","πελάτης","εργάτης","Ο διευθυντής είναι αυτός που διοικεί και οργανώνει μια εταιρεία."
"Εργασία","Τα χρήματα που παίρνεις κάθε μήνα για τη δουλειά σου είναι ο ___.","μισθός","νόμισμα","φόρος","λογαριασμός","Ο μισθός είναι η μηνιαία αμοιβή που λαμβάνει ένας εργαζόμενος."
"Εργασία","Ένα έγγραφο που γράφεις για να βρεις δουλειά λέγεται ___.","βιογραφικό","συμβόλαιο","πτυχίο","βεβαίωση","Το βιογραφικό περιγράφει την εμπειρία και τις ικανότητές σου στον εργοδότη."
"Εργασία","Κάποιος που δεν έχει δουλειά και ψάχνει για εργασία είναι ___.","άνεργος","συνταξιούχος","φοιτητής","εθελοντής","Άνεργος σημαίνει ότι αυτή τη στιγμή δεν εργάζεσαι και αναζητάς δουλειά."
"Εργασία","Η επίσημη συνάντηση για να πάρεις δουλειά λέγεται ___.","συνέντευξη","σύσκεψη","παρουσίαση","διάλεξη","Η συνέντευξη είναι μια συνάντηση όπου ο εργοδότης σε ρωτά για τα προσόντα σου."
"Εργασία","Η γραπτή συμφωνία ανάμεσα σε εργαζόμενο και εργοδότη λέγεται ___.","συμβόλαιο","βιογραφικό","πιστοποιητικό","αίτηση","Το συμβόλαιο καθορίζει τους όρους εργασίας: ωράριο, μισθός, διάρκεια."
"Εργασία","Ένας άνθρωπος που επιδιορθώνει αυτοκίνητα είναι ___.","μηχανικός","οδηγός","ηλεκτρολόγος","υδραυλικός","Ο μηχανικός αυτοκινήτων εργάζεται σε γκαράζ και επιδιορθώνει βλάβες."
"Εργασία","Όταν ανεβαίνεις σε υψηλότερη θέση στη δουλειά, παίρνεις ___.","προαγωγή","απόλυση","παραίτηση","μετάθεση","Η προαγωγή σημαίνει ότι ανεβαίνεις σε καλύτερη θέση στην ιεραρχία."
"Εργασία","Ένα άτομο που γράφει άρθρα για εφημερίδα είναι ___.","δημοσιογράφος","συγγραφέας","εκδότης","τυπογράφος","Ο δημοσιογράφος γράφει ειδήσεις και άρθρα για εφημερίδες ή ιστοσελίδες."
"Εργασία","Οι μέρες ανάπαυσης από τη δουλειά στη διάρκεια του χρόνου λέγονται ___.","άδεια","βάρδια","υπερωρία","εκπαίδευση","Η άδεια είναι οι ημέρες αμειβόμενης διακοπής που δικαιούσαι από τη δουλειά σου."
"Εργασία","Δουλειά πάνω από το κανονικό ωράριο λέγεται ___.","υπερωρία","βάρδια","πρωινό","αναπλήρωση","Η υπερωρία είναι οι επιπλέον ώρες εργασίας πέρα από το κανονικό ωράριο."
"Εργασία","Ένα άτομο που σχεδιάζει κτίρια είναι ___.","αρχιτέκτονας","οικοδόμος","υδραυλικός","πολεοδόμος","Ο αρχιτέκτονας σχεδιάζει κτίρια και δημιουργεί τα τεχνικά σχέδια κατασκευής."
"Εργασία","Μια περίοδος πρακτικής άσκησης σε εταιρεία για νέους λέγεται ___.","πρακτική άσκηση","σύνταξη","άδεια","παραίτηση","Η πρακτική άσκηση είναι μια περίοδος εκπαίδευσης σε εταιρεία για να μάθεις ένα επάγγελμα."
"Εργασία","Ένα άτομο που κατασκευάζει σπίτια είναι ___.","οικοδόμος","αρχιτέκτονας","ηλεκτρολόγος","ξυλουργός","Ο οικοδόμος δουλεύει σε εργοτάξιο και χτίζει κτίρια με τσιμέντο και τούβλα."
"Εργασία","Ένα άτομο που εργάζεται σε γραφείο χρησιμοποιώντας υπολογιστή είναι ___.","υπάλληλος","εργάτης","σερβιτόρος","πωλητής","Ο υπάλληλος γραφείου εκτελεί διοικητικές εργασίες χρησιμοποιώντας υπολογιστή."
