"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Σπίτι: κουζίνα","Πού μαγειρεύεις το φαγητό;","η κουζίνα","το μπάνιο","το σαλόνι","η κρεβατοκάμαρα","Η κουζίνα είναι η αίθουσα για το μαγείρεμα. Εκεί είναι η κουζίνα και το ψυγείο."
"Σπίτι: μπάνιο","Πού κάνεις ντους;","το μπάνιο","η κουζίνα","το σαλόνι","η κρεβατοκάμαρα","Το μπάνιο έχει ντους και νεροχύτη. Εκεί πλένεσαι."
"Σπίτι: κρεβατοκάμαρα","Πού κοιμάσαι τη νύχτα;","η κρεβατοκάμαρα","η κουζίνα","το μπάνιο","η τραπεζαρία","Η κρεβατοκάμαρα είναι το δωμάτιο για ύπνο. Εκεί είναι το κρεβάτι."
"Σπίτι: σαλόνι","Πού κάθεσαι και βλέπεις τηλεόραση;","το σαλόνι","η κουζίνα","το μπάνιο","το γκαράζ","Το σαλόνι είναι το δωμάτιο για ξεκούραση. Εκεί είναι ο καναπές."
"Σπίτι: τραπεζαρία","Πού τρώτε μαζί με την οικογένεια;","η τραπεζαρία","το μπάνιο","το σαλόνι","η κρεβατοκάμαρα","Η τραπεζαρία είναι για το φαγητό. Εκεί είναι το τραπέζι και οι καρέκλες."
"Σπίτι: γκαράζ","Πού βάζεις το αυτοκίνητο;","το γκαράζ","το μπάνιο","τη βεράντα","τον κήπο","Το γκαράζ είναι ο χώρος για το αυτοκίνητο. Είναι κοντά στο σπίτι."
"Σπίτι: κήπος","Ποιο μέρος του σπιτιού είναι έξω με χώμα και λουλούδια;","ο κήπος","το σαλόνι","το γκαράζ","το υπόγειο","Ο κήπος είναι έξω από το σπίτι. Εκεί υπάρχουν φυτά και λουλούδια."
"Σπίτι: βεράντα","Ποιος είναι ο μικρός εξωτερικός χώρος που συνδέεται άμεσα με το δωμάτιο και έχει κάγκελα;","η βεράντα","ο κήπος","το γκαράζ","το υπόγειο","Η βεράντα είναι ένας μικρός ανοιχτός χώρος έξω, με κάγκελα. Εκεί μπορείς να κάθεσαι."
"Σπίτι: υπόγειο","Ποιο μέρος του σπιτιού είναι κάτω από το σπίτι;","το υπόγειο","η βεράντα","ο κήπος","το σαλόνι","Το υπόγειο είναι κάτω από το σπίτι. Εκεί συχνά φυλάμε πράγματα."
"Έπιπλα: κρεβάτι","Σε τι κοιμάσαι στην κρεβατοκάμαρα;","το κρεβάτι","τον καναπέ","την καρέκλα","το τραπέζι","Κοιμάσαι στο κρεβάτι. Το κρεβάτι είναι στην κρεβατοκάμαρα."
"Έπιπλα: καναπές","Ποιο έπιπλο του σαλονιού χρησιμοποιείς για να κάθεσαι άνετα;","ο καναπές","η ντουλάπα","το κρεβάτι","το τραπέζι","Ο καναπές είναι στο σαλόνι. Είναι μεγάλος και άνετος."
"Έπιπλα: τραπέζι","Πού βάζεις το φαγητό για να φας;","το τραπέζι","την καρέκλα","τον καναπέ","τη ντουλάπα","Βάζεις το φαγητό στο τραπέζι. Οι καρέκλες είναι γύρω από το τραπέζι."
