"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Κοινωνία: δημοκρατία","Σε μια ___ κυβέρνηση, οι πολίτες εκλέγουν τους αντιπροσώπους τους.","δημοκρατική","μοναρχική","αποικιακή","φεουδαρχική","Δημοκρατική = democratic. Στη δημοκρατία η εξουσία ανήκει στον λαό, που ψηφίζει τους εκπροσώπους του."
"Κοινωνία: δημοκρατία","Κάθε πολίτης έχει το δικαίωμα να ___ στις βουλευτικές εκλογές.","ψηφίσει","διοριστεί","παραιτηθεί","συλληφθεί","Ψηφίσει = to vote. Η ψηφοφορία είναι θεμελιώδες δημοκρατικό δικαίωμα κάθε ενήλικου πολίτη."
"Κοινωνία: δημοκρατία","Η χώρα διεξήγαγε ελεύθερες και δίκαιες ___ τον περασμένο μήνα.","εκλογές","εκθέσεις","εκστρατείες","εκδηλώσεις","Εκλογές = elections. Είναι η διαδικασία ψηφοφορίας για την ανάδειξη εκπροσώπων."
"Κοινωνία: κοινοβούλιο","Ο υπουργός παρουσίασε το νέο νομοσχέδιο στο ___.","κοινοβούλιο","δικαστήριο","υπουργείο","νοσοκομείο","Κοινοβούλιο = parliament. Είναι το νομοθετικό σώμα που ψηφίζει τους νόμους της χώρας."
"Κοινωνία: κοινοβούλιο","Οι ___ ψήφισαν υπέρ του νόμου για την προστασία του περιβάλλοντος.","βουλευτές","δικαστές","δήμαρχοι","αστυνομικοί","Βουλευτές = members of parliament. Εκπροσωπούν τους πολίτες και ψηφίζουν στη Βουλή."
"Κοινωνία: νόμος","Η κυβέρνηση ψήφισε νέο ___ για την προστασία των εργαζομένων.","νόμο","ψηφοδέλτιο","μανιφέστο","έθιμο","Νόμο = law. Είναι κανόνας που θεσπίζεται από τη νομοθετική εξουσία και έχει δεσμευτική ισχύ."
"Κοινωνία: νόμος","Η παράβαση του νόμου μπορεί να οδηγήσει σε ___.","φυλάκιση","προαγωγή","βράβευση","χρηματοδότηση","Φυλάκιση = imprisonment. Είναι συνέπεια παράβασης σοβαρών νόμων."
"Κοινωνία: νόμος","Ο κατηγορούμενος αθωώθηκε από το ___.","δικαστήριο","κοινοβούλιο","δημοτικό συμβούλιο","εκλογικό τμήμα","Δικαστήριο = court. Είναι η αρχή που αποφαίνεται για την ενοχή ή αθωότητα κατηγορουμένων."
"Κοινωνία: ανισότητα","Η ___ μεταξύ πλουσίων και φτωχών αυξήθηκε τα τελευταία χρόνια.","ανισότητα","ισότητα","αλληλεγγύη","αδελφοσύνη","Ανισότητα = inequality. Περιγράφει τη διαφορά στην κατανομή πόρων, δικαιωμάτων και ευκαιριών."
"Κοινωνία: φτώχεια","Εκατομμύρια οικογένειες ζουν κάτω από το ___ φτώχειας.","όριο","κέντρο","μέτρο","πεδίο","Όριο φτώχειας = poverty line. Είναι το ελάχιστο εισόδημα που θεωρείται αναγκαίο για αξιοπρεπή διαβίωση."
"Κοινωνία: φτώχεια","Η ανεργία οδηγεί πολλούς ανθρώπους σε ___.","χρέη","καριέρα","πλούτο","σύνταξη","Χρέη = debts. Χωρίς εισόδημα δύσκολα καλύπτονται τα έξοδα και δημιουργούνται χρέη."
"Κοινωνία: φτώχεια","Πολλοί άστεγοι χρειάζονται ___ για να αντιμετωπίσουν τις ανάγκες τους.","κοινωνική πρόνοια","στρατιωτική θητεία","ιδιωτική εκπαίδευση","τουριστική ανάπτυξη","Κοινωνική πρόνοια = social welfare. Αφορά τις κρατικές υπηρεσίες και παροχές για ευάλωτες ομάδες."
"Κοινωνία: διακρίσεις","Οι ___ με βάση τη φυλή ή το φύλο είναι παράνομες.","διακρίσεις","εκλογές","διαμαρτυρίες","διαπραγματεύσεις","Διακρίσεις = discrimination. Πρόκειται για άδικη μεταχείριση ανθρώπων λόγω χαρακτηριστικών τους."
"Κοινωνία: διακρίσεις","Η οργάνωση αγωνίζεται για την ισότητα των ___ όλων των πολιτών.","δικαιωμάτων","καθηκόντων","ποσοστών","εγκλημάτων","Δικαιωμάτων = rights. Η ισότητα δικαιωμάτων σημαίνει ότι κανείς δεν εισπράττει άδικη μεταχείριση."
"Κοινωνία: διαμαρτυρία","Χιλιάδες πολίτες συμμετείχαν στη ___ κατά της νέας πολιτικής.","διαμαρτυρία","ψηφοφορία","εκδρομή","γιορτή","Διαμαρτυρία = protest/demonstration. Είναι δημόσια συνάθροιση για έκφραση αντίθεσης σε κάποιο μέτρο."
"Κοινωνία: μετανάστευση","Πολλοί ___ εγκαταλείπουν τη χώρα τους λόγω πολέμου ή διωγμών.","πρόσφυγες","τουρίστες","επισκέπτες","αθλητές","Πρόσφυγες = refugees. Αναγκάζονται να φύγουν από τη χώρα τους για να σωθούν από κίνδυνο."
